Player,RND,KPR,APR,FKPR,KMAX
"Alexy
XIP",59,0.75,0.37,0.15,18
"DESTRUCT1VEE
GAL",45,0.78,0.24,0.13,18
"nihggo
VENI",68,0.87,0.34,0.06,23
"Nexi
NAOS",41,0.88,0.29,0.10,21
Pinky D,23,0.83,0.30,0.26,19
"Krizz
Z10",19,0.63,0.26,0.16,12
brock,47,0.74,0.47,0.09,18
"falltw
ZETA",23,0.78,0.52,0.04,18
"Klaus
KRÜ",21,0.67,0.43,0.05,14
nex1SphiX,19,0.63,0.37,0.05,12
"Spaz
TACO",67,0.66,0.70,0.06,18
"Kuripuuya
KC.GC",45,0.87,0.31,0.24,22
"Mephisto
6K",22,0.86,0.23,0.18,19
"seven
TSM",24,0.88,0.08,0.08,21
"Luj
FLCV",104,0.84,0.20,0.14,27
"Foxy9
DRX",21,1.10,0.10,0.14,23
"Suki
UW.GC",55,0.91,0.31,0.13,27
"kiss
Dead",71,0.79,0.20,0.15,23
"Flop1na
WILD.F",23,0.74,0.35,0.13,17
"zander
M80",14,0.64,0.64,0.21,9
"IKANA
GZL",71,0.76,0.38,0.08,21
"heat
KRÜ",21,0.81,0.10,0.10,17
"Brinks
WTR",147,0.74,0.46,0.05,21
"Dragon
JJH",19,0.74,0.26,0.05,14
Cheddy,19,1.00,0.11,0.05,19
"Teague
TACO",43,0.67,0.74,0.12,15
"invy
TS",77,0.64,0.64,0.01,15
"Australis
FT S",24,1.04,0.29,0.08,25
"coconut
OF",62,0.92,0.23,0.16,26
matic,18,0.94,0.06,0.39,17
"SecondLove
APH",47,0.79,0.19,0.00,22
"pancc
HERO",99,0.81,0.21,0.13,21
"zekken
SEN",133,0.88,0.17,0.26,31
msh,47,0.87,0.28,0.06,30
"aspas
LEV",37,0.73,0.22,0.11,15
"JustnatioNN
UNT",74,0.85,0.39,0.15,24
"limitado
THE",19,0.84,0.63,0.05,16
"MERZ
IW",38,0.82,0.26,0.21,20
"sociablEE
FF",23,0.70,0.48,0.04,16
"Jlerst
GAL",45,0.87,0.27,0.13,24
"Rayzey
ARC",20,0.85,0.40,0.05,17
"Happen
PMT",36,0.64,0.36,0.08,12
"NicoMachine
AK",39,0.67,0.59,0.10,19
"korosu
YFP",22,0.91,0.23,0.09,20
"PapiChulo
NAOS",41,0.71,0.20,0.05,16
"Jesse
VLNT",37,0.76,0.22,0.08,16
"Zoestol
SAD",43,0.77,0.33,0.02,17
"sibeastw0w
NASR",41,0.93,0.12,0.24,20
"isa1
isa",19,0.84,0.32,0.21,16
"PROFEK
GN",17,0.71,0.53,0.18,12
"jjasonl
Thug",19,0.84,0.47,0.00,16
"renai
CU.V",30,0.87,0.37,0.07,26
"Phatt
ELV",34,0.53,0.62,0.06,10
"lumieexy
Leva",33,0.85,0.15,0.06,15
"acrian
VLYN",24,0.92,0.08,0.17,22
"gloom
EZKI",71,0.70,0.56,0.11,19
"skz
LGCY",83,0.86,0.42,0.11,20
"frz
MIBR",43,0.81,0.12,0.09,19
"Smurfette
GX.GC",79,0.84,0.18,0.15,21
"lucas
MFC",24,0.83,0.42,0.08,20
"Ambi
VLNT",37,0.59,0.30,0.08,11
"roompa
VLYN",24,0.79,0.17,0.08,19
"Bati
SK",54,0.65,0.56,0.04,15
"RizoN
UG",118,0.82,0.31,0.09,25
"Alu
LR",21,0.71,0.43,0.14,15
"Laz
ZETA",42,0.79,0.19,0.14,19
"Lateu
fuVi",38,0.63,0.50,0.05,12
"mandu
KZ.T",26,0.88,0.27,0.15,23
"jademwah
NB",100,0.84,0.39,0.15,24
"cro3N
LR",61,0.80,0.36,0.11,18
"Rainy
CBT",44,0.68,0.45,0.11,16
"JinNy
FSS",52,0.69,0.52,0.00,22
"JoBa
TAMU",21,0.62,0.48,0.19,13
"QutionerX
BBL",68,0.93,0.18,0.22,31
"rubkkoide
9z",39,0.82,0.28,0.15,21
"Mazuong
BOBO",20,0.90,0.10,0.25,18
"Valu
FUR.F",16,1.00,0.25,0.00,16
"Sacy
SEN",133,0.70,0.37,0.05,23
"SpYzera
FLC",123,0.77,0.28,0.07,21
"meL
SR",64,0.67,0.45,0.08,22
"Serenity
GHR",72,0.88,0.11,0.11,24
zhen,46,0.98,0.22,0.35,25
"hype
APK",95,0.76,0.38,0.11,19
"tconda
UC.Fem",23,0.78,0.35,0.13,18
"kAzoo
Twis",76,0.83,0.30,0.01,19
"al0rante
FKS",33,0.85,0.12,0.15,17
"Shao
NAVI",71,0.75,0.34,0.11,20
"Joliinaa
GX.GC",79,0.75,0.34,0.10,19
"Scarlett
GMX.L",52,0.87,0.42,0.21,26
"ref
Mas",21,0.95,0.24,0.19,20
"chloric
LV",21,0.76,0.57,0.05,16
"Jazzyk1ns
COL",69,0.71,0.20,0.13,21
"SemberN
AW3",56,0.82,0.16,0.07,23
"nati
LEV.GC",16,0.81,0.25,0.06,13
"zeldris
QOR",77,0.94,0.29,0.21,30
"Siduzord
STE",106,0.71,0.26,0.05,21
"westside
DIA",19,0.68,0.05,0.11,13
"MiniBoo
TH",155,0.84,0.26,0.20,25
"leaf
G2",43,0.88,0.16,0.14,20
"Andersin
BTR",24,0.75,0.21,0.21,18
"FETA
AIC",22,0.86,0.14,0.18,19
"d3ffo
VLNT",37,0.70,0.11,0.22,17
"ray4c
AE",85,0.76,0.22,0.15,26
Dignified,23,0.61,0.70,0.00,14
"gMd
TSM",24,0.88,0.13,0.17,21
"Less
LOUD",118,0.72,0.34,0.09,21
"Shiro
BME",42,0.71,0.33,0.10,18
Gelatycat,23,0.74,0.35,0.09,17
"k1ngkappa
THE",19,0.89,0.16,0.21,17
"Yuno
VENI",50,0.94,0.12,0.22,25
"VenTT
HOWL",45,0.84,0.33,0.07,21
"blowz1n
OLP",41,0.73,0.34,0.17,18
"f4ngeer
tras",19,0.84,0.26,0.21,16
"woody
ARF",23,0.78,0.48,0.09,18
"bless
Erit",28,0.68,0.07,0.04,19
"GuhRVN
HERO",99,0.69,0.31,0.16,19
"tinchoff
AK",39,0.62,0.21,0.08,14
"BORKUM
TS",77,0.65,0.34,0.09,18
