Player,RND,KPR,APR,FKPR,KMAX
"Seif
YG",20,0.85,0.25,0.05,17
"Louitan
OVA",24,0.71,0.17,0.00,17
"cgrs
MITH",70,0.77,0.14,0.01,21
"sturNN
FB",49,0.86,0.27,0.08,21
"Misery
AZZY",22,0.82,0.14,0.23,18
"Mephisto
6K",69,0.88,0.09,0.16,24
"Annie
O1O",76,0.84,0.12,0.13,19
"cashmere
THE",20,0.75,0.15,0.05,15
"Korsonix
TOR",24,0.75,0.38,0.00,18
"PapaSmurf
VEXO",40,0.68,0.33,0.08,17
"silentzz
2G",47,0.81,0.09,0.32,23
COCOYEAHNAH,46,0.59,0.33,0.09,17
Nirvana,130,0.85,0.20,0.20,33
"9ianny
Try",22,0.55,0.50,0.09,12
"sorr0w
EVOP",20,0.65,0.30,0.10,13
"globeX
CHCH",66,0.71,0.21,0.12,20
vikinga,22,0.59,0.27,0.05,13
"chase
Cudd",24,0.79,0.08,0.08,19
"gaabxx
RED",24,0.50,0.38,0.04,12
"Cinjvv
MGLZ",24,0.79,0.17,0.17,19
"shina
NYX",42,0.67,0.12,0.14,16
Beaver,20,0.80,0.30,0.00,16
"JohnOlsen
FS",89,0.82,0.12,0.20,20
"starkk
NOVO",16,0.44,0.13,0.13,7
"gin
FCY",38,0.76,0.21,0.11,15
"jzz
MIBR",19,0.79,0.16,0.11,15
aplycs,17,0.88,0.35,0.00,15
elmà,24,0.75,0.21,0.25,18
"Kuripuuya
KC.GC",43,0.63,0.37,0.09,19
"Demiurge
MZP",104,0.85,0.14,0.15,29
"Karen
NTH",19,0.68,0.21,0.11,13
"Brinks
WTR",65,0.71,0.08,0.06,18
"Luc1d
UOL",23,0.74,0.13,0.13,17
"Kylee
ARF",80,0.76,0.08,0.08,23
"vascalizz
MBH",51,0.80,0.29,0.04,23
"HakuNa
RIG.L",23,0.65,0.04,0.13,15
"trinxty
OGS",48,0.83,0.10,0.23,27
"RockeT
GMX",22,0.95,0.05,0.32,21
"OuTLaW
SA",167,0.69,0.35,0.08,21
"Logan
Burg",46,0.74,0.24,0.15,17
"Aryu
TRS",118,0.70,0.09,0.04,25
"Techno
TRS",118,0.66,0.31,0.05,25
"SpArrowing
RNP",17,0.59,0.06,0.00,10
LTHEW,24,0.71,0.29,0.08,17
"Natasha
CARA",18,0.83,0.06,0.17,15
"Davud
WHO",96,0.89,0.20,0.23,29
"Mazuong
BOBO",128,0.84,0.23,0.23,32
"theia
FLY.R",62,0.50,0.42,0.06,14
"Cloy
ONS",54,0.70,0.24,0.06,21
exa,24,0.88,0.13,0.13,21
"Blueming
ONS",54,0.69,0.19,0.06,25
"rezq
G2.G",112,0.78,0.13,0.11,21
John Ham,20,0.60,0.45,0.05,12
"Patrui
FB",49,0.71,0.31,0.02,19
"Xhowi
MR",57,0.81,0.18,0.07,23
"JinNy
FSS",19,0.63,0.42,0.00,12
"cavern
MOBAP",24,0.58,0.17,0.00,14
Nano,23,0.65,0.13,0.17,15
"ness
GX.GC",106,0.68,0.18,0.06,27
"ANXiOS
SKUL",71,0.63,0.15,0.07,24
"Phardon
FMG",47,0.79,0.02,0.11,19
"Daimyo
AOE",20,0.75,0.55,0.10,15
danKey,24,0.75,0.29,0.13,18
"Impecunity
NG",17,0.76,0.12,0.06,13
"zerona
ZMM.B",95,0.78,0.21,0.15,19
"Killua
MITH",70,0.84,0.23,0.07,27
"puggy
FMG",47,0.64,0.32,0.09,17
"Jaf
CLS",47,0.72,0.26,0.04,21
"Kaha
INC.GC",21,0.67,0.48,0.10,14
"DEATHMAKER
TRS",118,0.78,0.18,0.22,22
"IKANA
GZL",23,0.57,0.48,0.00,13
"roompa
VLYN",93,0.68,0.32,0.04,25
"luiza
BD.FEM",44,0.70,0.34,0.09,23
Sadeem,130,0.71,0.26,0.08,21
"OXY
C9",37,1.00,0.08,0.32,21
"satellite
VLYN",93,0.75,0.20,0.27,20
ngk,36,0.92,0.22,0.14,19
"C0M
LEV",65,0.57,0.35,0.05,16
Jayymilz,17,0.71,0.29,0.12,12
"RIX
TOG",69,0.58,0.17,0.04,18
"Karon
GEN",88,0.76,0.31,0.09,19
"budimeisteR
BME",58,0.55,0.33,0.02,12
"INFESTOR
GK",99,0.75,0.21,0.07,28
"consz
MGLZ",24,0.92,0.08,0.17,22
"Fragger
SAW",37,0.76,0.54,0.16,17
"6sonya
O1O",76,0.59,0.32,0.12,14
"eva
FLCV",54,0.69,0.19,0.04,19
"Evilkyk
GLRS",108,0.68,0.28,0.06,25
"Ziad
INST",40,0.80,0.08,0.23,18
mikester,19,0.84,0.16,0.16,16
Noor,39,0.67,0.28,0.05,14
AKI,23,0.48,0.48,0.00,11
"CALVIN S
GEEK",67,0.70,0.22,0.09,23
"DeepMans
DATH",24,0.67,0.08,0.08,16
"habibti
meso",45,0.80,0.24,0.09,19
"bzt
CG",66,0.65,0.27,0.11,19
"cidZzZ
XLD",47,0.79,0.19,0.06,20
"Ali
the",24,0.79,0.25,0.17,19
"Magnus
RV",44,0.93,0.05,0.18,31
"Benkai
GE",54,0.57,0.15,0.02,12
"Munchkin
GEN",88,0.73,0.49,0.11,21
"Shyy
KRÜ",43,0.53,0.19,0.05,12
"alexis
SR",74,0.57,0.31,0.08,12
"Dep
ZETA",21,0.76,0.19,0.10,16
"NoMan
EQZ",22,0.55,0.09,0.14,12
"phequa
The",53,0.70,0.19,0.11,16
"Tormo
EQZ",22,0.59,0.32,0.05,13
"Faceroll
VENI",23,0.61,0.22,0.13,14
"GaryDaSnail
YDZ",24,0.96,0.08,0.04,23
"fzkk
COOP",19,0.74,0.05,0.11,14
"Xeppaa
C9",37,0.59,0.68,0.11,13
"Bob
SAD",36,0.67,0.14,0.03,13
"d4v41
PRX",46,0.76,0.07,0.11,18
"JessieVash
TS",69,0.61,0.36,0.07,17
"Smurfette
GX.GC",106,0.76,0.22,0.17,28
"fiziq
YFP",19,0.42,0.26,0.05,8
"Shak0w
Colo",67,0.72,0.30,0.07,18
"DVDOV
3E",99,0.73,0.13,0.10,21
"Hanuh
THE.K",21,0.81,0.24,0.14,17
"acrian
VLYN",93,0.75,0.15,0.08,21
"CRUNCH
Illu",46,0.83,0.11,0.17,26
"N A I S
GMT",16,0.69,0.13,0.13,11
"bucher
SGE",22,0.73,0.05,0.00,16
"Vital
Six",22,0.64,0.27,0.14,14
"nixoon
OF",40,0.78,0.35,0.10,20
Bob Ross,59,0.76,0.17,0.08,22
"tesseract
MLT",18,0.83,0.11,0.06,15
"panchill
UC.Fem",15,0.60,0.20,0.00,9
"MaiShiu
FOC",78,0.67,0.33,0.09,15
"chrollo
GMX",43,0.63,0.28,0.07,14
"NakJi
LFG",59,0.56,0.19,0.07,19
"meryl
INC.GC",21,0.71,0.24,0.00,15
"DcRulz
OGS",48,0.73,0.10,0.02,18
"Sushiboys
FS",89,0.72,0.19,0.04,24
"saiko
ZETA",24,0.79,0.08,0.29,19
"Shalaby
OP",19,0.74,0.05,0.26,14
"noumit
KOPF",105,0.62,0.12,0.07,19
"ExciteMVP
NBG",19,0.74,0.05,0.16,14
andy,42,0.57,0.40,0.07,14
"Antigon
VIS",83,0.64,0.29,0.07,15
"RxYaL
ONLI",99,0.63,0.10,0.02,18
"sacred
YFP",43,0.70,0.23,0.21,20
"Tempura
SZ",26,0.65,0.31,0.08,17
"misu
DSG",78,0.67,0.31,0.01,15
"swagzor
Orac",79,0.89,0.11,0.22,39
"Lucks
bs",26,0.69,0.00,0.04,18
"Movi
PMT",99,0.61,0.37,0.06,15
kve,20,0.75,0.15,0.10,15
"bramz
ZER",18,0.67,0.28,0.22,12
"prince
TBK",65,0.57,0.29,0.08,14
"KovaQ
ATN",44,0.68,0.18,0.09,19
"delas
ONS",54,0.70,0.19,0.19,23
"skillZ
RVNT",64,0.75,0.13,0.06,26
"Thykuza
VLNT",26,0.85,0.12,0.27,22
"t3xture
GEN",88,0.72,0.17,0.10,20
"Zauqk
BOBO",105,0.68,0.37,0.05,21
"westside
DIA",64,0.66,0.19,0.02,17
"Rebo
ROSE",83,0.67,0.31,0.06,21
"lucas
MFC",43,0.63,0.19,0.00,15
"AAAAY
FPX",64,0.75,0.28,0.00,19
"Melser
KRÜ",43,0.58,0.30,0.12,13
"silenttt
ELV",16,0.63,0.31,0.13,10
"Kaoticcc
SaD",43,0.93,0.07,0.28,24
"Leo
FNC",17,0.82,0.24,0.00,14
"madison
Irre",68,0.75,0.15,0.25,25
"Venka
GRY",54,0.80,0.11,0.31,22
"dodonut
FLY.R",62,0.77,0.16,0.23,19
"JELLYD
FC",61,0.69,0.26,0.08,21
"MiLuan
S2",43,0.74,0.12,0.12,20
"vong
MZP",104,0.68,0.32,0.07,22
"Vitie
Uzhi",18,0.72,0.17,0.00,13
"vAgue
UNT",23,0.83,0.13,0.04,19
"Filu
DSY",22,0.73,0.14,0.23,16
"SwayZ
TOR",24,0.67,0.13,0.13,16
aneXcks,17,0.88,0.18,0.35,15
"allow
IGZ",20,0.85,0.25,0.05,17
"SerialKiller
Aimb",66,0.73,0.18,0.09,17
"JoJo
FA",48,0.65,0.10,0.23,17
Nater,21,0.67,0.29,0.14,14
"TakaS
M8",37,0.65,0.24,0.14,14
"Ebeeee
vS",77,0.66,0.22,0.04,21
"propszin
Os T",26,0.85,0.12,0.12,22
"SimonD4rk
R8",40,0.88,0.08,0.08,22
"Ivory
RH",21,0.71,0.29,0.10,15
"Deryeon
BLD",37,0.62,0.49,0.08,14
"FireBallOps
0",20,0.65,0.25,0.25,13
"Timotino
ROSE",57,0.70,0.28,0.12,16
"Buld
GN",61,0.54,0.38,0.13,16
"Babax
ZER",18,0.67,0.39,0.00,12
"DrastZ
VX3",22,0.68,0.59,0.09,15
"Jaguar
CASH",26,0.58,0.12,0.04,15
"CHICHOO
EDG",57,0.67,0.12,0.08,16
"Turtle
JMU",18,0.72,0.22,0.11,13
"K1LLERS
FPT",61,0.54,0.62,0.07,17
"Myth
FOC",78,0.56,0.42,0.03,14
"Nidxvilco
MDK",22,0.73,0.32,0.14,16
"RiceballiNNN
Red",22,0.64,0.18,0.09,14
"Docent
KAST",40,0.80,0.28,0.10,17
"Klaus
KRÜ",43,0.56,0.30,0.05,16
"Babytz
FSS",17,0.71,0.06,0.29,12
"tryst
OGS",48,0.60,0.27,0.10,16
"muto
RC",57,0.58,0.42,0.05,15
"Derke
FNC",17,0.76,0.12,0.12,13
"H1ber
CASE",42,0.67,0.26,0.05,14
"maestr0
XLD",47,0.64,0.32,0.11,18
"mishu
WHO",74,0.72,0.20,0.09,26
"TajReX
LDS",71,0.68,0.30,0.06,22
"kaii
RIOS",17,0.82,0.06,0.12,14
"nAvarro
BM",69,0.57,0.22,0.03,16
"Skygi
GG",24,0.50,0.17,0.08,12
"canefis
OVA",24,0.54,0.29,0.13,13
"vlt
DRGN",162,0.76,0.36,0.10,27
"Paradox
RVNT",64,0.78,0.19,0.05,22
Dazeryuf,23,0.61,0.30,0.04,14
"Turko
FF",19,0.63,0.11,0.05,12
"Cud
AE",19,0.63,0.26,0.00,12
"RYKER
Team",18,0.50,0.33,0.11,9
"artzin
MIBR",19,0.74,0.11,0.32,14
"saun
OGS",24,0.67,0.08,0.21,16
"shion
OLP",44,0.77,0.41,0.16,17
"Flossie
FIRE",28,0.61,0.11,0.11,17
"Kyrin
50 S",19,0.74,0.47,0.00,14
"Kadoom
SPE",70,0.81,0.10,0.16,21
"foxz
FS",89,0.63,0.40,0.03,17
"Sunday
LFG",59,0.61,0.14,0.07,21
"Mel
VLNT",26,0.65,0.35,0.12,17
"Cille
NB",23,0.52,0.78,0.04,12
"GatsH
CASE",42,0.50,0.14,0.10,13
"str1keR
TU",88,0.72,0.26,0.11,18
"skz
LGCY",49,0.61,0.37,0.04,16
"Hotaru
LEV.GC",22,0.73,0.09,0.14,16
"zery
DIV",107,0.73,0.17,0.10,24
"Kamiunist
YFP",19,0.74,0.05,0.11,14
"yongled
Hype",17,0.71,0.24,0.12,12
"askoo
Colo",67,0.66,0.39,0.07,21
"sScary
BLD",37,0.73,0.22,0.08,16
seyq,24,0.71,0.21,0.08,17
"cacan
FB",49,0.63,0.14,0.14,19
"NXBLE
TAMU",24,0.71,0.33,0.00,17
"vii
CARA",18,0.67,0.11,0.11,12
"Javelin
LGE",62,0.81,0.06,0.15,20
"frz
MIBR",19,0.58,0.21,0.00,11
"Zimo
Twis",43,0.65,0.23,0.12,15
"wayLander
CTLS",20,0.80,0.30,0.05,16
"ScrewFace
VLYN",19,0.68,0.26,0.11,13
lg1c,94,0.80,0.22,0.19,29
"Leare
ZETA",24,0.92,0.08,0.04,22
"jademwah
NB",40,0.88,0.20,0.10,25
"Mazino
LEV",65,0.63,0.32,0.06,17
"something
PRX",46,0.70,0.15,0.24,19
"fausTao
ARF",80,0.84,0.13,0.19,22
"d1srupt
TRS",118,0.70,0.27,0.07,22
"klaudia
O1O",76,0.68,0.59,0.08,17
"TeddyIsFluffy
GT.G",45,0.62,0.24,0.07,17
"Yohan
NS",31,0.71,0.19,0.23,12
"Emman
NAOS",78,0.53,0.26,0.09,12
"Sinaway
AIC",77,0.74,0.08,0.05,31
"karie
SNG",78,0.71,0.13,0.08,17
"vanity
C9",37,0.54,0.38,0.05,10
"Bing Chilling
TAMU",24,0.67,0.25,0.13,16
"WATER
IG",19,0.74,0.21,0.21,14
"unstable
DSG",55,0.76,0.05,0.18,22
"AtaKaptan
FUT",43,0.67,0.37,0.09,15
"sonder
FLY.R",62,0.63,0.69,0.05,15
Heather,20,0.70,0.10,0.10,14
"dynamic
TOR",24,0.67,0.29,0.04,16
"cNed
FUT",43,0.72,0.02,0.14,16
"cjsakura
Erit",30,0.77,0.27,0.10,23
"doma
VLTG",24,0.71,0.25,0.08,17
"romia
FL.GC",23,0.61,0.09,0.00,14
Lock1ng,17,0.71,0.12,0.12,12
DWX,60,0.73,0.20,0.05,28
"Biffy
Sere",19,0.74,0.00,0.16,14
"ChAlalala
AAA",19,0.68,0.11,0.05,13
"songry
xyz",94,0.77,0.28,0.09,28
"mindfreak
PRX",46,0.54,0.39,0.04,15
"kyracujoh
ZER.M",21,0.52,0.19,0.14,11
"NDG
TS",69,0.71,0.12,0.10,18
"renz
WU",47,0.72,0.13,0.11,21
"IDG
ONS",54,0.61,0.22,0.06,17
"Cunha20
SAW",37,0.62,0.16,0.16,14
"matrix
KC.GC",43,0.74,0.21,0.14,20
"A1mly
UG",160,0.68,0.14,0.10,21
"HearthBeat
MZP",104,0.73,0.26,0.07,24
"valyn
G2",37,0.46,0.19,0.08,9
"inf
TM",17,0.65,0.12,0.12,11
"vandals
6K",69,0.65,0.29,0.09,22
Looxie,21,0.71,0.10,0.10,15
"always
Bear",19,0.58,0.05,0.11,11
"NeFi
PRZ",71,0.62,0.23,0.04,26
"benG
XS",19,0.63,0.16,0.05,12
"B3ASTM0D3
OVA",24,0.54,0.25,0.04,13
m0narcS,40,0.63,0.40,0.00,14
"SugarZ3ro
ZETA",21,0.76,0.43,0.00,16
"erde
FG",23,0.52,0.30,0.04,12
"clear
BOB",68,0.84,0.15,0.16,23
"Jerrwin
SEN",24,0.67,0.25,0.21,16
"woody
ARF",80,0.65,0.24,0.03,14
"Sa1koro
S2",43,0.56,0.19,0.09,12
r a f,21,0.71,0.38,0.14,15
"lil d
Pros",24,0.75,0.17,0.33,18
"SyouTa
FL",57,0.77,0.12,0.14,30
"Pa1ze
DIA",64,0.77,0.14,0.17,22
"Touven
GGO",40,0.70,0.40,0.03,17
"S1ay3rr
SFU",76,0.78,0.21,0.26,20
"Okeanos
BC",67,0.79,0.18,0.19,19
"nexy
HOF",49,0.73,0.22,0.10,22
"Palla
puGG",58,0.79,0.26,0.24,23
"gobera
LGCY",49,0.82,0.18,0.16,30
"Nahsie
WU",37,0.49,0.30,0.03,10
"DominiK
ASTR",18,0.61,0.28,0.17,11
"Leviathan
FS",89,0.67,0.20,0.08,18
"Padisah
GS",40,0.70,0.10,0.10,15
"adora
FF",23,0.65,0.17,0.09,15
"sunshine
WHO",96,0.63,0.11,0.05,21
Block,22,0.59,0.36,0.05,13
"CTC
RED",24,0.75,0.08,0.04,18
"Masic
DATH",24,0.83,0.08,0.33,20
Syrup,24,0.58,0.17,0.04,14
"aurelia
Bumb",16,0.75,0.13,0.06,12
"Katashio
CVU.NBG",19,0.53,0.63,0.00,10
"Teague
TACO",67,0.54,0.57,0.04,15
"exo
DOES",15,0.73,0.20,0.20,11
"rkz
CE",20,0.70,0.15,0.10,14
"iReLeX
OXR",67,0.58,0.46,0.06,19
"Fantasmitawr
OWO",22,0.50,0.32,0.05,11
"Jinggg
PRX",46,0.67,0.28,0.04,18
"Jelly
MIBR",20,0.80,0.15,0.15,16
"LIQUID
TU",88,0.66,0.17,0.03,20
Envyz,21,0.67,0.24,0.10,14
"cortezia
RED",24,0.71,0.21,0.04,17
"Floaty
CSUL",59,0.61,0.42,0.14,18
"Newky
NF",22,0.68,0.18,0.18,15
"Matt
Burg",46,0.57,0.17,0.13,14
"LETHAL
WHO",96,0.56,0.30,0.04,17
"Kheops
OXR",56,0.71,0.30,0.07,19
"phi
xyz",94,0.68,0.30,0.09,24
"aimhunterr
3E",99,0.71,0.23,0.14,28
"xenia
HOWL.M",22,0.59,0.23,0.09,13
Yugo,47,0.53,0.19,0.04,17
"roxie
ZETA",24,0.63,0.17,0.04,15
"Mikelelle
EYG",23,0.57,0.22,0.00,13
"nekoaimer
YFP",45,0.62,0.11,0.20,20
"steezy
Pros",18,0.72,0.17,0.17,13
"Serena
VLNT",26,0.50,0.23,0.08,13
"Hitch
ESC",39,0.69,0.21,0.03,21
"Kongi
NXT",107,0.66,0.32,0.07,21
"STAVINCI
ATN",44,0.66,0.23,0.05,21
"smiley
VLYN",93,0.62,0.43,0.08,15
"Ayumi
Look",18,0.50,0.44,0.06,9
"Rainy
CBT",67,0.55,0.27,0.10,13
"zeek
GN",61,0.49,0.20,0.05,12
mochi,21,0.57,0.14,0.05,12
techuu,46,0.70,0.30,0.02,18
"Saalped
SGZ",26,0.58,0.31,0.12,15
efcy,18,0.83,0.22,0.22,15
"Enzo
TL",41,0.61,0.32,0.05,15
"Khalil
FUR",40,0.53,0.23,0.03,14
"Bara
VX3",22,0.64,0.23,0.05,14
"Speedy
CARA",18,0.39,0.72,0.00,7
"GianSanity
1MS",24,0.67,0.08,0.17,16
"phaze
RAAD",75,0.56,0.45,0.01,16
"Bad Bunny
MJY.M",19,0.84,0.05,0.05,16
Racoone,28,0.57,0.32,0.14,16
"Lateu
fuVi",17,0.76,0.24,0.24,13
"Pyro
MIND",65,0.58,0.29,0.08,18
"ec1s
MU",24,0.79,0.25,0.08,19
Unique,23,0.39,0.39,0.00,9
"SpYzera
FLC",167,0.64,0.19,0.10,16
"RizoN
UG",160,0.68,0.33,0.10,24
"ntk
COOP",19,0.74,0.21,0.05,14
"Laz
ZETA",21,0.71,0.24,0.14,15
"stellar
TTR",37,0.57,0.32,0.00,11
"falltw
ZETA",24,0.67,0.25,0.04,16
"Kakarot
ZOL",46,0.72,0.13,0.11,23
"safiaa
GnG.W",21,0.62,0.29,0.14,13
"yay
BLD",37,0.70,0.08,0.24,14
"Shniider
RAAD",75,0.67,0.25,0.11,15
"Kozok
PRZ",71,0.65,0.28,0.01,21
MrCipe,21,0.71,0.19,0.10,15
Daddy,18,0.61,0.28,0.06,11
"Spocki
Bloo",107,0.74,0.24,0.09,28
Ronofar,20,0.70,0.30,0.15,14
"Sacy
SEN",116,0.54,0.16,0.04,22
"Miki
BZE",19,0.79,0.11,0.11,15
"nati
LEV.GC",22,0.64,0.23,0.14,14
"adelano
UG",44,0.66,0.16,0.00,17
"Reformed
EX-E",19,0.68,0.16,0.11,13
"Estrella
RRQ",44,0.50,0.45,0.09,14
"CaspeR
MLT.GC",17,0.71,0.24,0.00,12
"Russ
GE",54,0.65,0.20,0.06,14
"VTaguT
ELV",16,0.63,0.31,0.06,10
"Dano
FSX",20,0.60,0.30,0.00,12
colby,40,0.63,0.18,0.05,16
"al1en
CTLS",22,0.68,0.27,0.05,15
"noheart
HOF",49,0.73,0.18,0.16,23
ginger,19,0.42,0.16,0.00,8
"SnipKw
DRGN",162,0.67,0.29,0.10,19
"exempt
RNP",36,0.69,0.14,0.00,13
"zekken
SEN",116,0.72,0.09,0.20,21
"raymen
AZN",23,0.57,0.22,0.00,13
"Kenkayyy
XLD",47,0.68,0.17,0.15,20
"Ninjas
VIS",123,0.63,0.23,0.10,21
"paTiTek
TH",59,0.59,0.41,0.07,13
"Nabi
 Swa",19,0.68,0.21,0.05,13
"Toskri
GRID",20,0.65,0.30,0.10,13
"Ange
MAD",59,0.61,0.34,0.10,14
"GON
FL",57,0.77,0.19,0.12,17
"onenineteen
MGLZ",24,0.54,0.08,0.08,13
"JitBoyS
TLN",19,0.68,0.37,0.11,13
"aerose
ALE",26,0.54,0.19,0.00,14
"auri
NB",23,0.57,0.04,0.13,13
"Wailers
M8",37,0.49,0.30,0.11,9
"marky
OAS",24,0.88,0.08,0.17,21
"shelbyN
EBG",58,0.74,0.12,0.05,24
"canezera
TOR",24,0.88,0.21,0.13,21
"ZachKappa
CHCH",66,0.53,0.32,0.05,17
"mizu
9z",43,0.65,0.23,0.05,15
"Fross
XS",19,0.63,0.05,0.11,12
"Tim
ZMM.B",66,0.56,0.35,0.06,15
"theozy
CAOS.GC",18,0.83,0.00,0.11,15
"Nana
GMX.L",75,0.51,0.31,0.07,18
"qw1
FF",19,0.74,0.00,0.05,14
"gotten
AE",19,0.63,0.11,0.05,12
"Precision
TG",59,0.69,0.10,0.03,16
"gMd
TSM",19,0.47,0.37,0.11,9
"Rexon
EYG",107,0.66,0.10,0.06,18
"Nescargot
Team",24,0.63,0.00,0.08,15
"gucc107
WU",37,0.68,0.30,0.08,16
"yatoro
ETH",54,0.72,0.11,0.13,19
"scarn
SAD",36,0.69,0.22,0.22,15
arcaea,86,0.60,0.28,0.08,18
"Kicks
VIT",62,0.60,0.29,0.05,18
"Sayf
VIT",62,0.74,0.13,0.08,18
"Kwixy
ESC",39,0.69,0.23,0.05,17
Technical,14,0.71,0.07,0.07,10
"Mistic
TL",41,0.54,0.27,0.10,12
"Eso177
OXR",56,0.71,0.14,0.11,25
"Toki
FLCV",54,0.69,0.09,0.22,24
"Yuno
VENI",23,0.65,0.00,0.17,15
Mihlog,23,0.65,0.22,0.04,15
"Agla
Team",24,0.58,0.21,0.04,14
"hypeRR
KOPF",105,0.56,0.22,0.08,16
Banh Bao,24,0.75,0.13,0.04,18
"ZmjjKK
EDG",57,0.79,0.16,0.19,25
"empty
ONS",54,0.59,0.24,0.13,19
"eeiu
100T",23,0.48,0.22,0.04,11
"Maanish
QOR",18,0.67,0.22,0.06,12
"Jini
HEIZ",105,0.60,0.27,0.03,20
"adverso
AK",24,0.71,0.29,0.08,17
"Shondex
Fish",40,0.68,0.18,0.10,15
"Jamppi
TL",41,0.63,0.20,0.02,14
"MirzAA
WH",61,0.62,0.16,0.11,15
Hakka,87,0.56,0.29,0.03,17
LechugaFresh,19,0.74,0.32,0.05,14
"JayH
DSG",23,0.43,0.52,0.04,10
"Tr1X
GR G",20,0.70,0.15,0.10,14
"elfie
MKS",40,0.85,0.13,0.10,28
"Quick
LOUD",106,0.69,0.11,0.21,23
euphaze,21,0.62,0.05,0.05,13
"rezy
UG",160,0.57,0.30,0.01,18
"meleliita
LEV.GC",22,0.64,0.14,0.05,14
"Logic
BZK.N",24,0.71,0.25,0.29,17
"humanz
FIVE",20,0.70,0.15,0.00,14
"kayle
NDG",87,0.63,0.21,0.03,17
"shen
1337",59,0.59,0.39,0.03,14
"Boo
TH",59,0.56,0.47,0.14,13
"Prti
DIA",64,0.58,0.23,0.06,19
Alucard,94,0.54,0.29,0.05,19
Troizyxgod,62,0.58,0.32,0.08,16
"Patix
UOL",23,0.57,0.04,0.09,13
Aqua,21,0.62,0.24,0.10,13
yhury,20,0.80,0.20,0.15,16
"Xross
NS",31,0.68,0.13,0.06,11
citrus,20,0.40,0.40,0.00,8
"ting2k5
FPT",61,0.70,0.15,0.15,24
"Divine
SGP",21,0.57,0.24,0.05,12
"glizzwald
SEN",19,0.74,0.21,0.11,14
moon,43,0.60,0.09,0.07,19
Hackstie,46,0.57,0.22,0.07,15
"pryxi
NXT",105,0.73,0.14,0.10,25
"Katu
RBT",21,0.52,0.10,0.05,11
"SyKo
PUG",18,0.61,0.33,0.00,11
"miyara
FT S",24,0.54,0.38,0.00,13
R4M,23,0.57,0.26,0.04,13
"Cloudy
SLT",43,0.42,0.40,0.05,12
"grubinho
KOI",33,0.64,0.15,0.12,13
"pryze
2G",47,0.45,0.26,0.06,15
"DaFt
VIC",23,0.70,0.22,0.13,16
"delz1k
RETA",17,0.65,0.18,0.00,11
"jawgemo
EG",36,0.72,0.11,0.19,17
mozz1e,26,0.46,0.27,0.04,12
"Exequies
FA",21,0.57,0.24,0.05,12
Yoyoman,36,0.72,0.19,0.19,14
"Tisora
COOP",19,0.74,0.11,0.21,14
gelo,18,0.67,0.00,0.11,12
"Add3r
TTR",37,0.65,0.19,0.16,16
"dos9
RVNT",64,0.63,0.17,0.16,15
"fred
FB",49,0.67,0.14,0.16,21
"Deadly10
MDL",57,0.63,0.18,0.11,14
Mami,14,0.93,0.21,0.00,13
"Poetite
Surr",39,0.51,0.21,0.05,12
"Xdll
FL",57,0.72,0.32,0.09,15
"zini
4Fun",21,0.76,0.10,0.14,16
Cassie,22,0.68,0.00,0.14,15
"Autumn
FPX",64,0.84,0.08,0.19,25
aLEK94,18,0.67,0.33,0.17,12
"GeneralSteak
6K",69,0.57,0.29,0.07,16
"seph1roth
MITH",70,0.63,0.21,0.11,16
cheetoes,19,0.68,0.11,0.05,13
"MrChair
R8 B",55,0.62,0.25,0.05,19
"Zaki
NTH",19,0.68,0.47,0.05,13
Aitch,19,0.74,0.16,0.00,14
"seven
TSM",19,0.63,0.32,0.11,12
"Aru
SLT",20,0.35,0.20,0.00,7
"apple
Arch",19,0.58,0.05,0.11,11
"cbui
SNG",55,0.56,0.24,0.05,15
"Justinkap
Univ",16,0.69,0.25,0.19,11
Zaszi,26,0.69,0.12,0.12,18
"jas
JL",21,0.81,0.14,0.14,17
"didii
MDK",22,0.68,0.27,0.05,15
golden,18,0.56,0.17,0.22,10
Loba,18,0.44,0.56,0.00,8
"SkyIsBlue
MGLZ",24,0.63,0.17,0.04,15
"BENECIA
SLT",63,0.57,0.27,0.08,15
"sarah
GX.GC",106,0.52,0.23,0.07,18
"NicoMachine
AK",24,0.50,0.21,0.04,12
"Moves
LFG",59,0.47,0.29,0.05,11
"khz
XS",19,0.53,0.11,0.11,10
"Envious
MLT.GC",40,0.80,0.15,0.20,26
"lexa
TWIS.O",39,0.56,0.10,0.08,13
"v1nny
RED",24,0.50,0.33,0.04,12
"Ninou
VLNT",26,0.50,0.31,0.00,13
"jeyj7y
S2G",38,0.66,0.21,0.08,21
"Only1
T1A",26,0.58,0.12,0.12,15
Saraivа,16,0.50,0.13,0.06,8
"bryce
DSG",23,0.52,0.17,0.00,12
"vibhoRR
MDL",36,0.61,0.36,0.11,14
"practo
AKM",16,0.75,0.13,0.06,12
"mazin
MIBR",19,0.32,0.32,0.00,6
"Tmy
DRGN",162,0.62,0.15,0.07,20
"Flickless
UCAM",37,0.57,0.19,0.05,14
"SecondLove
APH",18,0.78,0.06,0.06,14
"nzr
FUR",40,0.63,0.20,0.10,14
"LeVi
MLT",39,0.54,0.18,0.08,11
"Makaveli
OGS",24,0.54,0.21,0.04,13
RSMM,21,0.86,0.14,0.10,18
"Whats Wong
ARC",28,0.57,0.21,0.07,16
"CLZ
FL",57,0.56,0.28,0.07,19
dudszz,18,0.67,0.33,0.00,12
