Player,RND,KPR,APR,FKPR,KMAX
"theory
EXL",21,0.67,0.57,0.14,14
"blaZek1ng
GE",61,0.80,0.30,0.13,22
"Chrome
DG",26,0.96,0.04,0.27,25
"zMART
OXR",47,0.89,0.15,0.17,29
"didii
MDK",71,0.75,0.38,0.04,20
"Fit1nho
GX",60,0.68,0.17,0.08,21
"aimDLL
S2G",26,0.81,0.15,0.08,21
"Affect
YDZ",24,0.88,0.08,0.33,21
"Prestige
86th",40,0.73,0.45,0.10,16
"dimaxx
FUZO",16,0.69,0.13,0.13,11
moon,64,0.81,0.05,0.09,21
HoangBao2,26,0.77,0.19,0.08,20
"woody
ARF",152,0.86,0.17,0.09,28
"spike
2G",74,0.76,0.27,0.16,20
"murizzz
RETA",21,0.76,0.52,0.10,16
"Menna
FSX",22,0.77,0.32,0.00,17
"YamzzI
FL.GC",47,0.68,0.49,0.04,21
"Leviathan
FS",56,0.77,0.52,0.02,20
"tril
UW.G",24,0.75,0.38,0.08,18
"Near
UNT",106,0.72,0.22,0.09,21
"MaximN
NXT",22,0.68,0.32,0.09,15
"Dark3st
SAD",113,0.76,0.32,0.08,22
"Buffala
6K.Fem",22,0.95,0.23,0.18,21
"vaiZ
FSN",20,0.55,0.20,0.05,11
"Jerk
WU",122,0.80,0.17,0.09,25
"Urango
GLRS",104,0.81,0.28,0.09,26
"poof
dont",85,0.88,0.16,0.12,28
"ImGabriel
Team",24,0.79,0.25,0.04,19
"RIX
TOG",41,0.66,0.51,0.15,15
"HakuNa
RIG.L",47,0.62,0.36,0.00,17
"soren
Colo",45,0.73,0.11,0.20,19
"Shyy
KRÜ",20,0.55,0.05,0.00,11
"kv7m
UNta",44,0.68,0.48,0.07,17
"Ivory
RH",23,0.91,0.26,0.39,21
Biju,20,0.75,0.50,0.15,15
"Reita
MRSH",20,0.85,0.15,0.15,17
"something
PRX",137,0.85,0.13,0.20,24
"Meteor
GEN",108,0.87,0.11,0.16,24
"Feeqn
OF",19,0.68,0.21,0.05,13
"BuZz
DRX",21,0.86,0.33,0.29,18
"4Tapping
BPC",44,0.80,0.48,0.09,23
"RobbieBk
JL",86,0.60,0.30,0.07,16
"speedowka
KC.GC",84,0.76,0.27,0.04,21
Doenmo,60,0.88,0.27,0.13,23
"sarahcat
SR",80,0.78,0.38,0.11,24
"mikee
JL",86,0.73,0.19,0.08,20
"xffero
RRQ",36,0.75,0.17,0.19,14
"unstable
DSG",60,0.77,0.33,0.12,19
"NGen
DK",43,0.58,0.44,0.07,14
"Vedi
BPX",24,0.63,0.21,0.00,15
"sabooboo
KS",18,0.89,0.22,0.00,16
"meL
SR",80,0.70,0.40,0.09,17
"aduka
NXGA",81,0.68,0.23,0.07,16
