Player,RND,KPR,APR,FKPR,KMAX
"vandals
6K",47,0.72,0.13,0.11,20
"ip0TT
GAL",21,0.57,0.10,0.10,12
"pancc
HERO",71,0.68,0.24,0.08,20
"lz
2G",24,0.50,0.04,0.08,12
"k1ngkappa
THE",37,0.62,0.19,0.19,14
"Hermes
DK",68,0.65,0.53,0.10,22
Dignified,43,0.65,0.26,0.12,16
"Will
TWT",70,0.74,0.07,0.11,19
"Jaf
CLS",23,0.65,0.35,0.09,15
"starkk
NOVO",43,0.58,0.19,0.05,18
"Ambi
VLNT",43,0.53,0.40,0.07,12
"glovee
GAL",21,0.67,0.38,0.05,14
"speedowka
KC.GC",108,0.67,0.39,0.11,24
"iFly
Twis",141,0.68,0.09,0.15,23
"h6tedthemost
ACE",34,0.68,0.32,0.09,23
"Ktori
NOMA",17,0.76,0.29,0.12,13
"N A I S
GMT",43,0.63,0.16,0.05,17
"purp0
GX",55,0.65,0.05,0.09,16
"splash
NXGA",20,0.70,0.25,0.30,14
"RND
TBK",109,0.75,0.12,0.15,19
"unstable
DSG",22,0.68,0.32,0.23,15
mzr,21,0.86,0.05,0.24,18
"Blahst
ZMM.B",18,0.78,0.11,0.06,14
"al1en
CTLS",36,0.67,0.22,0.06,12
"GhostlyJinx
XO.V",16,0.81,0.00,0.19,13
"Dano
FSX",52,0.58,0.50,0.02,16
"Chronicle
FNC",37,0.70,0.24,0.16,15
"GangPin
RC",60,0.47,0.43,0.03,18
Laleh,30,0.63,0.30,0.07,19
"jfoeN
EXL",22,0.68,0.23,0.09,15
"Poetite
Surr",24,0.83,0.13,0.13,20
"GuhRVN
HERO",71,0.55,0.34,0.04,15
"gRIGUAj
NOVO",43,0.58,0.28,0.09,19
"dis
CSUL",44,0.68,0.27,0.16,21
"qRaxs
FUT",20,0.50,0.20,0.10,10
"stax
DRX",22,0.64,0.18,0.09,14
"Jemkin
RRQ",23,0.61,0.09,0.09,14
"LewN
GS",47,0.70,0.17,0.26,21
"Chanyboi
BNB",24,0.71,0.21,0.04,17
"starxo
KOI",17,0.76,0.12,0.18,13
Lendary,50,0.56,0.16,0.06,17
"SCar
ARF",18,0.67,0.39,0.11,12
"vascalizz
MBH",53,0.60,0.23,0.09,19
"Impecunity
NG",46,0.76,0.02,0.24,21
Cozmc,22,0.73,0.23,0.18,16
"leaf
G2",64,0.80,0.17,0.14,23
"micr0
ZOL",61,0.57,0.33,0.11,16
"CLZ
FL",88,0.68,0.19,0.07,23
"Whats Wong
ARC",51,0.57,0.29,0.04,15
"squirmor
UCF.B",24,0.79,0.13,0.00,19
"Divine
SGP",85,0.59,0.38,0.06,16
"rise
WPT",40,0.50,0.63,0.10,10
"BiggieCheese
AIC",23,0.52,0.17,0.04,12
"SeliG
DK",68,0.65,0.29,0.12,20
techuu,18,0.67,0.22,0.11,12
"Dragon
JJH",23,0.70,0.13,0.04,16
"Nexi
NAOS",22,0.73,0.27,0.00,16
"reshi
FIRE",43,0.67,0.19,0.09,15
"GON
FL",88,0.72,0.35,0.07,37
"Rinn
4CE",30,0.77,0.17,0.07,23
"Mazino
LEV",19,0.47,0.68,0.05,9
"trent
G2",64,0.63,0.17,0.11,16
"adverso
AK",40,0.63,0.23,0.08,18
"Ri0
OGS",45,0.67,0.22,0.02,15
"kAzoo
Twis",141,0.68,0.16,0.09,22
"Suka
RLF",16,0.63,0.19,0.13,10
"Shiro
BME",34,0.62,0.26,0.03,21
"Dazlly
VIS",70,0.73,0.10,0.04,20
"vong
MZP",23,0.57,0.57,0.04,13
"Kenkayyy
XLD",68,0.75,0.12,0.09,20
AuloekXD,30,0.50,0.57,0.00,15
"Dark3st
SAD",19,0.74,0.21,0.00,14
"izana
Colo",95,0.58,0.21,0.05,25
"songry
xyz",20,0.75,0.20,0.10,15
7omash,18,0.78,0.00,0.06,14
"Unhappy
ROA",26,0.65,0.15,0.04,17
"Deria
Vien",30,0.67,0.43,0.07,20
"Brinks
WTR",109,0.61,0.17,0.10,18
"sarahcat
SR",67,0.69,0.22,0.06,18
"cavern
MOBAP",22,0.73,0.18,0.05,16
"Andrehs
AKV.GC",28,0.71,0.25,0.04,20
"Nelo
KC.GC",108,0.74,0.14,0.09,34
"lazylion
DSG",22,0.64,0.27,0.23,14
"tinchoff
AK",40,0.75,0.15,0.03,15
"snw
RETA",22,0.86,0.05,0.14,19
"thebigfiz
MDR",20,0.55,0.30,0.00,11
"SerialKiller
Aimb",108,0.66,0.18,0.16,19
Boofd0n,16,0.75,0.25,0.13,12
"FREY
LZE",85,0.62,0.11,0.09,16
"K1LLERS
FPT",34,0.71,0.12,0.06,17
"sorr0w
EVOP",18,0.78,0.00,0.00,14
"JonahP
G2",64,0.61,0.23,0.08,15
"Licht
6K.Fem",22,0.50,0.05,0.00,11
"Ange
MAD",28,0.43,0.25,0.11,12
"Shak0w
Colo",95,0.66,0.31,0.11,27
"Ignite
CCG",17,0.82,0.06,0.06,14
"GENETICZZ
PMT",28,0.46,0.29,0.00,13
"Jremy
TS",45,0.71,0.11,0.20,16
"faniehehe
NE",22,0.64,0.23,0.00,14
"Urango
GLRS",40,0.73,0.18,0.20,18
"prozin
TBK",109,0.58,0.45,0.08,15
"alexis
SR",67,0.66,0.30,0.09,21
Nasty,30,0.77,0.07,0.20,23
"Veqaj
VX3",36,0.78,0.25,0.28,16
"lucas
MFC",54,0.61,0.20,0.04,15
"invy
TS",45,0.56,0.56,0.07,14
Bocah,37,0.70,0.24,0.00,14
"Fit1nho
GX",55,0.69,0.18,0.15,18
"drakoNz
LGCY",60,0.62,0.23,0.07,16
"VYX
FCN",18,0.67,0.06,0.00,12
"Mited
EXL",22,0.59,0.18,0.09,13
"zolters
ONLI",20,0.45,0.40,0.00,9
"flyuh
MxS",18,0.44,0.44,0.17,8
"Absol
MRSH",28,0.46,0.36,0.14,13
"Vuubit
ACE",22,0.64,0.18,0.05,14
"Zellsis
SEN",59,0.53,0.27,0.03,14
"zero cap
MFC",42,0.57,0.29,0.05,17
"vibhoRR
MDL",43,0.79,0.16,0.07,21
"Kuripuuya
KC.GC",108,0.60,0.19,0.06,24
"tub
DVT",45,0.76,0.09,0.11,20
lalambona,20,0.40,0.20,0.00,8
"pryze
2G",24,0.38,0.21,0.08,9
"c4Lypso
VLYN",23,0.65,0.26,0.04,15
"JaebiN
SLT",16,0.75,0.06,0.13,12
Hakka,20,0.65,0.20,0.00,13
"L1NK
UCAM",19,0.47,0.21,0.00,9
"Kadoom
SPE",30,0.77,0.20,0.07,23
"Mcfly
SNX.F",24,0.58,0.13,0.08,14
"Tr1X
GR G",18,0.83,0.22,0.06,15
"Moosey
BBP",46,0.70,0.17,0.20,17
"Chadi
ESC",23,0.70,0.13,0.13,16
"Ninjas
VIS",70,0.64,0.20,0.10,27
Nirvana,17,0.82,0.12,0.12,14
"Sacake
VLNT",43,0.70,0.23,0.12,19
CortexDesire,22,0.50,0.50,0.14,11
"Tempz
NG",46,0.65,0.15,0.04,16
"SkRossi
RVNT",28,0.71,0.14,0.07,20
"renai
CU.V",45,0.53,0.29,0.04,15
Ciel,22,0.59,0.18,0.05,13
"riku
NSIC",28,0.82,0.11,0.11,23
"Grmekista
DIA",44,0.73,0.20,0.02,17
"ACHRF
OXR",41,0.68,0.15,0.15,17
"Polvi
GE",26,0.62,0.23,0.31,16
"Redgar
GX",55,0.58,0.15,0.02,16
"viness
FPT",34,0.65,0.15,0.15,15
"Eso177
OXR",41,0.71,0.17,0.10,19
arcaea,28,0.54,0.29,0.04,15
"Rainy
CBT",23,0.61,0.04,0.09,14
"GGHuiii
LGD",23,0.65,0.09,0.30,15
"PowerPixele
PP",22,0.64,0.64,0.09,14
"Tillo
spec",22,0.50,0.45,0.00,11
"satellite
VLYN",23,0.61,0.09,0.13,14
"LiNLiN
AKV.GC",28,0.64,0.25,0.07,18
"xelouz
UNT",59,0.56,0.29,0.03,17
"freya
BCK",16,0.81,0.06,0.00,13
"Dane
Suic",141,0.68,0.21,0.06,24
"WicK
DG",17,0.47,0.24,0.00,8
"469matt
DG",17,0.76,0.00,0.29,13
ivy,18,0.67,0.22,0.17,12
"mindle
ODK",50,0.58,0.34,0.04,17
Bugsy,45,0.58,0.31,0.04,15
"zeek
CVU.NBG",38,0.66,0.32,0.05,17
"skillZ
RVNT",28,0.61,0.07,0.00,17
"Kwixy
ESC",23,0.61,0.39,0.04,14
"MOLSI
APK",19,0.58,0.47,0.11,11
Axuspes,30,0.70,0.27,0.23,21
"RYRY
ARC",51,0.69,0.16,0.16,20
lg1c,20,0.65,0.05,0.10,13
"BNIPER
UCF.G",24,0.79,0.00,0.17,19
"cidZzZ
XLD",68,0.54,0.28,0.04,18
"NXBLE
TAMU",24,0.79,0.08,0.29,19
"Qrizma
CSUL",44,0.70,0.09,0.20,16
"supamen
EG",22,0.68,0.05,0.18,15
"karie
SNG",40,0.75,0.15,0.08,18
"adrnking
GRY",24,0.67,0.13,0.04,16
"Neli
FKS.S",23,0.43,0.30,0.04,10
"SEIDER
FKS",26,0.50,0.23,0.08,13
"Khalil
FUR",41,0.51,0.20,0.07,11
"bipo
NOVO",43,0.70,0.09,0.19,22
"Newky
NF",22,0.64,0.18,0.14,14
"hypeRR
KOPF",65,0.54,0.23,0.02,13
"Jerk
WU",17,0.71,0.18,0.06,12
"Boaster
FNC",37,0.49,0.24,0.11,12
"frz
MIBR",39,0.56,0.15,0.08,13
"TenZ
SEN",59,0.59,0.47,0.08,16
"shelbyN
EBG",91,0.54,0.26,0.04,16
"zekken
SEN",59,0.73,0.14,0.22,20
"DOXZ3R
RGES",28,0.64,0.18,0.00,18
"Derke
FNC",37,0.84,0.14,0.11,26
"FallX
GLAB",43,0.67,0.07,0.12,16
"adelano
UG",104,0.58,0.13,0.07,26
"SnipKw
DRGN",38,0.63,0.24,0.03,15
"Minimise
JJH",23,0.57,0.57,0.13,13
"d1srupt
TRS",24,0.46,0.42,0.04,11
"JKronic
WVU",19,0.53,0.16,0.05,10
"FirstLove
END",30,0.53,0.20,0.13,11
imai,15,0.73,0.07,0.27,11
"Lil Bob
FKS.S",23,0.70,0.22,0.09,16
"askoo
Colo",95,0.60,0.47,0.05,25
"NaturE
EG",22,0.59,0.09,0.14,13
"moshieroo
FKS.S",24,0.67,0.42,0.04,16
"kiss
Dead",20,0.75,0.15,0.20,15
"Zoestol
SAD",19,0.53,0.37,0.16,10
"BananaMan
0Zer",33,0.61,0.18,0.06,12
"ginger
aTTaX",17,0.76,0.00,0.06,13
"Bonobo
FOC",23,0.57,0.30,0.17,13
"Naifma7
VIS",70,0.41,0.19,0.03,12
"Sacy
SEN",59,0.61,0.19,0.08,15
"FakeAnanas
Sila",18,0.67,0.11,0.06,12
"kongared
AAA",18,0.83,0.22,0.22,15
"swag
LGCY",60,0.53,0.30,0.07,17
"ZmjjKK
EDG",45,1.02,0.11,0.21,30
teeson,22,0.59,0.32,0.09,13
"benjyfishy
TH",39,0.64,0.18,0.15,15
"phi
xyz",20,0.60,0.25,0.10,12
"Davud
WHO",38,0.76,0.24,0.21,29
"Spolen
MZP",23,0.61,0.13,0.04,14
"hellff
TRS",24,0.63,0.21,0.13,15
"starriebun
WPT",24,0.50,0.33,0.08,12
"Lilo
MBH",53,0.66,0.13,0.15,25
"theory
EXL",22,0.32,0.18,0.09,7
"nobody
EDG",45,0.56,0.18,0.05,14
XyuS,23,0.65,0.13,0.04,15
"Alfajer
FNC",37,0.59,0.05,0.05,15
Salth,18,0.67,0.22,0.00,12
"mwzera
FUR",41,0.73,0.20,0.10,17
"Morgausse
N8V",45,0.60,0.29,0.07,15
"NagZ
RETA",22,0.50,0.14,0.00,11
"Matrixx
FKS",26,0.58,0.19,0.12,15
"neto
NOTT",20,0.75,0.05,0.25,15
"Phardon
FMG",23,0.52,0.39,0.00,12
"Rykinn
JimB",17,0.59,0.18,0.18,10
"DaFt
VIC",16,0.50,0.38,0.13,8
"westside
DIA",44,0.61,0.14,0.09,18
"stew
SFU.P",38,0.39,0.29,0.05,9
kalli,17,0.76,0.06,0.06,13
Jackk,16,0.50,0.38,0.38,8
"mummAy
TWT",70,0.53,0.14,0.10,15
DizzyFps,43,0.44,0.12,0.02,11
"kay
CU.V",45,0.42,0.58,0.02,10
"AloNeFillz
AAA",18,0.50,0.17,0.00,9
Breezy,21,0.57,0.10,0.05,12
"Crewen
HOWL",47,0.55,0.19,0.06,15
"phi
SZE",24,0.42,0.29,0.00,10
"Feeqn
OF",19,0.68,0.21,0.16,13
"Tormo
EQZ",22,0.50,0.23,0.09,11
"johnqt
SEN",59,0.58,0.17,0.07,13
"ShadoW
KOI",17,0.59,0.24,0.00,10
"Riza
DSG",80,0.56,0.18,0.05,14
"welyy
RyZe",15,0.60,0.07,0.00,9
Troizyxgod,115,0.59,0.18,0.09,21
"Pyro
MIND",15,0.73,0.13,0.00,11
"qrizly
GHR",18,0.56,0.11,0.11,10
"NDG
TS",45,0.58,0.27,0.02,15
"Rano
HU",39,0.67,0.23,0.05,16
"saun
OGS",45,0.58,0.22,0.13,16
queebae,17,0.59,0.24,0.00,10
NOBITA,28,0.54,0.36,0.04,15
Misaya,28,0.50,0.39,0.00,14
"kon4n
FUR",41,0.54,0.32,0.07,14
"Jazzyk1ns
COL",22,0.55,0.05,0.00,12
"req
MFC",42,0.71,0.10,0.07,19
"ANXiOS
SKUL",19,0.63,0.16,0.05,12
"Gloomy
HOWL",47,0.55,0.26,0.11,15
"Anima
HOWL",47,0.51,0.38,0.02,14
"neptune
TWT",70,0.57,0.47,0.09,15
"Kntz
MITH",30,0.57,0.23,0.03,17
"Quick
LOUD",68,0.65,0.07,0.19,18
"senyorcarl
1MS",24,0.46,0.17,0.04,11
"Whimp
CG",32,0.63,0.03,0.03,13
"tess
MLT.GC",24,0.42,0.17,0.08,10
"JoBa
TAMU",24,0.50,0.29,0.04,12
"Kheops
OXR",41,0.56,0.15,0.05,12
"limitado
THE",37,0.59,0.24,0.00,12
"xuss
MOUZ",26,0.58,0.04,0.08,15
"Haodong
EDG",45,0.49,0.18,0.11,13
"Life
FPX",93,0.84,0.16,0.17,26
"vina
JFT",20,0.55,0.20,0.05,11
"mikeE
BC",42,0.43,0.24,0.02,12
"raymen
AZN",20,0.55,0.25,0.05,11
"Anoxai
tras",19,0.58,0.16,0.11,11
"Limpe
OF",19,0.79,0.05,0.26,15
"Tayz
YDZ.I",19,0.42,0.21,0.11,8
"opTED
Boom",30,0.50,0.33,0.07,15
"rezy
UG",128,0.49,0.23,0.05,17
"no1syboy
MBH",53,0.51,0.26,0.11,18
"moefcute
UBT",18,0.67,0.22,0.17,12
"In0X
WVU",19,0.63,0.26,0.05,12
"alannn
NOVO",43,0.67,0.16,0.09,23
Tengu,21,0.29,0.29,0.00,6
"jubs
MIBR",38,0.45,0.29,0.08,15
"NSD
ORG",47,0.53,0.13,0.06,13
"eva
FLCV",38,0.58,0.21,0.05,14
"Kuro
UNT",43,0.37,0.30,0.02,9
"k3ni
SEN",17,0.47,0.24,0.00,8
"Chrome
DG",17,0.71,0.06,0.12,12
ceno,17,0.59,0.24,0.18,10
"Killu
3D",23,0.57,0.09,0.00,13
"Calvrix
GENG",16,0.50,0.13,0.19,8
"infiltrator
WU",17,0.59,0.12,0.12,10
"Hoax
GRY",24,0.46,0.21,0.04,11
"Dreamas
MZP",23,0.48,0.17,0.04,11
"BONCE
PDF",40,0.58,0.18,0.10,14
"Paedy
MorJ",23,0.52,0.52,0.17,12
"Mabuchi
UG",68,0.65,0.21,0.15,21
"JA
NAOS",22,0.64,0.14,0.14,14
"Xan
LZE",85,0.66,0.24,0.15,18
Mizern,40,0.65,0.18,0.08,15
"Danda
DEMU",19,0.53,0.32,0.00,10
"inf
TM",46,0.59,0.11,0.07,15
"Reverie
KZ",46,0.48,0.17,0.09,12
"sherb
Crow",15,0.53,0.13,0.00,8
"Rayzey
ARC",51,0.37,0.33,0.08,11
"Derialy
FL",88,0.50,0.11,0.05,15
"muto
RC",60,0.58,0.25,0.10,21
"eugeneS
SKYE",18,0.72,0.17,0.11,13
"million
BB",28,0.54,0.32,0.07,15
"Luzuh
OVA",23,0.65,0.13,0.09,15
"Emman
NAOS",22,0.55,0.09,0.09,12
"forbanz
XLD",68,0.63,0.12,0.13,22
Leen,24,0.83,0.08,0.21,20
"MateliaN
AKR",23,0.65,0.17,0.04,15
"gabiTê
Team",16,0.69,0.25,0.06,11
"Pa1ze
DIA",44,0.59,0.18,0.11,17
"shy
ESC",23,0.70,0.26,0.00,16
"LeoZ
N5R",20,0.50,0.20,0.05,10
"Anashi
0Zer",33,0.42,0.24,0.03,9
"gucc107
WU",17,0.59,0.65,0.00,10
"BerLIN
FPX",93,0.73,0.27,0.08,26
"johms
VAL",16,0.50,0.13,0.13,8
Truu,20,0.60,0.35,0.20,12
"Nawaf
DRGN",38,0.61,0.32,0.11,13
"hyjinx
HU",39,0.54,0.33,0.08,12
Archery,22,0.50,0.14,0.05,11
mica,22,0.68,0.00,0.05,15
"Ender
KZ",40,0.68,0.13,0.08,15
"Mojo
BRU",20,0.40,0.50,0.00,8
"blaZek1ng
GE",26,0.50,0.15,0.12,13
"JuW
AKV.GC",28,0.61,0.21,0.14,17
"Pain
IluZ",42,0.55,0.14,0.02,14
"EJAY
VAL",16,0.50,0.13,0.13,8
"RgLMeister
MIBR",39,0.56,0.28,0.00,17
"kadiri
ARC",51,0.63,0.16,0.14,18
"deigara
9z",60,0.52,0.45,0.05,13
"valyn
G2",64,0.55,0.23,0.05,14
"chrollo
GMX",17,0.53,0.24,0.06,9
"Mojer
NAOS",22,0.50,0.32,0.09,11
jid,19,0.53,0.00,0.00,10
"Ames
C4C",19,0.63,0.26,0.11,12
"vlt
DRGN",38,0.55,0.03,0.08,13
"severiNe
RVNT",28,0.50,0.36,0.11,14
"Anq
RGES",28,0.50,0.18,0.14,14
Block,17,0.53,0.12,0.00,9
"ariola
YDZ.GC",16,0.56,0.50,0.06,9
"Rendra
90 K",37,0.78,0.05,0.08,16
"Haneul
RIG.L",17,0.59,0.18,0.24,10
"Rossy
T1",22,0.41,0.27,0.09,9
"Smoggy
EDG",45,0.53,0.49,0.05,14
"Cem
GHR",18,0.39,0.33,0.11,7
"Haxtrax
Sila",24,0.63,0.17,0.21,15
"sunshine
WHO",38,0.63,0.16,0.05,24
"Kenji
LZE",85,0.66,0.04,0.13,21
"luiza
BD.FEM",50,0.50,0.18,0.04,13
"szimpli
NOM",16,0.75,0.06,0.13,12
"IkE
AEX",28,0.61,0.32,0.07,17
"Movi
PMT",51,0.53,0.20,0.06,16
"zarak
 Swa",17,0.47,0.29,0.12,8
"MCD
EQZ",22,0.68,0.23,0.05,15
nicksz,91,0.51,0.45,0.11,14
Chulaa,18,0.50,0.22,0.11,9
"Sane
99th",115,0.56,0.25,0.06,20
haltix,49,0.55,0.14,0.02,15
"Aryu
TRS",24,0.33,0.04,0.00,8
"Cloudy
SLT",16,0.56,0.19,0.00,9
"hoody
GX",55,0.53,0.20,0.11,13
"jeffie
HU",39,0.62,0.36,0.08,13
"Reformed
EX-E",18,0.44,0.33,0.00,8
"NicoMachine
AK",40,0.48,0.33,0.08,12
"yelf
AMT",24,0.58,0.17,0.08,14
tsalad,17,0.47,0.24,0.00,8
"zMART
OXR",41,0.54,0.12,0.20,12
"Raquinuki
FSX",52,0.54,0.12,0.12,14
"beliplay
BCK",17,0.65,0.06,0.18,11
"basya
VX3",36,0.61,0.17,0.06,14
"hypathor
OF",23,0.39,0.39,0.09,9
"jademwah
NB",24,0.63,0.17,0.17,15
"Druff
IU",30,0.43,0.40,0.03,13
"starki
MOUZ",26,0.38,0.31,0.00,10
LessSeungho,20,0.30,0.25,0.05,6
GunterR,26,0.35,0.42,0.08,9
"beyAz
M8",19,0.42,0.21,0.05,8
"sixelaoen
NWJ",37,0.51,0.11,0.05,13
"Carpe
T1",22,0.36,0.45,0.00,8
"Katashio
CVU.NBG",23,0.26,0.39,0.04,6
"cait
BRK.GC",16,0.56,0.19,0.00,9
"panchill
UC.Fem",24,0.42,0.04,0.17,10
"Hotsauz
Jopa",16,0.75,0.19,0.00,12
"Felce
NE",21,0.62,0.14,0.05,13
"Jesmu
OF",19,0.58,0.32,0.11,11
Noor,24,0.33,0.33,0.00,8
"DcRulz
OGS",45,0.38,0.13,0.13,10
R4M,17,0.35,0.47,0.00,6
"d0rf
FPT",34,0.47,0.15,0.00,9
"ting2k5
FPT",34,0.53,0.21,0.09,10
"cheK
UNT",16,0.56,0.19,0.13,9
"adenqt
ARF",53,0.51,0.32,0.04,24
"ALCAZAR
UAFS",21,0.52,0.05,0.10,11
"Ivory
RH",16,0.69,0.38,0.19,11
"babykiwii
Hype",17,0.59,0.24,0.06,10
"sheydos
KOI",17,0.41,0.24,0.06,7
"benaf
T30",32,0.66,0.16,0.16,11
"shiba
END",47,0.60,0.21,0.04,11
"DominiK
ASTR",43,0.56,0.26,0.02,17
"Excali
MDL",43,0.51,0.28,0.02,17
"arbie
NOM",16,0.25,0.44,0.00,4
"GeneralSteak
6K",47,0.53,0.11,0.06,21
Smoom,44,0.39,0.23,0.00,12
"zini
4Fun",16,0.50,0.25,0.00,8
"Foxy9
DRX",22,0.45,0.09,0.14,10
"jawgemo
EG",22,0.45,0.18,0.05,10
Ash,22,0.45,0.18,0.09,10
"hannah
C4C",19,0.47,0.05,0.00,9
"ZK
MU",16,0.63,0.38,0.00,10
"nero
NOM",16,0.44,0.19,0.06,7
"Yanni
RIMA",45,0.56,0.22,0.07,18
gabo,18,0.44,0.33,0.06,8
"BENECIA
SLT",16,0.50,0.19,0.13,8
SUPERMOTION,17,0.53,0.18,0.18,9
"Pigruto
X Te",30,0.43,0.17,0.03,13
"Noxy
NE",22,0.55,0.18,0.18,12
"HANLING
NOTT",20,0.50,0.30,0.00,10
"ardiis
NAVI",17,0.59,0.41,0.12,10
"Cloy
ONS",20,0.60,0.00,0.15,12
Taryn,23,0.48,0.30,0.04,11
"Krysme
LOUD.GC",16,0.56,0.06,0.00,9
"rDeeW
JJH",23,0.39,0.13,0.00,9
"suther
RETA",22,0.36,0.59,0.09,8
"Georggyyy
VAL",16,0.63,0.06,0.06,10
"kayle
NDG",20,0.60,0.25,0.10,12
Electus,24,0.54,0.08,0.08,13
"scarn
SAD",19,0.63,0.11,0.16,12
Banh Bao,22,0.36,0.14,0.18,8
"yoonited
DG",17,0.35,0.35,0.06,6
"Wailers
M8",19,0.32,0.21,0.05,6
"madv
FLCV",38,0.47,0.39,0.05,12
"Toki
FLCV",38,0.63,0.05,0.24,19
"ease
OXR",41,0.46,0.22,0.05,13
"Ché
Exal",17,0.59,0.06,0.00,10
"W1nner
GFN",23,0.43,0.39,0.13,10
"Apoth
EG",22,0.27,0.09,0.14,6
Toodles,21,0.48,0.24,0.05,10
"fausTao
ARF",18,0.39,0.22,0.11,7
ShelbyLynn,14,0.57,0.14,0.00,8
ArinJi,17,0.47,0.47,0.12,8
"Bobbert
SEN",17,0.47,0.12,0.06,8
"r1zvaN
ESC",23,0.43,0.17,0.17,10
"nAvarro
BM",47,0.43,0.19,0.09,10
"seph1roth
MITH",30,0.33,0.17,0.03,10
Chosen,20,0.55,0.10,0.05,11
"M4RINE
AI",23,0.48,0.17,0.04,11
"Envious
MLT.GC",30,0.43,0.43,0.10,13
"LEW
JJH",23,0.48,0.00,0.17,11
"rkz
CE",18,0.33,0.22,0.00,6
"ducT
VIE",18,0.39,0.44,0.11,7
"Shao
NAVI",17,0.41,0.41,0.00,7
"Noix
GHR",18,0.39,0.11,0.00,7
"tweethy
INCO",18,0.28,0.06,0.11,5
"CHICHOO
EDG",45,0.71,0.11,0.00,24
"spidey
Dipl",17,0.47,0.24,0.12,8
"awpi
C4C",19,0.63,0.11,0.05,12
"Desi
FKS.S",23,0.43,0.26,0.00,10
"Bara
VX3",36,0.44,0.19,0.06,9
"Javelin
LGE",42,0.52,0.07,0.07,11
"emp404
EVOP",18,0.50,0.28,0.22,9
"alvar
GMX",17,0.59,0.06,0.12,10
"Nunu
EQZ",22,0.41,0.18,0.05,9
BLOD,17,0.53,0.35,0.06,9
"Tmy
DRGN",38,0.58,0.16,0.13,14
"YaBoiLewis
FKS",26,0.62,0.19,0.12,16
"FrizzNatsz
CLWN",37,0.30,0.35,0.03,6
"Closer
FG",20,0.40,0.15,0.05,8
leo loves moxy,17,0.41,0.06,0.06,7
"let
LOUD.GC",14,0.50,0.29,0.14,7
"AAAAY
FPX",93,0.67,0.24,0.00,19
"mazin
MIBR",39,0.36,0.38,0.08,12
Zodiac,17,0.41,0.35,0.06,7
"Ronin
New",14,0.57,0.00,0.21,8
"Prti
DIA",44,0.43,0.23,0.07,12
"Drone
MAD",28,0.43,0.21,0.00,12
Intu,20,0.40,0.30,0.05,8
"Zoue
Hype",16,0.31,0.13,0.00,5
"antonio
Sila",18,0.33,0.06,0.00,6
"Pa1nt
FCN",18,0.44,0.17,0.11,8
cohs,17,0.53,0.00,0.12,9
dziewa,18,0.50,0.06,0.11,9
"sw
COOP",14,0.50,0.07,0.00,7
"Luj
FLCV",38,0.47,0.21,0.00,11
"isaa
Ecli",19,0.37,0.11,0.00,7
"erin
ERIN",16,0.31,0.31,0.31,5
"Depyro
GMX",17,0.41,0.18,0.00,7
Harmonee,17,0.59,0.06,0.00,10
"King
DRGN",38,0.53,0.37,0.05,12
"karam1l
RGES",28,0.46,0.14,0.14,13
"Akashi
3T",18,0.28,0.33,0.00,5
"Azure
ERIN",16,0.38,0.88,0.00,6
"skies
BSU",17,0.53,0.06,0.18,9
wodahS,39,0.41,0.28,0.05,10
"mizzy
HMMR",14,0.57,0.14,0.00,8
"gloom
EZKI",20,0.30,0.55,0.05,6
"Hotaru
LEV.GC",17,0.47,0.12,0.12,8
"wow
LVI",15,0.33,0.33,0.07,5
"Impact
SLT",16,0.50,0.13,0.13,8
"trinxty
OGS",45,0.56,0.20,0.11,20
"woddy
XLD",68,0.32,0.28,0.07,10
"yatoro
ETH",37,0.54,0.14,0.08,10
"June
CG.GC",30,0.60,0.07,0.03,18
"joshh
KZ",47,0.45,0.06,0.02,9
"HakuNa
RIG.L",17,0.41,0.18,0.06,7
"Awkua
MFC",16,0.63,0.31,0.00,10
caroly,17,0.35,0.06,0.00,6
"DrastZ
VX3",36,0.33,0.19,0.03,8
"ZesBeeW
END",47,0.43,0.15,0.13,8
"azul
FIRE",43,0.42,0.19,0.05,13
"havoc
FUR",41,0.51,0.12,0.17,11
"delas
ONS",20,0.25,0.20,0.05,5
"moobs
WU",17,0.47,0.06,0.18,8
"Skelesis
86th",17,0.29,0.24,0.00,5
"Seif
YG",18,0.44,0.39,0.11,8
"nugget
GMX.L",34,0.38,0.15,0.06,13
"Nahsie
WU",17,0.29,0.29,0.12,5
mirai,16,0.31,0.19,0.00,5
Jade,17,0.47,0.18,0.00,8
kve,21,0.43,0.05,0.10,9
"glxy
Yach",15,0.20,0.13,0.00,3
"blackhawk
CG",32,0.41,0.13,0.06,9
"RARE
NOM",16,0.31,0.44,0.00,5
"Ayaèrna
CG.GC",30,0.37,0.20,0.03,11
"Jazzy
LEV.GC",17,0.18,0.12,0.00,3
mari,17,0.29,0.18,0.06,5
"Zyppan
NAVI",17,0.47,0.06,0.06,8
"Kel
1MS",24,0.42,0.25,0.00,10
"r1seN
CG",32,0.47,0.03,0.13,12
"TakaS
M8",19,0.37,0.11,0.11,7
"Chrissy
aTTaX",17,0.41,0.24,0.24,7
"yiinel
Fish",18,0.28,0.17,0.00,5
"b3ta
AAA",18,0.39,0.17,0.11,7
"pannyx
BMG",17,0.35,0.06,0.00,6
"ataraxia
LEV.GC",17,0.24,0.41,0.00,4
"jEEE
MDL",16,0.38,0.31,0.00,6
Aliikay,13,0.62,0.15,0.00,8
