Player,RND,KPR,APR,FKPR,KMAX
"canezera
TOR",16,1.19,0.31,0.25,19
"9ianny
Try",23,0.78,0.09,0.00,18
"Pepper
NTH",46,0.61,0.35,0.00,16
"tomaszy
KC",98,0.61,0.44,0.05,18
"kev
Fish",41,0.80,0.07,0.17,17
"brawk
MxS",56,0.57,0.61,0.05,14
"pumpkincat
Arch",16,0.94,0.25,0.19,15
"123
KBLD",20,1.00,0.10,0.15,20
"ALMO
Z10",23,0.96,0.13,0.09,22
"keloqz
DVM",23,0.61,0.26,0.17,14
"Kuripuuya
KC.GC",45,0.64,0.29,0.13,15
"RizoN
UG",67,0.81,0.22,0.16,22
Jade,17,0.76,0.12,0.06,13
"Askia
HERO",103,0.70,0.34,0.07,23
"yoman
NS",70,0.69,0.24,0.10,18
"kitkatwc
NE",33,0.76,0.33,0.00,14
Mizern,46,0.89,0.37,0.04,21
"Gloomy
HOWL",24,0.58,0.42,0.04,14
"iHenDog
ASTA",14,0.50,0.86,0.00,7
"ANGE1
NAVI",65,0.74,0.34,0.12,17
"SkyIsBlue
MGLZ",22,0.77,0.32,0.23,17
"Louitan
OVA",68,0.75,0.35,0.04,23
"srN
MIBR",48,0.73,0.23,0.17,22
"Cunha20
SAW",26,0.88,0.12,0.19,23
"Nythan
ARF",40,0.63,0.35,0.03,17
"Ender
KZ",46,0.74,0.50,0.07,19
"panchill
UC.Fem",30,0.70,0.30,0.07,21
"rood
GLRS",45,0.62,0.24,0.04,15
"Precision
TG",62,0.76,0.35,0.03,20
"YaBoiLewis
FKS",62,0.82,0.15,0.08,26
"Mikael
ARF",63,0.67,0.46,0.05,16
"jEEE
MDL",21,0.76,0.19,0.05,16
Khosoko,18,0.89,0.22,0.00,16
"Lilo
MBH",63,0.76,0.17,0.17,19
"GGHuiii
LGD",20,0.70,0.20,0.15,14
"Acetics
SPE",23,0.83,0.30,0.00,19
"DARK
MEC",52,0.88,0.12,0.10,31
"ip0TT
GAL",56,0.70,0.14,0.11,25
"Dazlly
VIS",128,0.79,0.17,0.09,22
"grubinho
KOI",22,0.68,0.23,0.18,15
"Kehem
86th",18,0.72,0.39,0.17,13
"Chronicle
FNC",61,0.70,0.28,0.03,19
"NoMan
EQZ",21,0.81,0.14,0.05,17
"Laz
NKT",26,0.69,0.27,0.04,18
"Melser
KRÜ",21,0.38,0.19,0.00,8
"Yuno
VENI",37,0.73,0.27,0.22,14
"Sacy
SEN",190,0.61,0.53,0.09,15
"Kongi
NXT",64,0.72,0.28,0.11,22
"Flypii
Team",22,0.68,0.14,0.09,15
"luckeRRR
SGE",26,0.69,0.27,0.27,18
"Shniider
RAAD",42,0.69,0.33,0.05,19
"Kixer
RZN",23,0.61,0.17,0.09,14
"NiSMO
M80",19,0.63,0.37,0.16,12
"Kntz
MITH",69,0.75,0.29,0.06,18
"JinNy
FSS",33,0.70,0.27,0.03,13
"Shiro
BME",59,0.73,0.36,0.03,21
"Famzzam
SNS",65,0.77,0.22,0.09,22
"noumit
KOPF",43,0.74,0.26,0.09,17
"Feeqn
OF",65,0.71,0.25,0.09,20
"Lear
THNK",79,0.59,0.52,0.09,17
"kongared
AAA",23,0.87,0.30,0.13,20
"kenobi
Z10",23,0.70,0.43,0.09,16
"safiaa
GnG.W",22,0.64,0.18,0.09,14
"PIGGY
PFlu",56,0.68,0.45,0.04,15
"bes
DRX.C",26,0.73,0.31,0.12,19
"scarn
SAD",39,0.77,0.21,0.21,18
"ease
OXR",72,0.78,0.31,0.11,23
"adverso
AK",118,0.69,0.32,0.17,18
Heather,68,0.60,0.43,0.03,19
"Cryocells
100T",40,0.75,0.20,0.10,16
"Bgg
R8",108,0.65,0.39,0.15,18
"nanno
PRG",15,1.00,0.00,0.07,15
Mali,22,0.64,0.23,0.05,14
"Cami
FIRE",18,0.72,0.28,0.00,13
"Joudaa
GMX.L",23,0.78,0.17,0.00,18
"Touven
GGO",24,0.83,0.29,0.08,20
"Tayz
YDZ.I",18,0.83,0.11,0.17,15
"Tara
XIP",22,0.68,0.32,0.23,15
"Timotino
ROSE",36,0.72,0.25,0.17,15
"A1ka
DRX.C",26,0.69,0.15,0.04,18
"Karon
GEN",142,0.68,0.42,0.06,22
"bld
Trop",70,0.63,0.24,0.11,15
"Turtle
JMU",22,0.64,0.36,0.00,14
"Snowi
OF",65,0.60,0.43,0.08,18
"Zoestol
SAD",39,0.54,0.56,0.00,13
"bones
YFP",68,0.74,0.26,0.19,21
"Anq
RGES",23,0.87,0.22,0.13,20
"indra
Six",22,0.73,0.23,0.14,16
"Exirst
EDGE",37,0.84,0.08,0.19,16
"frz
MIBR",70,0.66,0.27,0.07,17
"deminatiX
IW",24,0.83,0.17,0.25,20
"xnfri
VL",44,0.75,0.20,0.09,17
"juseu
DVM",23,0.48,0.70,0.09,11
"Tim
ZMM.B",94,0.71,0.37,0.14,22
"speedowka
KC.GC",45,0.69,0.20,0.16,23
"adenqt
ARF",63,0.71,0.29,0.06,18
"Nexi
NAOS",108,0.70,0.18,0.09,24
"leaf
G2",71,0.80,0.10,0.17,26
"Alfajer
FNC",61,0.79,0.11,0.18,21
"kAzoo
Twis",106,0.75,0.30,0.16,25
"Andrehs
AKV.GC",59,0.54,0.54,0.03,12
"JaebiN
SLT",100,0.73,0.28,0.15,26
"W1nner
GFN",44,0.70,0.18,0.09,19
"kamo
KOI",22,0.64,0.27,0.14,14
"xffero
RRQ",19,0.79,0.16,0.11,15
"NicoMachine
AK",118,0.68,0.34,0.08,21
"nobody
EDG",83,0.86,0.33,0.13,28
"Kssar
VIS",128,0.77,0.19,0.16,23
"unstable
DSG",36,0.69,0.53,0.08,17
"baha
IW",24,0.67,0.29,0.04,16
"Jlerst
GAL",56,0.66,0.34,0.05,24
"auri
NB",39,0.67,0.26,0.08,17
"cheK
UNT",75,0.73,0.33,0.11,17
"Chloe
FIRE",18,0.61,0.22,0.17,11
"parscofield
Mine",78,0.77,0.21,0.12,31
"sibeastw0w
NASR",125,0.77,0.26,0.26,26
"flyuh
MxS",56,0.66,0.30,0.04,20
Shawn,16,0.94,0.25,0.13,15
"hellff
TRS",114,0.62,0.49,0.07,19
"raymen
AZN",89,0.67,0.31,0.03,19
"Crunchy
BOBO",23,0.74,0.17,0.04,17
"jas
JL",54,0.76,0.15,0.26,25
"Spartabang
Team",44,0.61,0.36,0.00,15
"Instxnct
Grif",40,0.93,0.13,0.30,21
"consz
MGLZ",22,0.64,0.55,0.09,14
lover,18,0.72,0.22,0.11,13
"VlaDéDé
Lyos",24,0.67,0.42,0.13,16
"ShawateRR
UG",22,0.68,0.18,0.00,15
"vakk
NASR",125,0.62,0.20,0.06,18
Yu,19,0.89,0.11,0.26,17
"GodDead
ODG",91,0.59,0.31,0.07,21
Doenmo,91,0.76,0.23,0.11,21
"Crazy NY
XS",54,0.69,0.22,0.06,17
"enerii
XIP",22,0.59,0.36,0.14,13
"gloom
EZKI",89,0.74,0.28,0.16,23
clara,18,0.78,0.22,0.06,14
magiciaN,19,0.63,0.42,0.00,12
"QueYa
ROA",19,0.68,0.21,0.05,13
"MILKY
AIC",87,0.62,0.59,0.05,33
"pancc
HERO",103,0.73,0.20,0.14,23
"limitado
THE",68,0.69,0.21,0.04,21
"Leo
FNC",61,0.56,0.36,0.03,13
"Mot1on
CTLS",35,0.69,0.34,0.00,13
"artzin
MIBR",70,0.69,0.21,0.10,20
"luckyMrJ
325",63,0.59,0.24,0.11,17
"zepher
VL",44,0.73,0.41,0.09,18
"ray4c
AE",62,0.68,0.26,0.18,21
"Lemonn
IluZ",22,0.86,0.14,0.05,19
"Volt
TM",21,0.62,0.33,0.05,13
Kurdi,23,0.83,0.30,0.17,19
"cawn
SJSU",18,0.78,0.11,0.11,14
"Teerapong
NKT",26,0.96,0.31,0.15,25
"MERZAA
Atla",19,0.74,0.16,0.16,14
Arduino,23,0.65,0.17,0.09,15
"Belyaks1
RZN",23,0.57,0.26,0.13,13
"Zyppan
NAVI",65,0.75,0.18,0.23,19
"crashies
NRG",53,0.64,0.36,0.06,14
"Aniemal
Wild",22,0.55,0.14,0.14,12
"NAKSU
HOWL.M",17,0.59,0.18,0.18,10
"YoZeii
Lyos",16,0.69,0.31,0.06,11
"Seraph
OXEN",24,0.67,0.29,0.00,16
"eleo
OVA",68,0.59,0.46,0.03,14
"Smoggy
EDG",83,0.76,0.35,0.08,20
"Poetite
Surr",66,0.56,0.59,0.08,14
"OuTLaW
SA",168,0.61,0.22,0.05,23
Envyz,21,0.67,0.67,0.10,14
"richzin
LGCY",40,0.73,0.15,0.13,15
"sSef
Grif",40,0.60,0.43,0.13,16
sinutso,23,0.57,0.30,0.13,13
"KILICARSLAN
DATH",46,0.57,0.46,0.04,13
Avvix,66,0.65,0.21,0.03,18
"DelBisky
NYX",35,0.71,0.14,0.11,14
"Calamareee
TRIDENT",24,0.71,0.08,0.29,17
"mass3R
OP",22,0.64,0.45,0.09,14
"Tag
DSY",54,0.76,0.35,0.09,15
"Elixllo
GK",66,0.67,0.24,0.08,15
Quetz,18,0.56,0.39,0.17,10
"A1mly
UG",45,0.82,0.16,0.09,20
"Keiko
TL",42,0.81,0.17,0.19,22
"MERjie
VLTH",15,0.87,0.20,0.07,13
msh,45,0.69,0.18,0.09,18
"dgzin
HERO",103,0.75,0.23,0.17,21
"quantumrino
PMT",70,0.69,0.11,0.17,17
dino,21,0.52,0.10,0.10,11
etn,22,0.64,0.32,0.14,14
"Hate
LFG",109,0.71,0.22,0.12,18
"skillZ
RVNT",44,0.80,0.27,0.14,26
Alucard,23,0.57,0.13,0.00,13
"mFH
THNK",20,0.60,0.45,0.00,12
"DeepMans
DATH",46,0.63,0.28,0.11,16
"ORI4K
Lyos",24,0.54,0.29,0.04,13
nex1SphiX,20,0.70,0.25,0.05,14
"Leyre
MDK",40,0.70,0.28,0.10,18
"Rayzey
ARC",26,0.58,0.31,0.12,15
"Yassien
RAAD",42,0.74,0.19,0.24,17
"h6tedthemost
ACE",41,0.78,0.27,0.07,18
"Miyori
GX.GC",38,0.82,0.16,0.08,17
"ZachaREEE
CB",62,0.61,0.27,0.05,15
"chukL9
APE",17,0.53,0.71,0.12,9
"Demiurge
MZP",20,0.70,0.25,0.05,14
"MaximN
NXT",26,0.73,0.35,0.08,19
"Sandra
GK",108,0.61,0.27,0.08,22
"DOXZ3R
RGES",23,0.65,0.35,0.00,15
"micr0
ZOL",50,0.46,0.64,0.06,14
"qw1
FF",80,0.83,0.10,0.14,24
"rurlz
KZ",24,0.67,0.21,0.04,16
"poof
dont",26,0.77,0.08,0.08,20
"PapaSmurf
VEXO",41,0.51,0.41,0.07,12
"Guardy
BAR",45,0.67,0.20,0.04,15
Nirvana,21,0.76,0.24,0.14,16
"delas
ONS",20,0.65,0.35,0.10,13
"mitch
OXG",71,0.46,0.48,0.08,15
"skuba
OXG",71,0.63,0.32,0.04,22
"geeza
Grif",40,0.65,0.13,0.10,15
crayon,23,0.65,0.22,0.04,15
NOBITA,42,0.64,0.31,0.02,14
"sambae
Wook",22,0.64,0.45,0.05,14
"iFly
Twis",106,0.70,0.13,0.13,19
"xelA
MIZ",56,0.75,0.21,0.18,19
Forcee,24,0.75,0.33,0.00,18
"Bunny
F4Q",91,0.70,0.16,0.10,22
"YuRinChi
TSG",44,0.68,0.16,0.07,16
Dylan,26,0.54,0.54,0.04,14
"Elite
BBL",42,0.64,0.21,0.02,15
"BerserX
BME",59,0.63,0.31,0.05,16
Repulsive,78,0.58,0.31,0.05,17
"Kevzii
ZOL",50,0.64,0.34,0.10,16
"Tillo
spec",21,0.71,0.33,0.10,15
"yelf
AMT",24,0.79,0.25,0.17,19
"Boo
TH",58,0.64,0.24,0.07,13
ArinJi,19,0.79,0.21,0.11,15
"al1en
CTLS",19,0.58,0.26,0.11,11
"rezq
G2.G",92,0.83,0.20,0.22,22
"SEIDER
FKS",62,0.52,0.27,0.03,16
"Reapy
Irre",68,0.75,0.16,0.18,20
"Ooriime
3D",16,0.56,0.19,0.06,9
"Luzuh
OVA",68,0.72,0.16,0.19,22
"swag
LGCY",40,0.60,0.20,0.03,12
"didii
MDK",40,0.63,0.33,0.05,13
DariusBBCDanis,19,0.63,0.37,0.05,12
"neto
NOTT",71,0.66,0.13,0.15,19
"Dreamas
MZP",20,0.55,0.20,0.10,11
"Nora
EG.GC",22,0.68,0.50,0.09,15
"MrFaliN
FUT",38,0.42,0.37,0.08,11
"zMART
OXR",72,0.72,0.28,0.13,20
Fighter,66,0.74,0.18,0.09,20
"Near
UNT",117,0.79,0.21,0.10,20
"BlackWiz
VL",44,0.64,0.16,0.07,15
"KPZET
BAR",45,0.73,0.27,0.09,17
isaiah,20,0.65,0.15,0.10,13
"maniek
BAR",45,0.73,0.13,0.20,19
"wayLander
CTLS",17,0.76,0.18,0.00,13
"mindfreak
PRX",81,0.54,0.30,0.02,17
"Killu
3D",26,0.65,0.19,0.08,17
"sheydos
KOI",22,0.77,0.05,0.05,17
"valyn
G2",71,0.59,0.20,0.07,16
"nekoaimer
YFP",41,0.68,0.17,0.22,17
"Pie
Colo",24,0.54,0.54,0.00,13
"ZK
MU",67,0.64,0.24,0.03,16
"Fragger
SAW",26,0.58,0.62,0.08,15
"jzz
MIBR",70,0.81,0.11,0.21,28
"cauanzin
LOUD",54,0.67,0.31,0.09,18
"ExiT
Twis",106,0.60,0.42,0.07,17
"Zanatsu
RED",20,0.65,0.35,0.15,13
"Wavy
SRP",45,0.71,0.24,0.07,23
"slathom999
GEEK",36,0.89,0.28,0.00,23
danKey,24,0.79,0.13,0.17,19
"NSD
ORG",24,0.67,0.25,0.08,16
"Tonbo
FL",50,0.72,0.30,0.08,19
"Seif
YG",35,0.83,0.37,0.00,17
"SwiFii
Lyos",24,0.75,0.13,0.13,18
"vii
CARA",41,0.71,0.07,0.24,23
"Impecunity
NG",37,0.68,0.24,0.16,19
"TiduS
AKR",26,0.54,0.27,0.12,14
"karie
SNG",34,0.82,0.18,0.09,14
"no1syboy
MBH",63,0.71,0.16,0.21,19
"Vedi
BPX",20,0.60,0.35,0.10,12
"Felce
NE",33,0.82,0.24,0.03,21
"Fross
XS",54,0.57,0.46,0.09,18
"JessieVash
TS",19,0.53,0.63,0.00,10
"lil d
Pros",23,0.61,0.04,0.13,14
"Kozok
PRZ",45,0.58,0.36,0.04,16
"SexyChristian
the",26,0.65,0.35,0.08,17
"Buld
GN",55,0.58,0.49,0.09,18
arcaea,90,0.58,0.44,0.06,16
Gelatycat,30,0.63,0.13,0.07,19
"Dep
ZETA",21,0.81,0.10,0.24,17
"maestr0
XLD",89,0.78,0.09,0.16,26
"alvar
GMX",80,0.56,0.20,0.06,13
"prince
TBK",21,0.52,0.19,0.05,11
"Logan
Burg",39,0.67,0.36,0.08,15
"Laz
ZETA",21,0.52,0.14,0.19,11
"tesseract
MLT",21,0.52,0.29,0.10,11
"JustnatioNN
UNT",63,0.75,0.30,0.14,28
"Riza
DSG",20,0.55,0.45,0.05,11
starrz,20,0.40,0.50,0.00,8
"zery
DIV",64,0.64,0.30,0.16,17
"Vorwenn
BAR",45,0.53,0.36,0.02,12
"Medusa
DFM",41,0.56,0.32,0.10,13
ennui,18,1.11,0.06,0.28,20
"mikee
JL",54,0.44,0.20,0.02,17
"Wolverine
NTH",46,0.78,0.09,0.17,20
"Pr
SPE",23,0.52,0.43,0.04,12
"Jurkey64
RGN",24,0.58,0.42,0.04,14
AlMtRoOo3,86,0.67,0.31,0.08,18
"SouhcNi
SUP",54,0.59,0.44,0.17,20
Alda,22,0.86,0.05,0.18,19
"nzr
FUR",15,0.67,0.27,0.07,10
"waleed
UG",86,0.65,0.22,0.06,16
"Reality
SPE",23,0.91,0.26,0.09,21
Lakaa,22,0.64,0.23,0.05,14
"MateliaN
AKR",26,0.65,0.12,0.15,17
"starkk
NOVO",53,0.57,0.26,0.04,14
"NcSlasher
BME",59,0.73,0.36,0.10,21
"Shak0w
Colo",24,0.67,0.42,0.04,16
"lurzy0y0
GAL",26,0.54,0.23,0.08,14
"HeXo
Six",22,0.59,0.36,0.00,13
"MOJJ
EF",54,0.59,0.13,0.06,24
"nitr0
M80",19,0.32,0.84,0.05,6
"Conch
PFlu",56,0.75,0.07,0.14,19
"DrastZ
VX3",19,0.79,0.32,0.11,15
"Blahst
ZMM.B",94,0.56,0.44,0.00,15
"yay
BLD",20,0.80,0.15,0.20,16
"k1ngkappa
THE",68,0.75,0.18,0.19,22
"Natasha
CARA",41,0.63,0.29,0.10,13
"almndra
LEV.GC",23,0.65,0.22,0.13,15
Melsm,15,0.87,0.27,0.20,13
Dignified,45,0.62,0.49,0.04,16
"SSeeS
DFM",41,0.56,0.27,0.10,18
"Anthem
DFM",41,0.59,0.32,0.05,14
"esmonde
KZ",46,0.74,0.26,0.07,19
"Blueming
ONS",20,0.70,0.20,0.05,14
"Limpe
OF",65,0.80,0.09,0.09,25
"isaa
Ecli",16,0.63,0.19,0.00,10
"YoWamu
NTH",46,0.52,0.41,0.07,15
"peace
TWIS.O",66,0.55,0.47,0.03,16
"deseo
Luxo",18,0.61,0.22,0.11,11
"Muzz
BOBO",88,0.55,0.32,0.06,16
"Ksiaze
SC",46,0.70,0.11,0.09,17
"AztKk
19",21,0.76,0.14,0.05,16
"tconda
UC.Fem",30,0.77,0.13,0.23,23
Kawaii2k,18,0.72,0.50,0.06,13
"SUMM3R
BSG.GC",28,0.68,0.11,0.04,19
"khz
XS",54,0.76,0.19,0.09,20
"ceeJay
Fish",16,0.63,0.19,0.19,10
"RgLMeister
MIBR",70,0.66,0.43,0.04,23
"Deryeon
BLD",20,0.60,0.15,0.05,12
"nataNk
M8",19,0.79,0.16,0.05,15
"mini
IW",46,0.57,0.30,0.11,16
"ReQz
NXT",26,0.73,0.50,0.12,19
"Karma
RZN",23,0.74,0.00,0.13,17
"bucher
SGE",26,0.58,0.23,0.04,15
"Velora
Team",44,0.68,0.23,0.09,22
"55EE
JDG",24,0.79,0.08,0.25,19
"Pyro
MIND",26,0.58,0.27,0.04,15
"glo
SFU.P",36,0.72,0.33,0.03,14
Gwangboong,42,0.62,0.24,0.17,14
"SHINSEI
KZ",22,0.64,0.18,0.14,14
"Manggong
SRP",45,0.51,0.47,0.02,13
"maripo
RIG.L",20,0.40,0.60,0.05,8
"cashmere
THE",68,0.72,0.25,0.04,22
"Nana
GMX.L",21,0.62,0.14,0.00,13
"Noor
TU.O",20,0.70,0.40,0.15,14
"GuhRVN
HERO",103,0.56,0.26,0.05,19
"Sevkaan
Irre",90,0.67,0.27,0.09,20
"Foxar
NS",70,0.61,0.29,0.04,18
"Whimp
CG",39,0.59,0.64,0.00,15
"signed
JJH",21,0.43,0.24,0.10,9
"Srx
OXR",86,0.77,0.22,0.28,21
MrCipe,21,0.71,0.19,0.10,15
"Derialy
FL",44,0.61,0.18,0.07,19
"CLZ
FL",44,0.57,0.41,0.00,14
"Vow
SRP",45,0.69,0.16,0.11,22
"rDeeW
JJH",21,0.48,0.33,0.00,10
"Drone
MAD",62,0.68,0.19,0.23,18
"Aurora
OXR",44,0.64,0.39,0.05,15
"tokameite
KPI.S",41,0.51,0.51,0.05,13
Moonro,21,0.67,0.43,0.05,14
"zeek
CVU.NBG",21,0.62,0.14,0.19,13
"wPanda
MIZ",56,0.46,0.39,0.05,13
"punda
ANTC",24,0.63,0.38,0.08,15
pyua,19,0.68,0.16,0.05,13
ramsito,18,0.72,0.33,0.11,13
"r1seN
CG",39,0.77,0.08,0.18,16
"basya
VX3",19,0.74,0.05,0.05,14
"inf
TM",37,0.62,0.19,0.14,16
"f4ngeer
tras",21,0.57,0.29,0.05,12
Leen,66,0.67,0.23,0.12,16
"Bully
NXT",26,0.69,0.15,0.12,18
DizzyFps,45,0.64,0.20,0.09,15
"splash
NXGA",24,0.92,0.13,0.25,22
Mexican Sova,22,0.50,0.41,0.14,11
"Lakia
GEN",142,0.52,0.35,0.04,17
"ACHRF
OXR",158,0.59,0.38,0.04,20
"BREW
AO",23,0.65,0.35,0.13,15
"elysian
NB",39,0.51,0.31,0.00,13
"Mcfly
SNX.F",30,0.67,0.30,0.07,20
pashalime,21,0.67,0.43,0.05,14
"Linus
DIV",22,0.45,0.27,0.05,10
"YOME
DRX.C",26,0.65,0.31,0.04,17
"GeneralSteak
6K",43,0.65,0.37,0.09,16
"xanarchy
SGE",26,0.50,0.31,0.08,13
demek,45,0.62,0.04,0.11,15
"Derke
FNC",61,0.67,0.11,0.10,15
"adora
FF",39,0.67,0.23,0.15,16
"Xross
NS",70,0.59,0.19,0.04,16
Kaski,22,0.77,0.09,0.14,17
"Shazeon
DIV",22,0.68,0.14,0.14,15
"H1ber
CASE",17,0.76,0.24,0.12,13
"thief
YFP",45,0.58,0.38,0.04,15
"Meddo
SK",62,0.60,0.24,0.02,15
sOlaDa,22,0.50,0.05,0.09,11
"Daveeski
PMT",48,0.65,0.31,0.06,19
"Tempz
NG",15,0.73,0.13,0.07,11
"daiki
TL",22,0.45,0.41,0.00,10
Anemix,15,0.73,0.13,0.13,11
"Dev0
NXT",26,0.73,0.15,0.12,19
"IDG
ONS",20,0.75,0.25,0.00,15
Orgil,20,0.60,0.50,0.05,12
"chrollo
GMX",124,0.56,0.27,0.05,16
"matrix
KC.GC",45,0.73,0.11,0.20,17
"something
PRX",81,0.59,0.23,0.11,18
"Leosen
SGE",26,0.65,0.04,0.04,17
"awpi
C4C",16,0.81,0.00,0.19,13
"Whats Wong
ARC",26,0.65,0.27,0.15,17
"nAts
TL",42,0.74,0.21,0.10,21
nvk,26,0.62,0.42,0.12,16
"deigara
9z",78,0.45,0.37,0.03,10
"Boaster
FNC",61,0.54,0.41,0.07,14
"dapr
SEN",71,0.55,0.39,0.03,15
jippozaard,19,0.79,0.47,0.00,15
"ALL3Y
OPY",36,0.75,0.06,0.19,20
"rezy
UG",45,0.56,0.33,0.04,14
"NMSRLM
TV",16,0.69,0.25,0.25,11
"Killua
MITH",69,0.67,0.17,0.10,23
"Carpe
T1",18,0.61,0.11,0.17,11
"depppx
SGZ",24,0.50,0.38,0.13,12
DTin,22,0.55,0.32,0.09,12
"rise
WPT",34,0.59,0.53,0.09,11
Hakka,24,0.58,0.38,0.04,14
"blackhawk
CG",39,0.59,0.23,0.05,13
"eNes
SGE",26,0.58,0.15,0.08,15
Electus,58,0.57,0.33,0.03,14
"sayoo
GRY",48,0.65,0.19,0.17,18
"yiinel
Fish",94,0.59,0.29,0.06,19
"A1D
MU",41,0.59,0.27,0.00,12
"gobera
LGCY",40,0.68,0.13,0.15,14
"jduh
O1O",64,0.61,0.36,0.02,17
"Cloudy
SLT",68,0.56,0.34,0.06,16
zero,15,0.60,0.20,0.13,9
"SyouTa
FL",44,0.68,0.18,0.11,19
m0narcS,19,0.21,0.32,0.00,4
"BADshark
Lyos",24,0.54,0.25,0.08,13
"PTC
FS",43,0.53,0.35,0.09,13
"Kheops
OXR",72,0.54,0.32,0.03,18
"deNaro
RED",21,0.38,0.48,0.00,8
"PIETY
NYX",35,0.71,0.31,0.17,17
"iReLeX
OXR",86,0.65,0.15,0.08,19
"chiwa
ACE",79,0.59,0.19,0.05,24
"shiba
END",48,0.69,0.23,0.08,20
WisdomCats,19,0.63,0.21,0.21,12
"MAGNUM
KC",98,0.53,0.36,0.05,14
"HyP
MDR",28,0.46,0.39,0.07,13
"Tura
FSX",24,0.63,0.46,0.04,15
"BE
KBLD",20,0.55,0.50,0.05,11
"Kaoticcc
SaD",33,0.70,0.24,0.09,13
"Black
OPY",58,0.62,0.24,0.03,16
"Valyyrian
LXT",17,0.71,0.18,0.12,12
"PinOcchiOs
SPE",23,0.74,0.35,0.09,17
"JonahP
G2",71,0.46,0.42,0.04,18
"Sane
99th",24,0.50,0.25,0.08,12
"downtail
MCOM",44,0.68,0.23,0.16,19
ico,16,0.94,0.19,0.06,15
"Meiy
DFM",41,0.76,0.15,0.17,16
Ban,23,0.52,0.52,0.09,12
Spooky,42,0.74,0.07,0.12,18
"ANXiOS
SKUL",63,0.59,0.27,0.11,15
"izana
Colo",24,0.42,0.38,0.04,10
Slammed,21,0.71,0.00,0.19,15
"hoody
GX",20,0.55,0.10,0.00,11
"Wanted
RZN",23,0.65,0.17,0.04,15
"Ethan
NRG",53,0.53,0.49,0.04,15
"HakuNa
RIG.L",20,0.70,0.20,0.00,14
"Addicted
SAW",26,0.58,0.31,0.08,15
"vlt
DRGN",43,0.56,0.14,0.09,14
"benG
XS",54,0.54,0.30,0.04,18
"exempt
RNP",20,0.55,0.35,0.05,11
"ZYND
ZOL",50,0.48,0.30,0.06,13
phuq,16,0.88,0.00,0.06,14
"Freyy
Z10",23,0.43,0.43,0.09,10
"sterben
SUP",54,0.48,0.35,0.04,14
"alexiiik
GN",55,0.82,0.09,0.22,33
"Sammo
BPC",20,0.65,0.30,0.05,13
"jvhz
XS",54,0.61,0.19,0.13,20
"budimeisteR
BME",59,0.58,0.36,0.08,15
"Cloy
ONS",20,0.65,0.15,0.10,13
"NoXuS
SKUL",18,0.56,0.22,0.06,10
"joshh
KZ",48,0.54,0.38,0.06,16
xen1x,23,0.57,0.35,0.04,13
"Mistic
TL",42,0.64,0.43,0.02,17
"rayne
frie",18,0.78,0.06,0.11,14
"Oderus
MxS",56,0.50,0.52,0.07,14
"havoc
FUR",15,0.67,0.33,0.07,10
"zolters
ONLI",21,0.62,0.19,0.00,13
"zeek
GN",55,0.56,0.47,0.05,19
"Katsura
ALM",44,0.64,0.27,0.02,16
"benjii
the",42,0.43,0.24,0.10,11
"iBrocky
KRAKEN",52,0.48,0.15,0.00,15
"vascalizz
MBH",63,0.62,0.24,0.06,19
"Kayn
GTZ",26,0.35,0.27,0.12,9
"Marti
NSR.I",22,0.50,0.59,0.09,11
"Click
SK",62,0.87,0.21,0.21,22
"Valu
FUR.F",46,0.61,0.28,0.02,18
weber,44,0.77,0.32,0.07,18
"johms
VAL",21,0.52,0.29,0.10,11
drain,22,0.59,0.18,0.09,13
"Ninjas
VIS",128,0.52,0.45,0.05,16
"meryl
INC.GC",15,0.73,0.20,0.13,11
"Havex
TLP",23,0.74,0.13,0.17,17
"Mazuong
BOBO",64,0.70,0.19,0.22,21
"Sylva
XL.GC",19,0.42,0.58,0.00,8
"xenon
NASR",125,0.54,0.34,0.10,16
"qq
NKT",26,0.42,0.54,0.08,11
"alannn
NOVO",53,0.58,0.32,0.00,12
"Mel
MIBR",48,0.65,0.13,0.06,16
"Rco
OXEN",47,0.60,0.23,0.11,18
"Avi
Team",26,0.35,0.46,0.04,9
"karam1l
RGES",23,0.43,0.39,0.09,10
"tuyz
LOUD",54,0.48,0.26,0.02,11
souhm,18,0.61,0.22,0.17,11
"SyKo
PUG",78,0.54,0.32,0.09,17
"taka
SGZ",24,0.75,0.13,0.08,18
"Famouz
BME",59,0.66,0.14,0.19,19
"SugarZ3ro
ZETA",21,0.43,0.24,0.14,9
"Less
LOUD",54,0.54,0.24,0.04,13
"Raven
YFP",19,0.74,0.11,0.00,14
"sym
TSM",40,0.70,0.20,0.18,20
"ezzy
CG",39,0.69,0.21,0.15,14
Boat,42,0.62,0.14,0.12,15
"roompa
VLYN",21,0.43,0.38,0.05,9
"ChAlalala
AAA",23,0.39,0.22,0.09,9
"benjyfishy
TH",58,0.67,0.21,0.09,21
AuloekXD,44,0.41,0.50,0.07,11
"DVDOV
3E",17,0.82,0.35,0.12,14
"kadiri
ARC",26,0.50,0.23,0.08,13
"RieNs
TH",58,0.48,0.36,0.07,11
"Nariel
UNta",36,0.81,0.08,0.14,18
"vandals
6K",43,0.60,0.53,0.14,18
"kumi
ZMM.B",50,0.58,0.14,0.10,15
"Kylee
ARF",40,0.58,0.18,0.08,13
ANNYEON,23,0.52,0.57,0.04,12
"damaraa
THE",68,0.66,0.24,0.09,21
