Player,RND,KPR,APR,FKPR,KMAX
"BánhMj
RLF",77,0.77,0.38,0.04,16
"iluri
MOUZ",33,0.70,0.18,0.03,15
"Vims
Wook",36,0.83,0.03,0.17,15
"BENECIA
SLT",92,0.72,0.39,0.07,23
"MERZ
IW",60,0.65,0.45,0.18,20
"mikee
JL",21,0.76,0.14,0.00,16
iYuun,23,0.65,0.26,0.09,15
"TakaS
M8",81,0.89,0.31,0.20,24
"f1cio
VIC",21,0.57,0.52,0.10,12
"kacpi
INCO",65,0.75,0.35,0.06,20
"MattZ
spec",43,0.86,0.19,0.14,20
"RICHi
dupl",24,0.71,0.25,0.08,17
"phi
xyz",42,0.76,0.38,0.05,16
"Jonaaa6
ZMM.B",98,0.74,0.33,0.06,29
"unstable
DSG",69,0.78,0.10,0.20,23
"crashies
NRG",82,0.67,0.23,0.04,22
"NDG
TS",77,0.70,0.29,0.12,19
"DelBisky
NYX",24,0.83,0.08,0.21,20
"ph1vu
DOMS",17,0.88,0.29,0.06,15
"RedLight
SLT",92,0.71,0.25,0.05,20
"mads
MDK",110,0.80,0.23,0.16,22
"lucas
MFC",94,0.68,0.61,0.06,20
"SCar
ARF",23,0.70,0.57,0.09,16
"smiley
VLYN",189,0.67,0.41,0.03,20
"miyara
FT S",24,0.83,0.38,0.00,20
sumi,45,0.82,0.20,0.13,19
"signed
JJH",19,0.79,0.32,0.11,15
"xccurate
T1",44,0.66,0.23,0.05,17
"Kamiunist
YFP",57,0.84,0.37,0.05,18
"Vera
LZE",91,0.84,0.23,0.16,30
"GianSanity
1MS",40,0.85,0.15,0.18,21
"Juicy
DSG",19,0.63,0.16,0.16,12
"jduh
O1O",43,0.77,0.47,0.12,18
"sabooboo
KS",39,0.69,0.28,0.10,16
mozz1e,19,0.68,0.16,0.11,13
"luckyMrJ
325",47,0.72,0.19,0.09,19
"Br1ckzl
VIS",58,0.84,0.33,0.03,22
"leeni
KPI.S",20,0.80,0.25,0.25,16
"cashmere
THE",19,0.68,0.42,0.00,13
efcy,17,0.82,0.24,0.12,14
"tdawgg
QOR",98,0.79,0.26,0.12,25
"mummAy
TWT",38,0.71,0.29,0.11,14
"pAura
BBL",68,0.71,0.51,0.13,18
"Cloud
GX",84,0.76,0.35,0.10,22
"vAgue
UNT",92,0.90,0.12,0.21,23
"f0rsakeN
PRX",122,0.77,0.43,0.15,21
"sSef
Grif",165,0.60,0.45,0.05,17
"gobera
LGCY",83,0.80,0.22,0.16,23
Axio,18,0.67,0.33,0.17,12
"SemberN
AW3",76,0.72,0.17,0.05,23
"Kalkkuna
STR99",101,0.81,0.17,0.16,26
kwsp,19,0.84,0.16,0.11,16
"Kevzii
ZOL",20,0.75,0.35,0.00,15
"satellite
VLYN",171,0.85,0.18,0.19,23
"cbui
SNG",69,0.65,0.41,0.06,17
"Cohburg
SAD",43,0.67,0.19,0.14,15
"memset
SLY",43,0.74,0.14,0.07,22
"wippie
C9",20,0.65,0.20,0.05,13
"parscofield
Mine",47,0.89,0.15,0.26,23
"zaj
ASTA",47,0.79,0.23,0.06,23
"Quick
LOUD",118,0.84,0.19,0.18,27
"Luj
FLCV",185,0.72,0.21,0.14,27
"SEIDER
FKS",33,0.70,0.39,0.03,12
"vlt
DRGN",65,0.85,0.08,0.09,20
"Daicute
3T",65,0.72,0.23,0.08,20
"cuz
AWAK",81,0.89,0.12,0.26,23
"ayman
BZE",16,1.00,0.06,0.25,16
"Zimo
Twis",127,0.72,0.28,0.03,26
"swarm
CU.V",30,0.83,0.10,0.20,25
"Druff
IU",24,0.67,0.25,0.04,16
"vaZ
ZEN.GC",45,0.76,0.22,0.04,18
Vossu,97,0.58,0.58,0.01,14
"Avez
NASR",56,0.77,0.27,0.07,17
"bellaka
WILD.F",23,0.78,0.09,0.22,18
"Ponder
PFlu",74,0.84,0.23,0.14,21
"jfoeN
EXL",24,0.79,0.08,0.25,19
ngk,37,0.84,0.11,0.19,18
"Creamydreamy
SNS",100,0.66,0.61,0.09,22
"Neat
AOE",61,0.77,0.28,0.03,21
"iZu
T1",44,0.66,0.45,0.16,16
"NcSlasher
BME",42,0.71,0.36,0.05,17
"GeriPinSon
SG.GC",23,0.61,0.65,0.09,14
"parker
LR",80,0.59,0.53,0.01,18
Harmonee,56,0.66,0.13,0.05,14
Kaneshiro,21,0.76,0.19,0.10,16
"xeus
HOWL",78,0.87,0.18,0.23,24
"askoo
Colo",46,0.59,0.39,0.04,15
"UNFAKE
ZER",19,0.79,0.16,0.11,15
ChiaWei,44,0.66,0.30,0.02,15
"Drone
MAD",62,0.77,0.32,0.06,19
"panchill
UC.Fem",23,0.78,0.13,0.00,18
"Famzzam
SNS",100,0.59,0.32,0.04,15
"Aphun
SNS",100,0.61,0.51,0.06,18
"Nahsie
WU",116,0.79,0.47,0.07,22
"tomaszy
KC",145,0.81,0.29,0.13,26
Quetz,37,0.73,0.14,0.05,15
"mrcarrito
FIVE",19,0.84,0.16,0.11,16
"Wailers
M8",81,0.60,0.28,0.02,15
"Kicks
VIT",165,0.70,0.33,0.04,24
"Prti
DIA",57,0.53,0.65,0.05,12
"starxo
KOI",83,0.67,0.37,0.06,22
"trexx
VIT",83,0.64,0.45,0.12,19
nelu,16,0.81,0.31,0.00,13
"Felce
NE",52,0.90,0.21,0.12,26
"Uy Dan
SSP",22,0.82,0.27,0.18,18
"Natalcia
INC.GC",20,0.90,0.15,0.15,18
"Kibojn
MDL",79,0.67,0.43,0.03,23
"acrian
VLYN",171,0.73,0.25,0.11,24
"RYRY
ARC",20,0.85,0.15,0.10,17
"runneR
VIT",165,0.76,0.24,0.17,22
"Zellsis
SEN",133,0.56,0.59,0.05,19
"Jaf
CLS",76,0.71,0.29,0.09,25
"CTC
RED",40,0.58,0.23,0.00,15
"nukkye
GX",43,0.70,0.47,0.14,17
"marteen
KC",145,0.71,0.30,0.17,24
Troizyxgod,73,0.68,0.27,0.12,21
"blowz1n
OLP",71,0.70,0.27,0.13,20
"Javelin
LGE",24,0.88,0.04,0.21,21
PeterBarker,20,0.75,0.50,0.10,15
"tellfeenzo
tgz",22,0.64,0.36,0.09,14
"ginger
aTTaX",56,0.70,0.21,0.07,19
"RobbieBk
JL",21,0.57,0.57,0.05,12
"drain
LAG",22,0.77,0.23,0.18,17
"DESTRUCT1VEE
GAL",132,0.70,0.28,0.14,18
"ALMO
Z10",19,0.58,0.11,0.16,11
"Crus
FCY",21,0.76,0.10,0.14,16
"Izzy
SUP",24,0.63,0.13,0.13,15
"Neon
FG",83,0.78,0.18,0.16,20
"Reduxx
OXG",44,0.77,0.16,0.16,20
"ZachaREEE
CB",62,0.76,0.21,0.06,18
"Guardy
BAR",38,0.87,0.13,0.08,23
"Smurfette
GX.GC",120,0.78,0.13,0.15,21
"Derrek
EG",90,0.80,0.19,0.09,22
"BMV
BAAM",65,0.69,0.35,0.03,17
"Poly
FSS",52,0.65,0.46,0.08,17
"RizoN
UG",155,0.73,0.33,0.08,25
Fighter,186,0.75,0.35,0.16,21
"ExiT
Twis",127,0.85,0.17,0.17,29
"kAzoo
Twis",127,0.76,0.28,0.06,19
"SnipKw
DRGN",65,0.66,0.38,0.17,16
"FirstLove
END",20,0.80,0.10,0.05,16
"szimpli
NOM",92,0.80,0.16,0.15,27
Lym,64,0.80,0.25,0.16,19
"luckeRRR
SGE",60,0.82,0.28,0.15,19
"maryna
YFP",16,0.69,0.19,0.06,11
"icy
G2",23,0.61,0.35,0.17,14
"sh1n
KC",145,0.63,0.40,0.06,17
"RedKoh
LESS",91,0.67,0.22,0.10,20
"darkosek
INCO",65,0.78,0.22,0.12,22
"NeskaaS
VMS",82,0.73,0.24,0.07,18
"Klaus
KRÜ",64,0.61,0.38,0.09,16
"DARK
MEC",47,0.68,0.21,0.15,18
"katsumi
XSET",62,0.82,0.11,0.05,20
"cro3N
LR",101,0.74,0.34,0.10,18
Terry,37,0.70,0.46,0.11,15
Flora,20,0.65,0.10,0.15,13
"drakoNz
LGCY",83,0.60,0.49,0.02,15
Zeijou,22,0.82,0.32,0.05,18
"AKUMAAAAA
MDR",19,0.68,0.21,0.00,13
"zenox
DTL",26,0.81,0.23,0.23,21
"qrizly
GHR",137,0.77,0.20,0.12,23
"cauanzin
LOUD",118,0.79,0.31,0.08,22
"paTiTek
TH",140,0.61,0.63,0.11,22
"grubinho
KOI",83,0.57,0.35,0.07,15
Arduino,41,0.85,0.07,0.07,24
Kolosha,49,0.76,0.14,0.06,26
"Obnoks
MOUZ",33,0.82,0.09,0.06,15
"Marved
NRG",82,0.70,0.30,0.09,22
"Padisah
GS",87,0.83,0.11,0.13,23
"YuRinChi
TSG",23,0.78,0.30,0.17,18
"thebigfiz
MDR",43,0.65,0.26,0.07,15
"Zauqk
BOBO",20,0.75,0.35,0.10,15
"moner
R8",82,0.74,0.17,0.07,19
"Lear
THNK",174,0.63,0.36,0.07,18
"Yuta
CG",17,0.76,0.35,0.24,13
"raafa
HERO",99,0.55,0.51,0.07,15
"RetrQ
Burg",102,0.67,0.43,0.06,19
"Winteryrook
R8",82,0.76,0.37,0.12,21
"Wens
BBL.Q",83,0.69,0.24,0.13,18
"Mabuchi
UG",155,0.82,0.14,0.12,25
TRAN,19,0.68,0.11,0.00,13
"Atenazzz
ZEN.GC",19,0.63,0.21,0.16,12
"zini
4Fun",26,0.73,0.38,0.08,19
"kamyk
JL",21,0.81,0.10,0.00,17
"Spitzer
TOG",24,0.54,0.54,0.04,13
"jeyj7y
S2G",45,0.58,0.36,0.02,17
"Bully
NXT",47,0.74,0.26,0.09,19
"sonder
FLY.R",152,0.66,0.62,0.06,20
"MiLuan
S2",72,0.67,0.26,0.06,17
"Pinkalie
O1O",24,0.58,0.63,0.04,14
"misu
DSG",129,0.71,0.44,0.06,24
Misaya,52,0.67,0.40,0.06,13
Heather,19,0.74,0.32,0.16,14
"brk
SAW",40,0.75,0.18,0.18,15
"skuba
OXG",44,0.64,0.45,0.07,18
"stellar
TTR",68,0.62,0.35,0.00,15
"Sa1koro
S2",72,0.79,0.21,0.10,27
"wayne
DSG",19,0.74,0.26,0.11,14
"nugget
GMX.L",76,0.66,0.25,0.11,19
Noir,47,0.83,0.21,0.06,20
"maestr0
XLD",114,0.73,0.33,0.08,24
Golden,18,0.83,0.17,0.11,15
"Sandro
IGW",57,0.70,0.56,0.14,19
"jen
Merc",24,0.83,0.42,0.08,20
"Hotsauz
Jopa",42,0.76,0.21,0.17,22
"nataNk
M8",81,0.77,0.20,0.22,23
"Neli
FKS.S",118,0.68,0.24,0.05,22
"thief
YFP",51,0.65,0.55,0.02,25
"Rue
3E.V",18,0.83,0.17,0.00,15
"Ethan
NRG",82,0.60,0.46,0.07,16
"foxz
FS",19,0.47,0.42,0.05,9
"Mazino
LEV",37,0.76,0.19,0.11,20
"Vedi
BPX",19,0.63,0.26,0.00,12
"Monyet
PRX",101,0.74,0.39,0.13,18
"ting2k5
FPT",37,0.62,0.27,0.16,13
"nysHAA
Exal",23,0.78,0.39,0.17,18
"NamGoku
Cybe",23,0.87,0.26,0.13,20
"Truth
BPC",19,0.95,0.11,0.21,18
"Snowi
OF",152,0.70,0.32,0.07,26
"GrizzLy
dupl",24,0.71,0.21,0.08,17
"Ambi
VLNT",82,0.63,0.30,0.04,17
"PIGGY
PFlu",74,0.68,0.46,0.04,16
"jotinha
OXEN",39,0.90,0.21,0.10,20
"Moechilla
STORM",24,0.63,0.38,0.04,15
snarly,98,0.60,0.52,0.08,22
"Matrixx
FKS",33,0.73,0.27,0.03,16
etn,21,0.86,0.10,0.05,18
"Shalaby
OP",21,0.67,0.19,0.14,14
"Sp1ke
CG",17,0.76,0.18,0.12,13
"MaximN
NXT",47,0.66,0.32,0.09,20
"Killua
MITH",23,0.83,0.17,0.26,19
"marky
OAS",19,0.53,0.63,0.00,10
"Haxtrax
Sila",24,0.83,0.17,0.08,20
"johnqt
SEN",133,0.65,0.27,0.07,21
"SugarZ3ro
ZETA",62,0.71,0.47,0.03,24
"biazik
KRÜ.B",39,0.54,0.62,0.08,11
"david
9z",39,0.74,0.31,0.03,19
haltix,49,0.59,0.53,0.08,17
"Prestige
86th",22,0.64,0.36,0.05,14
"car
ASP",130,0.85,0.25,0.29,26
"MateliaN
AKR",66,0.74,0.14,0.15,22
"infiltrator
WU",116,0.84,0.14,0.24,24
"Owen q t
GLAB",23,0.61,0.57,0.09,14
"saadhak
LOUD",118,0.60,0.37,0.07,21
"vina
JFT",71,0.65,0.44,0.11,20
"habibti
meso",16,0.88,0.25,0.00,14
"Joliinaa
GX.GC",120,0.64,0.32,0.08,19
"lenka
ZER.M",39,0.77,0.18,0.10,23
"ezk
xyz",42,0.83,0.24,0.19,21
"schnellÆ
BBL.Q",83,0.75,0.17,0.20,18
"beyAz
M8",81,0.68,0.54,0.07,25
"GGHuiii
LGD",62,0.84,0.06,0.16,21
"waleed
UG",112,0.58,0.41,0.05,16
"qRaxs
FUT",62,0.66,0.31,0.13,19
"cidZzZ
XLD",114,0.61,0.31,0.09,24
"Desi
FKS.S",118,0.75,0.31,0.09,24
"wPanda
MIZ",74,0.65,0.43,0.07,22
"no1syboy
MBH",20,0.95,0.05,0.05,19
"d4v41
PRX",122,0.69,0.39,0.07,19
"Raven
YFP",61,0.57,0.41,0.05,15
"ANGE1
NAVI",71,0.65,0.27,0.13,21
"Grmekista
DIA",57,0.65,0.35,0.05,15
"isaa
Ecli",60,0.67,0.12,0.05,14
arcaea,26,0.46,0.46,0.00,12
"Pa1ze
DIA",57,0.74,0.12,0.16,17
"Carpe
T1",44,0.64,0.25,0.09,17
"Teerapong
NKT",19,0.74,0.21,0.21,14
Cosmoh,18,0.61,0.17,0.17,11
"Torrify
NBG",123,0.54,0.51,0.02,16
"mitch
OXG",44,0.57,0.75,0.07,13
"Brave
BBL",68,0.62,0.40,0.09,21
"Muzz
BOBO",20,0.80,0.10,0.10,16
"Paincakes
TWT",38,0.79,0.29,0.05,17
"Meiy
DFM",39,0.74,0.23,0.15,18
"MrTenzouEz
SZ",47,0.72,0.28,0.06,22
"Xan
LZE",52,0.67,0.15,0.15,23
"Zyppan
NAVI",71,0.79,0.28,0.13,25
"zeyzey
Tama",21,0.86,0.33,0.19,18
"FireBallOps
0",130,0.73,0.20,0.05,18
"Joudaa
GMX.L",52,0.69,0.33,0.00,23
"Kohaibi
SMG.GC",98,0.65,0.33,0.09,21
"Lilith
Lil",17,0.76,0.35,0.12,13
moon,72,0.67,0.24,0.06,21
"rise
WPT",129,0.64,0.48,0.04,19
"HEMMORJAY
SKUL",123,0.93,0.10,0.23,44
"A1mly
UG",155,0.77,0.19,0.12,24
"shen
1337",132,0.58,0.58,0.04,19
Albert1ks,23,0.83,0.17,0.22,19
"sarahcat
SR",154,0.71,0.33,0.10,21
"monSi
BC",212,0.56,0.28,0.06,17
"SimonD4rk
R8",82,0.77,0.18,0.12,23
"DaviH
CGN",70,0.76,0.19,0.01,26
"Zamal
VLYN",39,0.79,0.31,0.26,19
"Excali
MDL",79,0.71,0.16,0.09,19
"Victor
NRG",82,0.67,0.17,0.07,19
"IkE
AEX",26,0.58,0.38,0.00,15
"Mel
VLNT",119,0.64,0.48,0.06,17
"DeepMans
DATH",18,0.89,0.11,0.06,16
"adora
FF",62,0.79,0.15,0.15,23
"ZYND
ZOL",20,0.55,0.40,0.15,11
"starkk
NOVO",48,0.63,0.52,0.13,18
"AtaKaptan
FUT",62,0.56,0.39,0.02,20
"Blossi
aTTaX",56,0.66,0.48,0.05,17
ric,33,0.76,0.21,0.12,19
"glovee
GAL",132,0.62,0.22,0.05,21
"Awkua
MFC",47,0.66,0.26,0.09,16
"Cns
Exal",23,0.70,0.57,0.00,16
"onob
ALE",22,0.73,0.05,0.05,16
"Trick
MAD",143,0.73,0.29,0.14,24
"Ktori
NOMA",21,0.81,0.14,0.05,17
"bipo
NOVO",48,0.79,0.19,0.15,18
"Lemonn
IluZ",18,0.83,0.22,0.11,15
"Cud
AE",85,0.68,0.18,0.07,19
"Sevkaan
Irre",26,0.65,0.12,0.12,17
"Joojina
TL",23,0.52,0.52,0.09,12
"skies
BSU",22,0.68,0.18,0.14,15
"spoof
SaD",70,0.81,0.13,0.16,22
"Kanpeki
TWT",181,0.66,0.28,0.07,21
"vakk
NASR",56,0.64,0.20,0.02,14
"APO
SLY",43,0.67,0.07,0.07,15
"BuZz
DRX",21,0.76,0.19,0.19,16
"yetujey
FUT",62,0.69,0.18,0.10,16
"krejzzs
INCO",65,0.82,0.23,0.11,21
"meL
SR",107,0.58,0.37,0.07,22
ico,20,0.70,0.35,0.10,14
"Gloomy
HOWL",78,0.47,0.37,0.05,12
"neptune
TWT",61,0.66,0.48,0.07,19
"Teague
TACO",188,0.56,0.44,0.07,15
"izana
Colo",46,0.63,0.17,0.11,16
"sayuri
MIBR",39,0.46,0.56,0.05,11
"auri
NB",62,0.71,0.27,0.10,21
"Jesmu
OF",152,0.72,0.30,0.06,21
"Noia
SR",130,0.62,0.23,0.07,18
"MARKEZZ
buch",18,0.72,0.50,0.06,13
"prince
TBK",186,0.65,0.23,0.08,21
door,34,0.62,0.29,0.15,15
"ceNder
VIT",165,0.59,0.31,0.09,15
"artzin
MIBR",43,0.70,0.21,0.07,16
"Dep
ZETA",62,0.76,0.29,0.24,17
"bld
Trop",106,0.69,0.26,0.16,18
"cataLina
ZER.M",39,0.69,0.38,0.05,16
"Momiji
Fish",132,0.64,0.33,0.09,19
"kasper
3E",86,0.73,0.30,0.07,21
"Tara
XIP",59,0.49,0.49,0.03,13
"elllement
CGN",70,0.70,0.17,0.16,20
"MAGiK
JL",21,0.62,0.29,0.10,13
"kamo
KOI",83,0.73,0.12,0.28,18
"Serena
VLNT",119,0.69,0.29,0.05,22
"Rexon
EYG",42,0.83,0.19,0.12,23
"Vania
G2.G",58,0.72,0.41,0.10,23
"Ange
MAD",62,0.73,0.35,0.11,19
"Puffy
Shru",17,0.94,0.29,0.29,16
"Kssar
VIS",76,0.68,0.09,0.12,21
Dae,23,0.48,0.22,0.09,11
"maniek
BAR",38,0.76,0.13,0.21,20
"raymen
AZN",71,0.69,0.27,0.08,19
"Boo
TH",155,0.52,0.50,0.05,15
"Kiles
CASE",58,0.72,0.28,0.10,16
"azoh
DTL",26,0.65,0.15,0.00,17
"gio
FG",83,0.69,0.20,0.11,18
"SyKo
PUG",47,0.74,0.28,0.00,19
"Kouf
MNC",43,0.70,0.40,0.05,22
"Absol
MRSH",23,0.65,0.09,0.09,15
"shy
ESC",17,0.71,0.12,0.06,12
"aduka
NXGA",24,0.58,0.42,0.04,14
"Reverie
KZ",38,0.74,0.26,0.11,15
"fiziq
YFP",98,0.56,0.37,0.08,15
"F6em
UG.S",47,0.89,0.11,0.06,22
"Nawaf
DRGN",65,0.69,0.28,0.14,22
"DaG
T2G",21,0.62,0.57,0.05,13
"Agr0
BZK",15,0.73,0.20,0.07,11
"Lime
CASE",58,0.69,0.22,0.14,16
"Tim
ZMM.B",50,0.70,0.32,0.06,13
"Flossie
FIRE",52,0.69,0.35,0.02,15
"Riza
DSG",19,0.79,0.21,0.11,15
"BRIAN
RC",37,0.76,0.30,0.14,14
"4Gruch
INCO",47,0.53,0.40,0.02,18
"Ixela
HOWL.M",17,0.82,0.06,0.18,14
"kyracujoh
ZER.M",39,0.87,0.23,0.23,26
"adenqt
ARF",20,0.80,0.30,0.15,16
"Polvi
GE",39,0.69,0.15,0.21,16
"Boni
Burg",81,0.68,0.37,0.04,17
"Ayumi
Look",17,0.71,0.35,0.00,12
"beanann
MOBAP",20,0.75,0.45,0.05,15
"phequa
The",26,0.54,0.27,0.00,14
"valyn
G2",86,0.65,0.47,0.13,17
"Filu
DSY",16,1.00,0.13,0.25,16
"samei
FCS.GC",23,0.83,0.35,0.00,19
"Kenji
LZE",52,0.73,0.67,0.02,25
"vanity
C9",40,0.60,0.40,0.05,13
"LewN
GS",87,0.72,0.16,0.16,20
"Crewen
HOWL",78,0.68,0.14,0.05,17
StrwbryBagel,26,0.77,0.27,0.15,20
"Dogo
SaD",47,0.60,0.23,0.06,14
bobae,42,0.76,0.17,0.12,18
"Spolen
MZP",17,0.41,0.24,0.00,7
"Will
TWT",205,0.64,0.34,0.10,24
"Milooo
RLF",77,0.61,0.34,0.04,16
"Thykuza
VLNT",119,0.72,0.24,0.22,22
Orgil,19,0.68,0.32,0.16,13
"RND
TBK",186,0.70,0.22,0.15,23
"39Jia
AUR",24,0.58,0.63,0.17,14
"iReLeX
OXR",112,0.62,0.21,0.07,18
"Mercure
ZER",17,0.65,0.24,0.06,11
"GeneralSteak
6K",22,0.59,0.36,0.09,13
"Seraph
OXEN",39,0.64,0.21,0.05,14
"Kozok
PRZ",47,0.62,0.21,0.09,16
"xenia
HOWL.M",17,0.88,0.06,0.06,15
"Mcfly
SNX.F",23,0.83,0.17,0.13,19
"skyppervz
FG",83,0.63,0.35,0.06,16
"Terrox
DACH",20,0.80,0.15,0.15,16
"Limp
BPC",19,0.63,0.26,0.05,12
"Spexleon
TOG",24,0.83,0.25,0.08,20
"1papaya
UT",28,0.71,0.11,0.07,20
"Legend
CC P",20,0.60,0.20,0.10,12
"xann
SNG",129,0.85,0.23,0.25,27
"w0zzip
FF",23,0.48,0.26,0.09,11
"Docent
KAST",87,0.68,0.28,0.06,18
"Laz
ZETA",62,0.66,0.16,0.10,19
"PinOcchiOs
SPE",23,0.48,0.57,0.04,11
"furbsa
Feel",143,0.74,0.21,0.24,25
"STAVINCI
ATN",24,0.63,0.46,0.00,15
"Kushay
SaD",70,0.60,0.49,0.10,18
"WerlasS
REG",61,0.77,0.21,0.08,19
"Emman
NAOS",41,0.71,0.24,0.02,18
"NaturE
EG",90,0.56,0.43,0.02,18
"RARE
NOM",92,0.61,0.45,0.03,19
"xffero
RRQ",21,0.71,0.43,0.00,15
Sanliujiujiujiu,64,0.58,0.23,0.03,14
"Jerk
WU",116,0.65,0.16,0.06,16
nicksz,106,0.54,0.39,0.07,17
"karie
SNG",129,0.70,0.19,0.07,18
"Sand
EGYPT",81,0.75,0.16,0.11,17
wodahS,21,0.71,0.10,0.14,15
"Viv
XL.GC",34,0.71,0.35,0.09,15
"Yassien
RAAD",81,0.64,0.31,0.14,18
"Lumo
SZ",47,0.66,0.34,0.04,22
"exile
ASTA",47,0.83,0.13,0.06,26
"kev
Fish",39,0.85,0.13,0.23,25
"Yotaa
AKR",66,0.68,0.12,0.08,19
franc,17,0.76,0.24,0.12,13
"Whats Wong
ARC",20,0.60,0.35,0.00,12
starrz,19,0.79,0.16,0.11,15
"H4te
GTZ",19,0.63,0.26,0.05,12
"S1ay3rr
SFU",17,0.65,0.29,0.12,11
"zepher
VL",42,0.67,0.19,0.12,16
"puggy
FMG",76,0.51,0.49,0.05,18
"benjii
the",86,0.59,0.22,0.03,16
"sawamura
RRQ.K",59,0.69,0.14,0.15,15
"Smoggy
EDG",81,0.67,0.49,0.03,16
"richzin
LGCY",83,0.61,0.28,0.11,15
"matrix
KC.GC",83,0.78,0.16,0.17,24
"hiroronn
ZETA",62,0.69,0.19,0.06,15
"Chrissy
aTTaX",56,0.75,0.09,0.20,15
"Sekkya
YFP",22,0.55,0.77,0.09,12
"hellff
TRS",22,0.73,0.32,0.09,16
"ness
GX.GC",120,0.58,0.33,0.09,16
"Leare
ZETA",23,0.87,0.09,0.09,20
bioforst,42,0.67,0.26,0.14,18
yua,20,0.55,0.20,0.00,11
"Tommy
VLYN",39,0.72,0.23,0.03,19
"Elixllo
GK",186,0.62,0.24,0.05,19
"aproto
TSM",24,0.63,0.00,0.00,15
"Envious
MLT.GC",17,0.82,0.12,0.06,14
"Sushi
SCC.A",62,0.58,0.37,0.06,14
"shelbyN
EBG",106,0.68,0.12,0.08,17
"Chillin
SCC",62,0.69,0.34,0.08,19
"ponix
9z.GC",39,0.74,0.26,0.08,17
"Minimise
JJH",19,0.47,0.21,0.11,9
"KovaQ
ATN",24,0.71,0.29,0.13,17
"SexyChristian
the",86,0.57,0.53,0.06,17
"Hyzee
FCY",65,0.72,0.25,0.09,19
"zerona
ZMM.B",120,0.70,0.26,0.09,22
"nk4y
FMG",20,0.80,0.20,0.15,16
"C0M
LEV",37,0.51,0.24,0.19,10
Hitman,21,0.71,0.19,0.00,15
"Kntz
MITH",23,0.57,0.48,0.09,13
"OniBy
AKR",66,0.65,0.14,0.20,18
"Karina
FKS.S",118,0.64,0.14,0.04,18
"FAIRY
Wild",17,0.88,0.00,0.12,15
"mikshak
VLYN",19,0.53,0.26,0.05,10
"MrFaliN
FUT",62,0.65,0.35,0.11,17
"Mojo
BRU",24,0.46,0.63,0.04,11
"BE
KBLD",19,0.58,0.21,0.05,11
"drea
INF",20,0.60,0.25,0.00,12
"tweethy
INCO",65,0.65,0.22,0.02,15
"Nurfed
TOR",19,0.74,0.26,0.05,14
"Huso
FH",21,0.62,0.10,0.19,13
"152
C4C",21,0.57,0.52,0.05,12
"Daniel0
FIVE",19,0.89,0.16,0.26,17
"Derialy
FL",73,0.58,0.19,0.11,13
smalls,19,0.79,0.05,0.11,15
"Naf
GMX.L",28,0.71,0.14,0.25,20
"Nythan
ARF",23,0.65,0.30,0.04,15
"REDFOXXX
DOMS",17,0.76,0.24,0.06,13
"SSeeS
DFM",39,0.51,0.44,0.00,12
"YaBoiLewis
FKS",33,0.61,0.33,0.12,13
"CANADIAN
SCC",62,0.74,0.19,0.19,17
"mimi
G2.G",58,0.66,0.47,0.05,17
"canefis
OVA",23,0.61,0.30,0.00,14
"Kenkayyy
XLD",114,0.67,0.18,0.11,27
"neT
G2",86,0.65,0.14,0.01,17
"jeffie
HU",21,0.62,0.33,0.05,13
ANNYEON,41,0.71,0.22,0.07,15
"roxie
ZETA",23,0.91,0.13,0.13,21
"Shak0w
Colo",46,0.65,0.30,0.09,17
"anesilia
GMX.L",38,0.45,0.45,0.05,12
"SUYGETSU
NAVI",71,0.51,0.23,0.04,15
"Ching
1MS",40,0.68,0.15,0.08,16
"moose
C9",67,0.57,0.27,0.07,21
"7ssk7
NASR",56,0.57,0.46,0.07,15
"fainz
RAAD",60,0.75,0.17,0.20,16
nicky,39,0.64,0.33,0.08,18
"zery
DIV",42,0.76,0.19,0.26,27
"Ninou
VLNT",119,0.42,0.51,0.01,15
"mindfreak
PRX",122,0.74,0.14,0.06,21
"xelouz
UNT",92,0.63,0.38,0.05,17
"jawgemo
EG",90,0.69,0.21,0.18,22
"ri4d
BLX",76,0.62,0.30,0.18,19
"deNaro
RED",186,0.55,0.36,0.06,17
surfer,14,0.86,0.14,0.00,12
"caya1
INF",20,0.45,0.30,0.00,9
"Rahr
TORN",19,0.63,0.32,0.16,12
"nerve
QOR",98,0.58,0.46,0.02,21
"mober
AYM",54,0.76,0.15,0.06,19
"slathom999
GEEK",55,0.71,0.13,0.04,18
"Jello
SCC.A",62,0.69,0.26,0.03,22
"Impact
SLT",92,0.67,0.21,0.13,19
AiHuoahanana,21,0.48,0.62,0.05,10
"W1nner
GFN",44,0.64,0.20,0.02,15
"k0rupt
1ms",73,0.74,0.32,0.14,19
"ikyoo
FKS.S",118,0.71,0.14,0.25,20
"d0rf
FPT",37,0.49,0.38,0.05,11
"hide
GLRS",24,0.50,0.17,0.00,12
"Sushiboys
FS",19,0.68,0.16,0.16,13
"fifi
SRN.P",19,0.47,0.42,0.11,9
"9ianny
Try",45,0.87,0.07,0.09,24
"Techno
TRS",22,0.55,0.23,0.09,12
"A1MBOT
Avai",63,0.60,0.27,0.10,19
"P1nA
VIE",65,0.62,0.25,0.08,15
"zero cap
MFC",100,0.57,0.45,0.03,19
"Alluka
RRQ.K",98,0.51,0.61,0.02,12
"anger
CSUF",24,0.42,0.38,0.00,10
Lendary,19,0.74,0.11,0.05,14
