Player,RND,KPR,APR,FKPR,KMAX
"exempt
RNP",64,0.70,0.39,0.02,19
"Chanyboi
BNB",48,0.83,0.40,0.02,27
"Tonbo
FL",30,0.80,0.23,0.17,15
"haint
OPY",62,0.81,0.31,0.05,19
"Bangnan
VL",24,0.83,0.25,0.17,20
citrus,64,0.77,0.50,0.08,22
"Flickless
UCAM",77,0.68,0.55,0.01,27
"Crus
FCY",40,0.90,0.23,0.13,20
"Blittz
OPY",19,0.84,0.26,0.16,16
"TheNightChe
MNC",22,0.77,0.32,0.05,17
"Kylee
ARF",40,0.83,0.15,0.25,18
"Shazeon
DIV",76,0.91,0.41,0.14,22
"zenox
DTL",64,0.88,0.28,0.13,24
"Filu
DSY",41,0.98,0.20,0.29,24
"pAura
BBL",21,0.95,0.14,0.19,20
Oyfum,23,0.91,0.57,0.00,21
"vascalizz
MBH",45,0.76,0.29,0.07,21
Heather,45,0.67,0.49,0.02,18
Kali9su,21,0.86,0.33,0.10,18
"Kero
tgz",19,0.84,0.58,0.05,16
"waved
LOUD.GC",22,0.86,0.18,0.41,19
"Sillyseal27
KS",42,0.86,0.26,0.19,21
"blowz1n
OLP",44,0.93,0.20,0.18,23
"ReQz
NXT",24,0.75,0.33,0.13,18
"PapiChulo
NAOS",56,0.80,0.34,0.02,20
case,23,0.78,0.22,0.13,18
"Inumo
VCTRY",16,1.00,0.19,0.13,16
"d3ffo
VLNT",39,0.82,0.15,0.26,19
"ariola
YDZ.GC",21,0.76,0.24,0.10,16
"Mazino
LEV",85,0.74,0.39,0.11,18
"Ali
the",82,0.85,0.26,0.17,19
"xnfri
VL",24,0.75,0.33,0.13,18
"Petra
G2.G",77,0.81,0.25,0.21,18
"Eden
Cybe",24,0.83,0.33,0.04,20
"andrew
RESO",87,0.89,0.10,0.19,28
"Obnoks
MOUZ",62,0.87,0.19,0.10,21
"Add3r
TTR",24,0.75,0.33,0.17,18
RESLYDE,19,0.89,0.16,0.21,17
"GodDead
ODG",18,0.94,0.44,0.11,17
"zekken
SEN",132,0.91,0.23,0.21,27
"ip0TT
GAL",96,0.93,0.13,0.20,27
"In0X
WVU",43,0.88,0.26,0.37,23
"Alessia
MDK",112,0.72,0.17,0.07,19
"david
9z",70,0.84,0.36,0.06,25
"N4RRATE
KC",104,0.75,0.29,0.18,20
"nerve
QOR",81,0.78,0.38,0.04,19
"mgS
Real",24,1.00,0.13,0.13,24
Hostage,21,0.71,0.38,0.00,15
"Divine
SGP",35,0.74,0.40,0.03,16
"taka
SGZ",24,0.79,0.67,0.13,19
"Mel
MIBR",70,0.69,0.29,0.06,21
"Kimchi
shar",33,0.73,0.24,0.12,19
"payne
ASTA",130,0.66,0.49,0.05,28
"rubkkoide
9z",70,0.71,0.37,0.10,22
"ScrewFace
VLYN",21,0.71,0.52,0.10,15
Clewy,28,0.79,0.25,0.04,22
"BMV
BAAM",19,0.58,0.37,0.21,11
"Yeji
SaD",23,0.83,0.22,0.17,19
"Tio
MOX",22,0.82,0.23,0.05,18
