Player,RND,KPR,APR,FKPR,KMAX
"OniBy
AKR",46,0.65,0.37,0.07,15
"moner
R8",131,0.69,0.21,0.07,24
"MrFaliN
FUT",57,0.56,0.39,0.11,16
"vaZ
ZEN.GC",59,0.64,0.51,0.00,18
"ease
OXR",124,0.81,0.27,0.10,30
"Jinboong
SG",42,0.83,0.36,0.17,19
"soRa
QLSH",24,0.79,0.25,0.17,19
"P4ND4
6K",43,0.67,0.40,0.07,17
"Juja
IL",19,0.63,0.32,0.05,12
"Aryu
TRS",163,0.72,0.17,0.08,24
"dzii
LESS",57,0.72,0.18,0.07,18
Asetic,16,0.75,0.38,0.06,12
"CTC
RED",43,0.77,0.21,0.09,22
"frz
MIBR",113,0.72,0.25,0.07,22
"Dynasty
MCOM",63,0.71,0.29,0.10,18
"Matrixx
FKS",85,0.73,0.42,0.12,22
"vizsla
FOC",118,0.71,0.26,0.08,36
"N4RRATE
KC",139,0.81,0.24,0.15,23
"vakk
NASR",171,0.71,0.20,0.07,25
braydo,20,0.75,0.20,0.20,15
"Closer
FG",71,0.61,0.39,0.04,15
"Belyaks1
RZN",46,0.65,0.39,0.11,17
"Cinjvv
MGLZ",22,0.77,0.18,0.18,17
"Glance
KC.GC",88,0.67,0.52,0.03,20
"Babax
ZER",30,0.70,0.30,0.07,21
"kellyS
OAS",82,0.76,0.28,0.10,20
nicksz,70,0.64,0.27,0.07,14
"Askia
HERO",141,0.68,0.38,0.06,23
"Carnage
CC P",23,0.78,0.13,0.04,18
door,33,0.61,0.24,0.18,13
"SUYGETSU
NAVI",85,0.73,0.21,0.06,16
"Nexi
NAOS",126,0.71,0.19,0.10,24
"mili
RF.GC",47,0.98,0.06,0.11,26
"Matt
Burg",55,0.95,0.20,0.09,25
"m0skey
BPX",20,0.70,0.70,0.15,14
"bang
100T",77,0.73,0.36,0.13,15
"sterben
SUP",77,0.58,0.48,0.04,19
"jademwah
NB",112,0.79,0.27,0.18,21
"murii
SK",62,0.71,0.31,0.06,21
"Sandra
GK",148,0.66,0.26,0.10,22
"mindfreak
PRX",128,0.69,0.29,0.03,29
"Titan
UG",45,0.71,0.22,0.11,19
"Precision
TG",117,0.65,0.35,0.03,20
"Drog
APE",37,0.70,0.19,0.08,13
"Huga
Even",19,0.68,0.32,0.11,13
"Trick
MAD",26,0.65,0.23,0.15,17
"Black
OPY",100,0.69,0.36,0.05,17
Mais,22,0.82,0.18,0.14,18
"pAura
BBL",42,0.57,0.38,0.02,13
MOCKING,36,0.75,0.42,0.08,17
"Vital
Six",22,0.91,0.27,0.18,20
"Kanpeki
TWT",26,0.73,0.31,0.08,19
"Pepper
NTH",67,0.60,0.37,0.00,16
"Cryocells
100T",77,0.77,0.17,0.10,16
"Harmful
TTR",70,0.84,0.07,0.13,25
"bones
YFP",111,0.77,0.32,0.19,21
"Reta
FLCV",23,0.78,0.30,0.04,18
"Felix
SK",62,0.77,0.21,0.10,25
"biazik
KRÜ.B",17,1.00,0.18,0.18,17
"klaudia
O1O",64,0.61,0.55,0.05,15
"cheK
UNT",103,0.76,0.36,0.10,23
"Dane
Suic",106,0.74,0.42,0.04,23
"RxYaL
ONLI",70,0.81,0.20,0.09,20
"Sato
GLRS",45,0.78,0.18,0.13,21
"Morita
ZEN.GC",59,0.75,0.17,0.20,18
"Dantedeu5
AK",118,0.75,0.21,0.14,20
"slathom999
GEEK",58,0.93,0.34,0.03,23
"Meteor
GEN",183,0.86,0.12,0.20,24
"Emman
NAOS",126,0.61,0.39,0.04,17
"Winteryrook
R8",131,0.73,0.31,0.11,28
"sym
TSM",110,0.81,0.22,0.22,24
"Asia
UW.GC",24,0.75,0.08,0.04,18
"ary
ZEN.GC",16,0.88,0.31,0.13,14
"Haydez
USF",17,0.82,0.12,0.00,14
"v1nny
RED",64,0.84,0.16,0.08,21
"Rags2Riches
KTS",52,0.63,0.37,0.10,20
"Hotaru
LEV.GC",23,0.70,0.43,0.13,16
"Demon1
NRG",53,0.77,0.19,0.15,17
"Owen q t
GLAB",45,0.80,0.31,0.07,19
"Lear
THNK",188,0.61,0.53,0.05,17
"satellite
VLYN",21,0.71,0.19,0.24,15
"russ
S2G",43,0.86,0.28,0.09,19
"Nelo
KC.GC",88,0.78,0.17,0.11,23
"nerve
QOR",72,0.64,0.43,0.07,17
"Ash
LFG",109,0.81,0.19,0.23,22
"swagzor
Orac",22,0.91,0.18,0.23,20
"NeFi
PRZ",45,0.58,0.44,0.04,17
"Feeqn
OF",85,0.72,0.26,0.08,20
"Nami
NSR.I",22,0.77,0.27,0.05,17
"Klamran
AWAK",22,0.82,0.18,0.05,18
"mclamlam
LT",18,0.94,0.11,0.22,17
"Viv
XL.GC",33,0.67,0.42,0.09,12
"mmonch
AKV.GC",59,0.59,0.37,0.10,14
"LokiPro
Wild",26,0.54,0.42,0.08,14
"theozy
CAOS.GC",41,0.85,0.07,0.15,19
"gaabxx
RED",43,0.72,0.40,0.21,17
"yoman
NS",70,0.69,0.24,0.10,18
"alkyia
BBL.Q",39,0.74,0.21,0.18,18
"adora
FF",59,0.81,0.19,0.19,22
Jade,17,0.76,0.12,0.06,13
"ip0TT
GAL",99,0.70,0.11,0.16,25
"Krizz
Z10",92,0.78,0.18,0.12,23
"HANN
SRP",45,0.82,0.16,0.16,22
"starki
MOUZ",63,0.73,0.40,0.05,20
"iHenDog
ASTA",14,0.50,0.86,0.00,7
potato484,20,0.80,0.35,0.10,16
"Luzuh
OVA",101,0.80,0.13,0.20,24
"canezera
TOR",16,1.19,0.31,0.25,19
"Chillin
SCC",22,0.73,0.59,0.05,16
"azul
FIRE",36,0.86,0.42,0.11,18
"rezq
G2.G",111,0.86,0.23,0.23,22
"Cami
FIRE",44,0.66,0.45,0.07,16
"Miyori
GX.GC",56,0.80,0.23,0.07,17
"thebigfiz
MDR",48,0.81,0.31,0.02,27
"d4v41
PRX",128,0.63,0.48,0.05,16
"juseu
DVM",45,0.62,0.44,0.11,17
"Will
TWT",26,0.69,0.38,0.04,18
"흩어진
Team",20,0.75,0.15,0.10,15
"dth
KAMI",24,0.83,0.21,0.08,20
"soren
Colo",24,0.83,0.13,0.21,20
"123
KBLD",20,1.00,0.10,0.15,20
"contii
SHFT",55,0.58,0.22,0.05,14
"Okeanos
BC",137,0.78,0.26,0.23,23
Mizern,46,0.89,0.37,0.04,21
"brawk
MxS",56,0.57,0.61,0.05,14
"Andersin
BTR",145,0.67,0.37,0.11,20
"pumpkincat
Arch",16,0.94,0.25,0.19,15
"sh1va
IW",45,0.71,0.18,0.09,18
"qpert
C9",23,0.74,0.48,0.00,17
"kitkatwc
NE",33,0.76,0.33,0.00,14
"haint
OPY",100,0.77,0.33,0.09,21
"QutionerX
BBL",42,0.90,0.24,0.33,20
"NoMan
EQZ",21,0.81,0.14,0.05,17
"Laz
NKT",26,0.69,0.27,0.04,18
"thiefy
NTH",67,0.78,0.21,0.12,19
bobae,39,0.72,0.62,0.05,22
"Munchkin
GEN",183,0.56,0.44,0.03,18
"Nythan
ARF",40,0.63,0.35,0.03,17
"DARK
MEC",52,0.88,0.12,0.10,31
"srN
MIBR",48,0.73,0.23,0.17,22
"sibeastw0w
NASR",171,0.77,0.23,0.24,26
"GGHuiii
LGD",20,0.70,0.20,0.15,14
"Less
LOUD",101,0.65,0.30,0.06,23
Swichblade,23,0.65,0.52,0.13,15
"SkyIsBlue
MGLZ",22,0.77,0.32,0.23,17
"hellff
TRS",163,0.67,0.40,0.07,20
Khosoko,18,0.89,0.22,0.00,16
"OXY
C9",21,0.95,0.10,0.24,20
"reggae
CLS",22,0.77,0.41,0.00,17
"Ender
KZ",46,0.74,0.50,0.07,19
"GuhRVN
HERO",141,0.64,0.26,0.05,19
"Acetics
SPE",23,0.83,0.30,0.00,19
"DisisJohn
FKS",85,0.69,0.21,0.19,19
"rood
GLRS",45,0.62,0.24,0.04,15
"VYX
FCN",189,0.63,0.32,0.08,18
"MiniBoo
TH",75,0.72,0.13,0.21,24
"Chronicle
FNC",61,0.70,0.28,0.03,19
"jEEE
MDL",21,0.76,0.19,0.05,16
"Zanatsu
RED",43,0.65,0.37,0.28,15
"Cunha20
SAW",26,0.88,0.12,0.19,23
"Limpe
OF",85,0.91,0.09,0.14,25
"kenobi
Z10",92,0.77,0.25,0.09,20
"Mikael
ARF",63,0.67,0.46,0.05,16
"panchill
UC.Fem",30,0.70,0.30,0.07,21
"Vitie
Uzhi",37,0.65,0.43,0.11,16
Dasani,63,0.76,0.13,0.21,18
"Lilo
MBH",63,0.76,0.17,0.17,19
Heather,68,0.60,0.43,0.03,19
"Shniider
RAAD",66,0.71,0.21,0.12,19
"Techno
TRS",163,0.62,0.40,0.09,20
"Kip
TLP",23,0.83,0.57,0.04,19
Abdulmalek,19,0.63,0.37,0.16,12
"cauanzin
LOUD",101,0.69,0.34,0.11,18
"safiaa
GnG.W",22,0.64,0.18,0.09,14
"Karon
GEN",183,0.71,0.39,0.07,22
"monSi
BC",137,0.70,0.23,0.09,28
ensena,20,0.65,0.20,0.15,13
"ANGE1
NAVI",85,0.68,0.38,0.11,17
"Nanners
ZMM.B",169,0.69,0.26,0.08,23
"PIGGY
PFlu",56,0.68,0.45,0.04,15
"raafa
HERO",141,0.68,0.29,0.07,25
"Shiro
BME",59,0.73,0.36,0.03,21
"Kntz
MITH",69,0.75,0.29,0.06,18
"baha
IW",45,0.67,0.44,0.09,16
"JinNy
FSS",33,0.70,0.27,0.03,13
"alvin
Burg",36,0.86,0.19,0.11,17
"Xeppaa
C9",21,0.67,0.29,0.00,14
"Kongi
NXT",64,0.72,0.28,0.11,22
"anger
CSUF",42,0.62,0.43,0.02,15
"DESTRUCT1VEE
GAL",99,0.65,0.22,0.11,20
"Flypii
Team",22,0.68,0.14,0.09,15
"Famzzam
SNS",65,0.77,0.22,0.09,22
"Louitan
OVA",101,0.76,0.33,0.06,23
"Australis
FT S",39,0.74,0.23,0.13,20
"adverso
AK",118,0.69,0.32,0.17,18
"bes
DRX.C",26,0.73,0.31,0.12,19
"Yuno
VENI",37,0.73,0.27,0.22,14
"Wizdran
CSUF",42,0.62,0.31,0.10,16
"NiSMO
M80",19,0.63,0.37,0.16,12
"sSef
Grif",88,0.65,0.36,0.11,18
"Joudaa
GMX.L",23,0.78,0.17,0.00,18
"Tara
XIP",22,0.68,0.32,0.23,15
"auri
NB",59,0.61,0.25,0.05,17
Mali,22,0.64,0.23,0.05,14
"koupert
Pred",17,0.88,0.12,0.18,15
"adenqt
ARF",63,0.71,0.29,0.06,18
"speedowka
KC.GC",88,0.67,0.22,0.11,23
"Br1ckzl
VIS",146,0.74,0.32,0.10,23
"dgzin
HERO",141,0.77,0.22,0.18,21
"EduCoz
QLSH",24,0.71,0.13,0.13,17
"Exirst
EDGE",37,0.84,0.08,0.19,16
"ness
GX.GC",56,0.64,0.43,0.07,18
"Kaoticcc
SaD",92,0.78,0.24,0.17,18
"GON
FL",64,0.58,0.48,0.06,16
"kAzoo
Twis",106,0.75,0.30,0.16,25
"indra
Six",22,0.73,0.23,0.14,16
"Jangler
AI",70,0.56,0.41,0.00,17
"A1ka
DRX.C",26,0.69,0.15,0.04,18
"bld
Trop",70,0.63,0.24,0.11,15
Truman,20,0.70,0.55,0.00,14
"million
BB",70,0.67,0.27,0.06,22
"Kssar
VIS",163,0.77,0.17,0.17,23
"Alfajer
FNC",61,0.79,0.11,0.18,21
"noumit
KOPF",71,0.68,0.28,0.08,17
"ZachaREEE
CB",117,0.66,0.24,0.07,17
"pollo
OLP",16,0.69,0.19,0.06,11
"Turtle
JMU",22,0.64,0.36,0.00,14
"nanno
PRG",15,1.00,0.00,0.07,15
"xavi8k
PHI",82,0.65,0.55,0.10,16
"MrTenzouEz
SZ",64,0.61,0.41,0.03,16
"Tayz
YDZ.I",18,0.83,0.11,0.17,15
bioforst,39,0.85,0.26,0.23,21
"musz3kk
EF",23,0.78,0.26,0.22,18
"FOX
GRY",41,0.66,0.39,0.02,16
"DataKiller
Six",55,0.58,0.55,0.04,16
"Zyppan
NAVI",85,0.78,0.19,0.21,19
"Bgg
R8",131,0.66,0.38,0.13,18
"elysian
NB",59,0.63,0.24,0.00,17
"phc
KAMI",21,0.86,0.10,0.19,18
"Crunchy
BOBO",23,0.74,0.17,0.04,17
"DubsteP
OAS",82,0.70,0.20,0.16,16
"strahlen
NB",20,0.60,0.35,0.10,12
"jzz
MIBR",113,0.85,0.14,0.20,28
"flyuh
MxS",56,0.66,0.30,0.04,20
"Klaus
KRÜ",42,0.52,0.43,0.14,15
"W1nner
GFN",44,0.70,0.18,0.09,19
"raymen
AZN",89,0.67,0.31,0.03,19
"parscofield
Mine",78,0.77,0.21,0.12,31
"CLZ
FL",64,0.66,0.41,0.03,17
"Andrehs
AKV.GC",59,0.54,0.54,0.03,12
"Shondex
Fish",74,0.69,0.26,0.15,19
"Haxtrax
Sila",21,0.81,0.38,0.05,17
"NicoMachine
AK",118,0.68,0.34,0.08,21
"JaebiN
SLT",100,0.73,0.28,0.15,26
"b3ta
AAA",68,0.71,0.40,0.16,18
"RetrQ
Burg",42,0.67,0.29,0.07,17
"nobody
EDG",83,0.86,0.33,0.13,28
"Sacy
SEN",251,0.60,0.51,0.09,18
FrogLady81,23,0.70,0.48,0.09,16
"deseo
Luxo",39,0.72,0.10,0.21,17
"glovee
GAL",99,0.71,0.28,0.12,21
"Only1
T1A",64,0.77,0.08,0.22,21
"Banshee
Valk",23,0.78,0.22,0.13,18
"DarkLight
HSMI",23,0.74,0.26,0.00,17
"MILKY
AIC",87,0.62,0.59,0.05,33
"keloqz
DVM",45,0.71,0.16,0.22,18
"matrix
KC.GC",88,0.75,0.15,0.17,17
"GodDead
ODG",91,0.59,0.31,0.07,21
Doenmo,91,0.76,0.23,0.11,21
"limitado
THE",68,0.69,0.21,0.04,21
"QueYa
ROA",19,0.68,0.21,0.05,13
"MAGiK
JL",84,0.67,0.44,0.10,24
Yu,19,0.89,0.11,0.26,17
"Leo
FNC",61,0.56,0.36,0.03,13
Kurdi,23,0.83,0.30,0.17,19
clara,18,0.78,0.22,0.06,14
"ray4c
AE",62,0.68,0.26,0.18,21
"enerii
XIP",22,0.59,0.36,0.14,13
"luckyMrJ
325",63,0.59,0.24,0.11,17
"Leyre
MDK",102,0.77,0.25,0.09,23
"RvK
RGES",49,0.59,0.37,0.14,19
"gloom
EZKI",89,0.74,0.28,0.16,23
"Spartabang
Team",63,0.62,0.41,0.02,15
lover,57,0.86,0.12,0.12,26
"VlaDéDé
Lyos",24,0.67,0.42,0.13,16
"Legend
CC P",23,0.74,0.13,0.17,17
"grubinho
KOI",68,0.65,0.28,0.12,17
"qw1
FF",101,0.86,0.10,0.15,24
"consz
MGLZ",22,0.64,0.55,0.09,14
"Jonaaa6
ZMM.B",64,0.64,0.36,0.06,20
magiciaN,19,0.63,0.42,0.00,12
"Smoggy
EDG",83,0.76,0.35,0.08,20
"crashies
NRG",53,0.64,0.36,0.06,14
Fighter,127,0.74,0.25,0.09,21
"rezy
UG",84,0.73,0.36,0.07,23
Arduino,23,0.65,0.17,0.09,15
"Buld
GN",102,0.61,0.49,0.10,19
"Polkan
IluZ",21,0.67,0.29,0.00,14
"KILICARSLAN
DATH",46,0.57,0.46,0.04,13
"Cloud
GX",63,0.76,0.35,0.08,21
"Kohliii
GRY",87,0.69,0.33,0.03,22
"jvhz
XS",86,0.74,0.28,0.19,31
"Governor
TLN",23,0.78,0.26,0.22,18
"NoXuS
SKUL",56,0.73,0.16,0.16,16
"flabben
GG",23,0.65,0.30,0.04,15
"adrnking
GRY",87,0.64,0.30,0.05,20
"sickrey
R8",131,0.55,0.36,0.05,21
"MateliaN
AKR",46,0.67,0.17,0.17,17
"NAKSU
HOWL.M",17,0.59,0.18,0.18,10
"gucc107
WU",49,0.82,0.24,0.06,26
"MERZAA
Atla",19,0.74,0.16,0.16,14
sinutso,23,0.57,0.30,0.13,13
"Seraph
OXEN",24,0.67,0.29,0.00,16
"Vince
CGN",37,0.59,0.32,0.03,12
"Zoestol
SAD",110,0.55,0.47,0.07,22
"Kevzii
ZOL",71,0.68,0.27,0.08,16
"Poetite
Surr",66,0.56,0.59,0.08,14
"Dazlly
VIS",163,0.75,0.16,0.10,22
"Teerapong
NKT",26,0.96,0.31,0.15,25
"mFH
THNK",20,0.60,0.45,0.00,12
"h6tedthemost
ACE",41,0.78,0.27,0.07,18
Alucard,23,0.57,0.13,0.00,13
nex1SphiX,20,0.70,0.25,0.05,14
msh,45,0.69,0.18,0.09,18
"seven
TSM",64,0.73,0.27,0.09,19
"stew
SFU.P",57,0.56,0.28,0.05,14
"Tag
DSY",54,0.76,0.35,0.09,15
"valyn
G2",92,0.59,0.22,0.05,16
"ORI4K
Lyos",24,0.54,0.29,0.04,13
"quantumrino
PMT",70,0.69,0.11,0.17,17
"Hate
LFG",109,0.71,0.22,0.12,18
"MERjie
VLTH",15,0.87,0.20,0.07,13
Quetz,18,0.56,0.39,0.17,10
etn,22,0.64,0.32,0.14,14
"Rayzey
ARC",26,0.58,0.31,0.12,15
"DelBisky
NYX",35,0.71,0.14,0.11,14
"Calamareee
TRIDENT",24,0.71,0.08,0.29,17
"tokyo
ROSE",51,0.55,0.45,0.02,14
"Teague
TACO",137,0.55,0.62,0.07,25
BBC,39,0.79,0.28,0.08,20
"penny
G2",64,0.73,0.25,0.06,19
"Boni
Burg",67,0.72,0.37,0.04,17
"Tim
ZMM.B",169,0.68,0.31,0.11,22
"Timotino
ROSE",51,0.73,0.24,0.14,15
"artzin
MIBR",113,0.68,0.19,0.17,20
"Polvi
GE",24,0.67,0.21,0.29,16
"Br0die
ACE",103,0.60,0.45,0.11,22
"Devine
YDZ.I",20,0.60,0.40,0.05,12
"Delend
NE",22,0.41,0.45,0.00,9
"Russ
GE",24,0.58,0.29,0.04,14
"YoWamu
NTH",67,0.52,0.40,0.07,15
"Wolverine
NTH",67,0.81,0.10,0.19,20
"CANADIAN
SCC",22,0.68,0.27,0.32,15
xiph,19,0.74,0.63,0.00,14
"snikk
Z10",92,0.74,0.29,0.10,22
"lurzy0y0
GAL",69,0.59,0.29,0.09,17
"Boo
TH",75,0.63,0.25,0.08,13
"iFly
Twis",106,0.70,0.13,0.13,19
"YuRinChi
TSG",44,0.68,0.16,0.07,16
"delas
ONS",20,0.65,0.35,0.10,13
"mitch
OXG",71,0.46,0.48,0.08,15
"svL
BTR",23,0.57,0.30,0.04,13
"skuba
OXG",71,0.63,0.32,0.04,22
"Blittz
OPY",64,0.69,0.31,0.09,16
"xelA
MIZ",56,0.75,0.21,0.18,19
"Bunny
F4Q",91,0.70,0.16,0.10,22
crayon,23,0.65,0.22,0.04,15
"DOXZ3R
RGES",23,0.65,0.35,0.00,15
"DeepMans
DATH",69,0.62,0.35,0.12,16
"skillZ
RVNT",83,0.71,0.29,0.14,26
"fred
FB",17,0.71,0.35,0.18,12
"sambae
Wook",22,0.64,0.45,0.05,14
Nirvana,21,0.76,0.24,0.14,16
"poegii
Ging",24,0.67,0.29,0.08,16
"kiNgg
LEV",55,0.89,0.15,0.04,22
"kyrrz
ZETA",19,0.68,0.11,0.11,13
"VenTT
HOWL",65,0.68,0.34,0.06,19
"Slandy
RF.GC",23,0.43,0.39,0.00,10
"mandjos1k
SES",19,0.68,0.42,0.11,13
"poof
dont",26,0.77,0.08,0.08,20
"Demiurge
MZP",20,0.70,0.25,0.05,14
"tomaszy
KC",139,0.58,0.41,0.05,18
"Guardy
BAR",45,0.67,0.20,0.04,15
NOBITA,42,0.64,0.31,0.02,14
"rurlz
KZ",24,0.67,0.21,0.04,16
Forcee,24,0.75,0.33,0.00,18
"vanity
C9",21,0.71,0.10,0.00,15
"PapaSmurf
VEXO",41,0.51,0.41,0.07,12
"kongared
AAA",68,0.72,0.29,0.10,20
"MaximN
NXT",26,0.73,0.35,0.08,19
"RgLMeister
MIBR",113,0.64,0.41,0.03,23
"Drone
MAD",117,0.71,0.20,0.16,18
"yelf
AMT",24,0.79,0.25,0.17,19
"Haitam
freq",32,0.69,0.13,0.09,22
"Sand
EGYPT",66,0.61,0.24,0.09,24
"GLYPH
MR",61,0.59,0.44,0.00,15
Dylan,26,0.54,0.54,0.04,14
"riku
NSIC",117,0.62,0.41,0.08,28
ArinJi,19,0.79,0.21,0.11,15
"Reapy
Irre",68,0.75,0.16,0.18,20
"Elite
BBL",42,0.64,0.21,0.02,15
"BerserX
BME",59,0.63,0.31,0.05,16
"Dreamas
MZP",20,0.55,0.20,0.10,11
"scrvbby
SCC.A",22,0.50,0.23,0.05,11
"benjii
the",80,0.63,0.26,0.10,19
"Absol
MRSH",70,0.77,0.26,0.11,24
DariusBBCDanis,19,0.63,0.37,0.05,12
"didii
MDK",40,0.63,0.33,0.05,13
Nater,43,0.77,0.16,0.21,19
"neto
NOTT",71,0.66,0.13,0.15,19
"al1en
CTLS",19,0.58,0.26,0.11,11
"HyP
MDR",48,0.52,0.44,0.06,13
"mess1
DOMS",38,0.68,0.00,0.16,13
"something
PRX",128,0.66,0.19,0.13,19
Repulsive,78,0.58,0.31,0.05,17
"9ianny
Try",43,0.74,0.23,0.05,18
"Nora
EG.GC",22,0.68,0.50,0.09,15
"Jemkin
RRQ",43,0.84,0.14,0.09,21
"Gvcci
CapN",14,0.71,0.36,0.07,10
"luna
DOMS",38,0.79,0.26,0.16,15
"SoOn
MDR",48,0.67,0.23,0.06,22
"gobera
LGCY",62,0.71,0.21,0.19,17
"Instxnct
Grif",88,0.75,0.14,0.23,21
"OuTLaW
SA",192,0.58,0.24,0.05,23
"SwiFii
Lyos",24,0.75,0.13,0.13,18
"tuyz
LOUD",101,0.56,0.39,0.04,18
"KNZY
EsG",32,0.63,0.47,0.00,20
"Fragger
SAW",26,0.58,0.62,0.08,15
"dos9
RVNT",83,0.72,0.16,0.13,22
"glo
SFU.P",57,0.74,0.33,0.04,16
"starxo
KOI",68,0.57,0.34,0.10,18
"Javelin
LGE",21,0.81,0.14,0.19,17
"zepher
VL",64,0.67,0.36,0.06,18
danKey,24,0.79,0.13,0.17,19
"Wavy
SRP",45,0.71,0.24,0.07,23
"ExiT
Twis",106,0.60,0.42,0.07,17
"blaZek1ng
GE",24,0.71,0.21,0.00,17
"tsack
GN",24,0.46,0.50,0.00,11
"KPZET
BAR",45,0.73,0.27,0.09,17
"richzin
LGCY",62,0.61,0.26,0.08,15
bellatr1x,20,0.90,0.05,0.10,18
"kev
Fish",133,0.75,0.15,0.15,20
"Zey
ALM",20,0.65,0.35,0.20,13
"Pie
Colo",24,0.54,0.54,0.00,13
"Gloomy
HOWL",65,0.60,0.37,0.02,17
"NSD
ORG",24,0.67,0.25,0.08,16
"maniek
BAR",45,0.73,0.13,0.20,19
isaiah,20,0.65,0.15,0.10,13
"sayoo
GRY",87,0.72,0.18,0.16,21
"Blahst
ZMM.B",169,0.63,0.28,0.05,16
"SouhcNi
SUP",77,0.61,0.44,0.13,20
"Impecunity
NG",37,0.68,0.24,0.16,19
arcaea,90,0.58,0.44,0.06,16
"no1syboy
MBH",63,0.71,0.16,0.21,19
"maestr0
XLD",110,0.75,0.14,0.15,26
"Ange
MAD",117,0.66,0.26,0.09,16
"Kozok
PRZ",45,0.58,0.36,0.04,16
"amy
G2.G",111,0.64,0.22,0.08,19
"lil d
Pros",23,0.61,0.04,0.13,14
"xnfri
VL",64,0.75,0.19,0.08,17
HS7,19,0.79,0.00,0.11,15
"eugeneS
SKYE",55,0.67,0.16,0.13,17
"pryxi
NXT",71,0.73,0.24,0.15,30
"fiziq
YFP",64,0.58,0.47,0.05,15
"Dep
ZETA",21,0.81,0.10,0.24,17
"Near
UNT",145,0.74,0.21,0.09,20
"Outcazt
CHCH",44,0.55,0.48,0.05,14
"vii
CARA",41,0.71,0.07,0.24,23
"azys
MLT",47,0.89,0.17,0.09,22
"Asce
THAN",22,0.59,0.27,0.05,13
"memi
KS",26,0.62,0.38,0.04,16
Gelatycat,30,0.63,0.13,0.07,19
"LIQUID
TU",127,0.64,0.45,0.07,24
"Felce
NE",33,0.82,0.24,0.03,21
"f4ngeer
tras",36,0.67,0.22,0.11,12
"vAgue
UNT",165,0.78,0.13,0.23,29
"pancc
HERO",141,0.70,0.23,0.11,23
"Vedi
BPX",20,0.60,0.35,0.10,12
"silenx
SAD",23,0.61,0.22,0.17,14
"tdawgg
QOR",72,0.68,0.25,0.13,18
"JessieVash
TS",19,0.53,0.63,0.00,10
"karie
SNG",34,0.82,0.18,0.09,14
"moose
C9",19,0.42,0.32,0.21,8
"ZachKappa
CHCH",91,0.69,0.20,0.08,25
Alda,22,0.86,0.05,0.18,19
"MOJJ
EF",77,0.58,0.14,0.08,24
Lakaa,22,0.64,0.23,0.05,14
Benderr,39,0.69,0.26,0.18,17
ennui,18,1.11,0.06,0.28,20
"NamGoku
Cybe",19,0.68,0.26,0.05,13
"prince
TBK",21,0.52,0.19,0.05,11
dre,20,0.65,0.20,0.00,13
"Kuripuuya
KC.GC",88,0.64,0.26,0.14,16
"Jurkey64
RGN",24,0.58,0.42,0.04,14
"zery
DIV",64,0.64,0.30,0.16,17
starrz,20,0.40,0.50,0.00,8
"xffero
RRQ",43,0.70,0.26,0.12,15
"JustnatioNN
UNT",63,0.75,0.30,0.14,28
"JayH
DSG",37,0.65,0.32,0.00,14
"Vorwenn
BAR",45,0.53,0.36,0.02,12
"nukkye
GX",43,0.58,0.30,0.07,14
"tesseract
MLT",21,0.52,0.29,0.10,11
"sh0twell
RETA",32,0.59,0.53,0.03,19
"nzr
FUR",15,0.67,0.27,0.07,10
"Yurii
CASE",26,0.65,0.46,0.00,17
"Medusa
DFM",41,0.56,0.32,0.10,13
"starkk
NOVO",53,0.57,0.26,0.04,14
"NcSlasher
BME",59,0.73,0.36,0.10,21
AlMtRoOo3,86,0.67,0.31,0.08,18
"ShadoW
KOI",68,0.65,0.38,0.04,18
"Pr
SPE",23,0.52,0.43,0.04,12
"KovaQ
ATN",33,0.82,0.12,0.09,23
"xenon
NASR",171,0.58,0.39,0.09,17
"Killu
3D",46,0.63,0.17,0.07,17
"Shak0w
Colo",24,0.67,0.42,0.04,16
"waleed
UG",86,0.65,0.22,0.06,16
"bramz
ZER",30,0.73,0.10,0.10,22
"Lightningfast
GE",24,0.54,0.42,0.13,13
"ZK
MU",110,0.56,0.25,0.03,16
Shinobu,63,0.67,0.22,0.03,18
daseinzumtode,40,0.50,0.63,0.03,12
"Laz
ZETA",21,0.52,0.14,0.19,11
"Reality
SPE",23,0.91,0.26,0.09,21
"isaa
Ecli",16,0.63,0.19,0.00,10
Melsm,15,0.87,0.27,0.20,13
"kray
Soli",22,0.64,0.36,0.14,14
"esmonde
KZ",46,0.74,0.26,0.07,19
"katsumi
XSET",17,0.88,0.06,0.12,15
"A1MBOT
Avai",67,0.72,0.21,0.03,17
"Conch
PFlu",56,0.75,0.07,0.14,19
"tconda
UC.Fem",30,0.77,0.13,0.23,23
"SUMM3R
BSG.GC",28,0.68,0.11,0.04,19
Shawn,37,0.81,0.22,0.08,15
"nataNk
M8",19,0.79,0.16,0.05,15
"nitr0
M80",19,0.32,0.84,0.05,6
"Natasha
CARA",41,0.63,0.29,0.10,13
"Muzz
BOBO",88,0.55,0.32,0.06,16
kapelusznik,22,0.73,0.45,0.05,16
"almndra
LEV.GC",23,0.65,0.22,0.13,15
"k1ngkappa
THE",68,0.75,0.18,0.19,22
"eXampL
DIV",38,0.68,0.18,0.11,17
Dignified,45,0.62,0.49,0.04,16
"Ksiaze
SC",46,0.70,0.11,0.09,17
"weeping
Team",18,0.72,0.39,0.11,13
"adelano
UG",82,0.67,0.35,0.10,23
"Mot1on
CTLS",71,0.65,0.39,0.01,13
"peace
TWIS.O",66,0.55,0.47,0.03,16
