Player,RND,KPR,APR,FKPR,KMAX
"Near
UNT",103,0.82,0.20,0.12,19
"May
BSCT",61,0.90,0.20,0.15,29
"Wild0reoo
PHI",16,0.81,0.31,0.00,13
"iBrocky
KRAKEN",101,0.79,0.29,0.04,18
"BladeZ
ATHZ",39,0.79,0.56,0.08,18
"Trick
MAD",44,0.84,0.34,0.09,21
"pryxi
NXT",173,0.90,0.22,0.10,28
"Kozok
PRZ",108,0.68,0.42,0.12,16
"Mikael
ARF",53,0.77,0.30,0.11,23
"FakeAnanas
Sila",54,0.81,0.37,0.13,22
"IKANA
GZL",20,0.85,0.15,0.00,17
"Demon1
NRG",83,0.81,0.20,0.28,21
Tigeraxd,18,0.94,0.06,0.33,17
"mizu
9z",60,0.83,0.17,0.15,20
"Hate
LFG",44,0.82,0.39,0.09,25
"Spartabang
Team",23,0.83,0.35,0.04,19
wodahS,22,0.95,0.23,0.09,21
danKey,30,0.80,0.20,0.10,24
"JoJo
FA",30,0.80,0.20,0.10,24
"practo
AKM",83,0.86,0.22,0.14,23
"reazy
BBL",36,0.61,0.42,0.06,12
"Ooriime
3D",38,0.71,0.11,0.03,16
"raafa
HERO",105,0.65,0.28,0.06,22
"jubs
MIBR",82,0.70,0.26,0.13,15
"Morgausse
N8V",198,0.75,0.29,0.10,21
"wulfanite
Army",47,0.96,0.23,0.23,31
fives,15,0.80,0.33,0.20,12
"dom
IluZ",23,0.91,0.09,0.26,21
"DEATHMAKER
TRS",24,1.00,0.17,0.42,24
"Narcius
SANGAL",72,0.88,0.31,0.06,24
"IDG
ONS",20,0.95,0.20,0.05,19
"Samphire
MLT.GC",30,0.83,0.10,0.07,25
"avery
YFP",71,0.70,0.41,0.08,17
"jowa
TM",147,0.81,0.20,0.11,22
"Oderus
MxS",40,0.65,0.13,0.10,15
"XnB
VLYN",26,0.92,0.15,0.08,24
"YamzzI
FL.GC",17,0.47,0.71,0.06,8
"Anq
RGES",99,0.74,0.21,0.23,19
blondesh,22,0.77,0.05,0.05,17
"emluo
QTS",129,0.85,0.29,0.08,22
kajsiab,39,0.92,0.41,0.10,19
"edith
YFP",50,0.60,0.42,0.22,15
Gatito,24,0.88,0.67,0.04,21
"Kiddo
GMX.L",18,0.89,0.28,0.28,16
"LBY
RGES",99,0.79,0.30,0.07,27
"Bing Chilling
TAMU",67,0.73,0.33,0.10,18
"A1MBOT
Avai",49,0.94,0.16,0.02,24
"Boni
Burg",129,0.78,0.35,0.10,19
alberto,21,0.67,0.38,0.14,14
"none
9z.GC",59,0.85,0.24,0.19,20
"maze
BCK",13,0.46,0.31,0.08,6
"maestr0
XLD",92,0.88,0.30,0.07,24
"tess
MLT.GC",72,0.68,0.19,0.04,16
Junju,17,1.00,0.06,0.24,17
"BeYN
DRX",39,0.74,0.18,0.05,16
"Rexon
EYG",64,0.70,0.48,0.06,18
"KP
RF.GC",78,0.77,0.23,0.08,22
"ShreyUwU
Noct",74,0.74,0.31,0.05,21
"Liz
6K.Fem",65,0.83,0.15,0.22,20
"lena
Van",21,0.71,0.48,0.14,15
benas,24,0.83,0.21,0.21,20
"scarn
SAD",135,0.90,0.16,0.22,24
"parscofield
Mine",98,0.91,0.19,0.23,20
"Matt
Burg",101,0.78,0.31,0.09,27
"Ivory
RH",32,0.88,0.47,0.22,17
"ritsu
Gala",30,0.67,0.23,0.00,20
"Kylee
ARF",37,0.76,0.14,0.05,19
"OniBy
AKR",56,0.75,0.36,0.07,21
"Flaring
AE",133,0.64,0.47,0.02,21
"Hitch
ESC",59,0.71,0.51,0.02,18
"bzt
CG",108,0.70,0.21,0.08,19
"NeFi
PRZ",108,0.66,0.54,0.09,17
"Marved
NRG",83,0.76,0.27,0.08,21
"tokyo
ROSE",58,0.81,0.34,0.26,20
"Edw4rd
0Zer",55,0.73,0.29,0.07,14
"Aurorali
RyZe",38,0.82,0.24,0.13,17
"Neli
FKS.S",62,0.69,0.27,0.05,19
"GianSanity
1MS",104,0.88,0.16,0.16,28
rynzdan,22,0.77,0.32,0.18,17
"Insider
KPI",40,0.80,0.28,0.15,17
"jeed
TDK",19,0.68,0.37,0.00,13
"ikyoo
FKS.S",62,0.85,0.15,0.26,19
"Karina
FKS.S",62,0.79,0.11,0.15,21
Shotoo,57,0.75,0.33,0.04,20
"Noia
SR",166,0.86,0.19,0.10,26
shadow,19,0.68,0.53,0.11,13
347moretti,38,0.66,0.13,0.05,15
Nattoday,20,0.90,0.20,0.15,18
CRIME,18,0.89,0.06,0.22,16
"Cosmo
Valk",17,0.82,0.35,0.29,14
SimplyQ101,22,0.73,0.27,0.23,16
"noumit
KOPF",149,0.73,0.23,0.08,21
"Whats Wong
ARC",176,0.74,0.30,0.05,25
TAKATAKA,42,0.76,0.21,0.14,17
"austifrosti
TAMU",67,0.84,0.19,0.12,21
"Tuli
9z",60,0.80,0.15,0.17,20
"Shalz
HGE",26,0.77,0.23,0.19,20
"Creamydreamy
SNS",75,0.81,0.29,0.09,38
"Famzzam
SNS",75,0.75,0.24,0.09,28
xen1x,21,0.90,0.10,0.05,19
"SEIDER
FKS",41,0.63,0.24,0.05,13
Cadet,24,0.96,0.21,0.04,23
"pr0phet
K10",19,0.95,0.00,0.32,18
"Saikiwi
UW.GC",132,0.83,0.20,0.18,25
"misu
DSG",129,0.74,0.36,0.03,23
"NakJi
LFG",44,0.64,0.48,0.14,18
"Ticey
SNS",75,0.84,0.11,0.17,29
"Moves
LFG",44,0.80,0.27,0.07,18
"vii
CARA",84,0.82,0.14,0.24,25
"Sillyseal27
KS",22,0.91,0.05,0.14,20
bo0ming,24,0.67,0.17,0.04,16
radiohead,40,0.80,0.38,0.13,17
"winderz
OK",20,0.85,0.15,0.20,17
Fezisss,91,0.75,0.14,0.05,19
Lendary,84,0.74,0.20,0.04,19
KIM,22,0.73,0.36,0.14,16
"Zimo
Twis",239,0.72,0.36,0.05,23
"Fweshest
FC",23,0.78,0.35,0.09,18
"crashies
NRG",83,0.72,0.25,0.06,18
"Haxtrax
Sila",48,0.92,0.19,0.19,29
"SkRossi
RVNT",92,0.73,0.24,0.11,20
"Karon
GEN",157,0.75,0.34,0.09,20
"Chadi
ESC",59,0.83,0.19,0.24,17
"fishball
TDK",19,0.63,0.68,0.05,12
"Noraneko
IGZ.Fe",40,0.75,0.18,0.05,18
"HearthBeat
MZP",46,0.72,0.37,0.11,18
"Andersin
BTR",185,0.84,0.31,0.06,31
"Sandra
GK",38,0.79,0.13,0.11,20
"Saalped
SGZ",55,0.76,0.35,0.07,19
Noor,81,0.60,0.38,0.09,18
Liminal,20,1.15,0.25,0.25,23
ivy,39,0.97,0.26,0.23,26
"lucas
MFC",207,0.76,0.25,0.06,24
"Dark3st
SAD",202,0.79,0.42,0.06,23
"KIS
RIOS",20,0.80,0.20,0.10,16
"Laz
NKT",48,0.69,0.40,0.15,20
"biazik
KRÜ.B",22,0.82,0.23,0.05,18
"m4ndzin
LOUD.GC",68,0.74,0.49,0.04,17
"Jerk
WU",117,0.78,0.28,0.04,22
"Waer
FH",61,0.80,0.18,0.10,20
"Bobovo
IluZ",23,0.74,0.17,0.17,17
"Ivy
AKV.GC",28,0.79,0.64,0.14,22
"albus
RN",70,0.69,0.27,0.04,16
"tdawgg
QOR",59,0.66,0.22,0.07,17
"vizsla
FOC",23,0.74,0.13,0.09,17
"MrFaliN
FUT",20,0.60,0.30,0.15,12
"Leyre
MDK",24,1.00,0.21,0.13,24
"kaajak
APK",19,0.79,0.21,0.21,15
"VYX
FCN",238,0.68,0.26,0.06,19
"Alyssa
Alloy.Fe",57,0.79,0.16,0.12,18
"syfi
Argo",43,0.79,0.40,0.07,19
"circu
FLK",19,0.84,0.21,0.05,16
bioforst,44,0.80,0.30,0.11,19
Loweed,49,0.73,0.14,0.14,19
"Menna
FSX",65,0.80,0.35,0.02,23
"Jerrwin
SEN",128,0.87,0.16,0.25,35
"luckeRRR
SGE",56,0.80,0.45,0.13,17
Kyun,21,0.86,0.24,0.00,18
"miwa
SNX.F",48,0.77,0.44,0.04,19
"Palla
puGG",113,0.95,0.12,0.24,27
"ALEKSANDAR
MU",102,0.76,0.46,0.12,19
"June
CG.GC",108,0.79,0.18,0.06,20
"niciplesss
IRIS",19,0.89,0.26,0.11,17
"Jrmzie
CC P",106,0.80,0.25,0.12,22
"jcrueL
NBG",23,0.78,0.13,0.04,18
"Munchkin
GEN",157,0.71,0.25,0.04,19
T0BA,43,0.84,0.21,0.07,20
"empty
ONS",20,0.85,0.10,0.10,17
"richie
Thug",21,0.86,0.10,0.10,18
"ganter
NOTT",20,0.95,0.10,0.10,19
"momo
C4C",57,0.70,0.46,0.07,24
"SecondLove
APH",98,0.71,0.30,0.04,19
"FrostyZ
MAS",19,0.84,0.11,0.21,16
"NINJA
FLYM",36,0.72,0.17,0.17,15
"globeX
CHCH",108,0.80,0.19,0.12,28
POTATOMUNCHA,39,0.87,0.03,0.13,19
exa,105,0.73,0.39,0.11,20
Hibui,20,0.80,0.20,0.00,16
Ponk,20,0.90,0.10,0.05,18
"troublemaker
SKUL",36,0.50,0.25,0.00,10
"roompa
VLYN",89,0.70,0.28,0.06,19
"tokameite
KPI.S",53,0.96,0.34,0.09,39
Noir,101,0.77,0.21,0.12,24
"Uncreative
1ms",43,0.77,0.28,0.14,22
"gabiTê
TLV",35,0.83,0.23,0.09,18
"MerSa
GS",111,0.58,0.73,0.05,15
"Tonbo
FL",73,0.81,0.27,0.08,23
"MrTenzouEz
SZ",57,0.72,0.35,0.14,18
Joshi,21,0.71,0.38,0.10,15
"Kanpeki
TWT",114,0.74,0.38,0.08,21
"Kaoticcc
SaD",193,0.86,0.16,0.18,29
SaintZK,22,0.82,0.23,0.14,18
"xffero
RRQ",62,0.79,0.18,0.13,19
"Cami
FIRE",24,0.67,0.42,0.04,16
"caMz
WSU",81,0.75,0.19,0.19,21
"KING VINNY
99S",70,0.81,0.17,0.04,25
"Glance
KC.GC",108,0.78,0.31,0.08,36
"Supiree
GUP",24,0.88,0.17,0.25,21
"zaninZS
SGZ",79,0.81,0.15,0.09,21
"Razziss
TLM",19,0.79,0.26,0.16,15
"Desi
FKS.S",62,0.73,0.35,0.10,18
"Valentina
UNLP.GC",24,0.83,0.50,0.13,20
rego,20,0.65,0.20,0.05,13
"richzin
LGCY",105,0.73,0.24,0.06,18
DizzyFps,117,0.65,0.31,0.04,26
"Feniz
EXL",86,0.72,0.16,0.08,25
"ary
NCL.GC",57,0.79,0.11,0.11,21
"nerve
QOR",59,0.63,0.46,0.07,16
"xccurate
T1",56,0.79,0.23,0.02,29
"Jremy
TS",152,0.88,0.17,0.22,27
"ceeJay
Fish",85,0.76,0.24,0.06,20
"Spolen
MZP",61,0.66,0.31,0.07,14
"Cherzinga
SYNC",20,0.65,0.35,0.25,13
"subbey
TDK",19,0.74,0.26,0.05,14
des,18,0.72,0.44,0.11,13
"kv7m
UNta",24,0.63,0.50,0.08,15
Needy,16,0.94,0.25,0.06,15
Ghosty,24,0.92,0.08,0.25,22
"damaraa
THE",55,0.82,0.29,0.18,19
"tconda
UC.Fem",48,0.96,0.19,0.29,23
"cbui
SNG",22,0.82,0.36,0.00,18
ranch,20,0.85,0.15,0.15,17
"Medusa
DFM",67,0.75,0.21,0.18,19
"SyKo
PUG",98,0.84,0.18,0.08,31
"OuTLaW
SA",136,0.69,0.32,0.09,28
"renz
WU",60,0.72,0.23,0.08,17
"desire
SPRT",79,0.76,0.46,0.10,17
guizx,23,0.78,0.13,0.04,18
"Evie
Akum",76,0.86,0.13,0.22,20
Gogs,20,0.85,0.20,0.15,17
"forgetw0w
Wave",37,0.76,0.19,0.14,16
"glo
SFU.P",83,0.73,0.18,0.10,20
"B1SK
KPI",40,0.75,0.18,0.23,18
"tesseract
MLT",65,0.75,0.31,0.05,17
"SimonD4rk
R8",65,0.75,0.22,0.12,17
"hyjinx
HU",151,0.76,0.36,0.10,25
"Governor
TLN",91,0.85,0.24,0.12,22
"ban
TLN",91,0.91,0.19,0.21,26
"Moh
FLC",136,0.72,0.13,0.08,22
"plat1num
Stas",21,0.86,0.14,0.14,18
Contrarian,19,1.05,0.05,0.21,20
"Killu
3D",56,0.79,0.16,0.05,18
"Mazuong
BOBO",23,0.87,0.13,0.17,20
"B3ASTM0D3
OVA",42,0.71,0.40,0.14,15
"Panda
GnG.W",19,0.74,0.79,0.16,14
"sh1n
KC",37,0.59,0.43,0.00,15
"Xan
LZE",139,0.88,0.26,0.19,26
"d3mur
YARI",23,0.87,0.22,0.22,20
"SkyIsBlue
MGLZ",17,1.00,0.12,0.18,17
CorgiN,20,0.65,0.55,0.05,13
"TiTaN
SZK",19,0.89,0.11,0.11,17
"BRIAN
RC",60,0.73,0.27,0.20,28
"N4RRATE
KC",37,0.78,0.41,0.08,17
"moonxixixi
DEWA.B",57,0.58,0.35,0.05,12
"LIQUID
TU",70,0.67,0.51,0.07,17
"NiNix
PLS",44,0.98,0.18,0.07,22
"Dynasty
MCOM",23,0.65,0.30,0.13,15
"Cloud
GX",55,0.75,0.20,0.07,16
Scarlet,24,0.58,0.46,0.00,14
vvv,17,0.94,0.12,0.24,16
Docks,26,0.81,0.15,0.00,21
"Spaz
TACO",63,0.79,0.35,0.06,19
"eleo
OVA",42,0.74,0.17,0.10,20
SalmonRolls,59,0.71,0.19,0.10,17
"marteen
KC",37,0.78,0.14,0.24,15
"deminatiX
IW",21,0.86,0.00,0.14,18
"Kakarot
ZOL",61,0.82,0.21,0.13,20
"izze
SAVA",49,0.78,0.16,0.06,20
carcy,24,0.96,0.13,0.21,23
"Br1ckzl
VIS",170,0.78,0.29,0.09,27
Frosty,48,0.83,0.06,0.10,26
"A77
WU",138,0.75,0.34,0.05,19
"awpi
C4C",100,0.96,0.13,0.21,29
"aluvily
Sere",33,0.64,0.42,0.03,14
"Flop1na
WILD.F",47,0.87,0.13,0.09,22
Juzo,16,0.94,0.19,0.00,15
"logaN
M8",36,0.75,0.22,0.08,14
"Lilouuuuuuu
Huge",16,0.75,0.19,0.06,12
lopesBoy,19,0.79,0.32,0.11,15
"Xross
NS",22,0.77,0.32,0.14,17
"Winteryrook
R8",65,0.78,0.25,0.17,21
"Antidote
MLT",85,0.67,0.41,0.04,19
"rezq
G2.G",81,0.78,0.16,0.19,19
jid,100,0.79,0.21,0.07,28
brb,20,0.70,0.25,0.00,14
Zarakissme,20,0.70,0.40,0.20,14
"keznit
KRÜ",42,0.79,0.07,0.14,19
"thebigfiz
MDR",39,0.72,0.36,0.05,17
"Ange
MAD",49,0.67,0.35,0.10,21
"Simulate
LAG",20,0.95,0.05,0.20,19
"deNaro
RED",131,0.71,0.37,0.05,21
Dommy,24,0.63,0.63,0.00,15
"icy
BNDT",20,0.85,0.25,0.20,17
"ripmeL
VIDA",22,0.77,0.27,0.05,17
"babzzz
ZIK",59,0.76,0.25,0.14,22
yazh1,37,0.84,0.11,0.24,23
"Allen
BCS",19,0.58,0.63,0.05,11
Lame,22,0.82,0.36,0.00,18
"aproto
TSM",64,0.75,0.13,0.06,18
"ri4d
BLX",42,0.88,0.05,0.19,24
BLOD,72,0.82,0.36,0.07,23
Scarlet,22,0.82,0.32,0.05,18
"krejzzs
INCO",18,0.89,0.00,0.06,16
"silentzz
2G",24,0.75,0.08,0.21,18
"Serenity
GHR",118,0.89,0.13,0.15,31
"eNes
SGE",56,0.73,0.27,0.07,16
"Floaty
CSUL",63,0.79,0.19,0.13,21
"Sunset
Curs",23,0.83,0.43,0.04,19
Bob Ross,63,0.89,0.13,0.10,23
"Flossie
FIRE",91,0.84,0.29,0.07,24
Hansia,44,0.77,0.23,0.09,19
young thug,21,0.95,0.24,0.14,20
Rita,20,0.60,0.40,0.20,12
"eigne
CU",15,0.87,0.00,0.07,13
"Unfair
UOL",19,0.79,0.16,0.16,15
"moner
R8",65,0.65,0.20,0.09,17
"cgrs
MITH",75,0.75,0.35,0.09,28
"LewN
GS",111,0.78,0.19,0.24,25
"fausTao
ARF",37,0.81,0.14,0.24,23
"Reita
MRSH",73,0.89,0.19,0.11,27
m0narcS,20,0.75,0.05,0.10,15
"FallX
GLAB",117,0.92,0.12,0.25,29
wiggles,37,0.95,0.22,0.05,20
"Kongi
NXT",64,0.63,0.23,0.05,15
"DataKiller
Six",68,0.74,0.25,0.10,17
shes mine,20,0.70,0.10,0.25,14
Fujoshi Lover,20,0.75,0.30,0.15,15
"MolisB
IFZ",24,0.79,0.17,0.00,19
"6sonya
O1O",90,0.74,0.24,0.07,25
"Sinaway
AIC",23,1.00,0.26,0.13,23
"natty
CAL.S",20,0.95,0.15,0.10,19
"Poly
FSS",43,0.84,0.23,0.09,22
"FREY
LZE",139,0.68,0.13,0.07,17
"Javelin
LGE",192,0.85,0.11,0.24,25
"Mazino
LEV",38,0.61,0.55,0.08,14
"Elab0rate
Sols",37,0.92,0.24,0.14,17
"Zamal
VLYN",26,0.92,0.15,0.19,24
"Romii
DLT",23,0.74,0.09,0.09,17
"seven
TSM",92,0.71,0.38,0.08,21
"rawfiul
MLT",85,0.75,0.20,0.18,25
Vossu,132,0.65,0.48,0.08,21
Exeyy,18,0.89,0.11,0.22,16
"Julipe
WILD.F",47,0.72,0.19,0.11,19
"neptune
TWT",126,0.79,0.47,0.08,23
"gobera
LGCY",105,0.81,0.16,0.20,26
"Lele
VENI",39,0.72,0.15,0.08,14
"quantumrino
PMT",176,0.85,0.11,0.21,25
"Cohburg
SAD",135,0.72,0.19,0.10,19
"Georggyyy
VAL",75,0.88,0.29,0.13,24
After,22,0.73,0.23,0.00,16
"Lynxz
RGS",62,0.79,0.32,0.13,17
"Fable
Dead",35,0.71,0.31,0.09,14
"stax
DRX",60,0.62,0.23,0.07,14
"Yuta
CG",98,0.70,0.23,0.09,15
"DOXZ3R
RGES",64,0.72,0.19,0.05,18
"NowaXxZang
CG",98,0.73,0.32,0.09,22
"Annie
O1O",86,0.78,0.16,0.21,26
"BORKUM
TS",152,0.69,0.39,0.12,24
"SemberN
AW3",42,0.86,0.21,0.10,22
"4Gruch
INCO",108,0.69,0.34,0.06,21
"ExiT
Twis",239,0.79,0.16,0.13,28
Four,21,0.67,0.19,0.05,14
"Fuzzie
TEAR",21,0.76,0.38,0.00,16
"ja2
Huge",16,0.50,0.13,0.06,8
"jocuS
Waff",128,0.65,0.33,0.10,25
"t3xture
GEN",157,0.89,0.09,0.16,28
"Killua
MITH",75,0.80,0.16,0.09,26
"nTK
BAAM",18,0.72,0.11,0.11,13
"artzin
MIBR",63,0.90,0.16,0.24,28
"chrollo
GMX",50,0.68,0.32,0.06,13
Mami,39,0.72,0.26,0.05,14
"nate
MR",93,0.88,0.08,0.24,32
"Exalt
AMB",43,0.67,0.49,0.02,18
"Raquinuki
FSX",79,0.66,0.19,0.09,14
"Shintaro
ZOL",72,0.81,0.33,0.25,23
"c4Lypso
VLYN",89,0.73,0.26,0.09,19
"xann
SNG",129,0.88,0.15,0.25,22
"lukxo
GLRS",40,0.65,0.33,0.15,15
Rossi,21,0.90,0.29,0.29,19
"Matrixx
FKS",41,0.68,0.22,0.15,15
gremlinguini,20,0.75,0.20,0.00,15
"Jayyyzor
Infe",21,0.62,0.48,0.14,13
Uvdjet,24,0.75,0.29,0.08,18
Elevati,41,0.80,0.32,0.20,21
"whitr
Torc",24,0.75,0.17,0.21,18
"rood
GLRS",40,0.58,0.18,0.03,14
"req
MFC",184,0.89,0.10,0.14,25
"Deqadz
RUD",43,0.72,0.35,0.14,20
"stolen
TOG",62,0.74,0.29,0.08,20
"rover
Akum",21,0.52,0.95,0.14,11
"Corazon
ATH",20,0.75,0.30,0.20,15
"Tim
ZMM.B",18,0.78,0.11,0.11,14
Raiii,20,0.65,0.35,0.10,13
"xad
AXL",20,0.70,0.05,0.00,14
"TeddyIsFluffy
GT.G",19,0.79,0.11,0.05,15
"amy
G2.G",81,0.67,0.16,0.02,19
Shpeedyy,21,0.67,0.14,0.05,14
"Xan
Army",47,0.81,0.23,0.13,25
"Snowi
OF",42,0.69,0.52,0.05,16
"Vulcan
AWAK",18,0.78,0.28,0.06,14
"Nh0zKon
YMG",55,0.73,0.25,0.13,14
Pucca,24,0.83,0.63,0.29,20
"anesilia
GMX.L",24,0.71,0.29,0.13,17
"Infinity
OU",36,0.78,0.14,0.08,19
"Lateu
fuVi",24,0.71,0.21,0.00,17
"swagzor
Orac",20,0.80,0.20,0.00,16
"Chanyboi
BNB",84,0.80,0.37,0.08,19
Chulaa,39,0.69,0.23,0.08,18
"Shak0w
Colo",109,0.74,0.30,0.12,27
"abbie2k
LYFT",54,0.83,0.15,0.13,24
"Jady
ZER",19,0.95,0.42,0.16,18
"invy
TS",152,0.67,0.43,0.09,19
"Adenina
9z.GC",59,0.64,0.44,0.03,19
"Nahsie
WU",117,0.79,0.17,0.11,19
"freeing
DK",91,0.77,0.23,0.07,22
zhen,26,0.92,0.19,0.23,24
"JessieVash
TS",152,0.74,0.28,0.06,22
"quens1on
RC",18,0.94,0.17,0.06,17
"MCD
EQZ",46,0.85,0.17,0.07,24
"VenTT
HOWL",68,0.82,0.31,0.09,24
"gMd
TSM",64,0.75,0.31,0.08,23
"furbsa
Feel",44,0.86,0.09,0.25,23
Dignified,117,0.68,0.49,0.08,19
"KRX
XIA",46,0.83,0.22,0.17,20
"guuih
FSN",39,0.74,0.13,0.13,16
"Pain
IluZ",121,0.70,0.24,0.05,18
"TakaS
M8",36,0.92,0.19,0.14,26
"consu
KRÜ.B",54,0.63,0.41,0.09,20
"NcSlasher
BME",34,0.71,0.29,0.12,24
"bae
FUR.F",24,0.75,0.13,0.04,18
"Louboutin
VIC",70,0.71,0.23,0.06,18
"Happen
PMT",176,0.72,0.27,0.07,24
"Leosen
SGE",56,0.77,0.21,0.21,16
"phc
KAMI",79,0.76,0.32,0.18,21
Aphrodite,60,0.88,0.12,0.08,20
"ALL3Y
OPY",24,0.83,0.04,0.13,20
"micaela
KRÜ.B",22,0.64,0.36,0.14,14
"al0rante
FKS",41,0.78,0.10,0.05,21
"etan
CSP",117,0.57,0.31,0.07,18
"JSIN
UCF.G",28,0.89,0.29,0.04,25
rice,68,0.71,0.21,0.19,21
"squirmor
UCF.B",74,0.81,0.11,0.09,21
"fzkk
COOP",66,0.70,0.44,0.06,19
"SCar
ARF",37,0.68,0.35,0.08,13
helkii,34,0.56,0.21,0.06,10
"Magneto
tgz",80,0.74,0.29,0.11,19
RIRI,20,0.85,0.15,0.05,17
"liazzi
FUR",47,0.77,0.28,0.06,19
"Kaah
TLV",50,0.72,0.32,0.06,23
"dRKY
IW",21,0.67,0.24,0.14,14
"Petra
G2.G",81,0.69,0.23,0.07,16
"Boomy
Over",20,0.60,0.25,0.15,12
"dis
CSUL",63,0.78,0.29,0.21,21
"Tura
FSX",79,0.67,0.23,0.06,23
"felito
buch",35,0.71,0.09,0.03,14
"aru
F5",19,0.32,0.84,0.00,6
lali,26,0.69,0.31,0.08,18
"Rebo
ROSE",79,0.77,0.11,0.08,22
Angiewes,16,0.81,0.13,0.25,13
"PoomOneLove
NKT",48,0.69,0.46,0.06,23
Banunu,22,0.73,0.55,0.05,16
"RYRY
ARC",176,0.72,0.21,0.11,20
"envi
Simp",15,0.67,0.13,0.07,10
Fighter,70,0.83,0.24,0.11,22
"jas0n
RyZe",109,0.83,0.18,0.13,24
"meleliita
LEV.GC",41,0.80,0.10,0.12,19
"stew
SFU.P",52,0.50,0.33,0.06,11
"jzz
MIBR",63,0.73,0.19,0.10,18
"HUYNH
YFP",22,0.73,0.36,0.09,16
"MicroBrilk
MorJ",84,0.75,0.32,0.11,20
"Kel
1MS",104,0.73,0.18,0.10,22
"Kevzii
ZOL",61,0.62,0.31,0.03,17
Dephny,17,0.82,0.24,0.24,14
Buzz,42,0.90,0.07,0.26,19
"Xhowi
MR",93,0.66,0.19,0.09,19
"Askia
HERO",105,0.58,0.49,0.06,15
"allthewayPat
TOG",62,0.71,0.44,0.10,24
ChiaWei,23,0.74,0.26,0.04,17
"Bunny
F4Q",57,0.77,0.32,0.30,21
Slammed,42,0.90,0.10,0.24,19
"Nunmeister
B8",20,0.65,0.30,0.05,13
"ExciteMVP
NBG",23,0.78,0.26,0.04,18
Caucasus,17,0.47,0.35,0.00,8
"oonzmlp
MARU",62,0.84,0.24,0.13,18
"Kssar
VIS",170,0.78,0.17,0.22,26
"CHIMEI
OF",23,0.57,0.61,0.04,13
"ChloePrice
DoeS.C",16,1.06,0.13,0.13,17
Gwangboong,75,0.85,0.15,0.17,28
"Jinboong
SG",75,0.71,0.27,0.17,28
"Venka
GRY",76,0.80,0.09,0.14,21
"Deria
Vien",50,0.68,0.46,0.06,20
Laleh,50,0.58,0.40,0.04,19
"Tacolilla
FSN",39,0.64,0.44,0.05,15
"binz
SOA",16,0.94,0.06,0.00,15
"Alu
O2",40,0.53,0.40,0.03,12
"monSi
BC",45,0.73,0.18,0.09,19
aneXcks,20,0.75,0.15,0.05,15
teeson,81,0.62,0.40,0.04,14
"Princessicy
SNG",40,0.58,0.35,0.05,12
"sarahcat
SR",183,0.77,0.27,0.11,23
"anders
IU",30,0.53,0.20,0.07,16
"Spexleon
TOG",62,0.77,0.24,0.10,17
dino,21,0.90,0.14,0.00,19
"woody
ARF",37,0.70,0.32,0.05,16
"Coffee
CG",54,0.54,0.43,0.13,11
1Frog1,93,0.88,0.23,0.19,28
"Kibojn
MDL",43,0.60,0.56,0.02,18
"nAts
TL",20,0.85,0.05,0.20,17
"karizma
1ms",43,0.79,0.14,0.07,24
"Will
TWT",151,0.77,0.13,0.14,20
"ClickShift
LAG",20,0.55,0.30,0.00,11
Hakka,40,0.65,0.28,0.13,13
"Nille
WHO",38,0.82,0.32,0.03,31
"Yohpa
CG",76,0.70,0.24,0.08,17
"Meiy
DFM",67,0.87,0.15,0.21,21
"xiTsha
DIA",44,0.82,0.25,0.05,19
"MonOkson
hate",91,0.66,0.26,0.03,22
Yoyoman,26,0.85,0.08,0.12,22
"Jow
EXL",86,0.79,0.14,0.22,20
seji,24,0.96,0.04,0.17,23
StaGGeR,51,0.65,0.37,0.04,17
"vong
MZP",46,0.72,0.52,0.13,20
"Tempz
NG",100,0.70,0.31,0.08,16
drenzn,28,0.68,0.14,0.11,19
"H1ber
CASE",21,0.71,0.10,0.00,15
Bielzin,23,0.87,0.22,0.13,20
"yongled
Hype",45,0.64,0.29,0.04,18
"Lime
CASE",21,0.71,0.33,0.00,15
"mess1
DOMS",18,0.78,0.06,0.17,14
"Papicam
Tedw",88,0.69,0.30,0.06,21
"seph1roth
MITH",75,0.65,0.24,0.05,20
"JrayN
FB",19,0.74,0.63,0.11,14
"ZYND
ZOL",61,0.77,0.21,0.16,20
"exy
DK",91,0.63,0.43,0.02,21
"RARE
NOM",107,0.70,0.24,0.09,22
"Rykinn
JimB",233,0.76,0.16,0.08,28
"JustnatioNN
UNT",79,0.70,0.29,0.10,19
YanLi,23,0.83,0.13,0.13,19
lovers rock,108,0.86,0.15,0.16,32
"Juicy
DSG",80,0.80,0.18,0.18,21
"Leo
FNC",37,0.73,0.38,0.03,18
"blu
ZIK",69,0.71,0.25,0.10,21
hixturrr,19,0.95,0.11,0.16,18
"gatorada
SG",75,0.69,0.36,0.07,25
"flabben
GG",63,0.73,0.14,0.05,17
"Harmful
TTR",42,0.71,0.14,0.21,16
bunnycrepe,39,0.82,0.21,0.05,17
"Yum07
Roch",108,0.85,0.18,0.16,24
"norsin
FC",23,0.91,0.13,0.26,21
"spike
2G",24,0.79,0.13,0.04,19
"Cebando
AK",40,0.65,0.33,0.10,13
"ec1s
MU",102,0.71,0.31,0.06,19
"WicK
DG",62,0.65,0.35,0.08,19
"siJk
LAND",37,0.73,0.19,0.08,18
Misterbox,22,0.73,0.09,0.23,16
